GazeDistanceCovered,HorSaccadeCount,HorSaccadeDistanceMean,HorSaccadeDistanceSD,HorSaccadeDistanceMedian,HorSaccadeDistanceMin,HorSaccadeDistanceMax,HorSaccadeDistanceRange,HorSaccadeTimeBetweenMean,HorSaccadeTimeBetweenSD,HorSaccadeTimeBetweenMedian,HorSaccadeTimeBetweenMin,HorSaccadeTimeBetweenMax,HorSaccadeTimeBetweenRange,VerSaccadeCount,VerSaccadeDistanceMean,VerSaccadeDistanceSD,VerSaccadeDistanceMedian,VerSaccadeDistanceMin,VerSaccadeDistanceMax,VerSaccadeDistanceRange,VerSaccadeTimeBetweenMean,VerSaccadeTimeBetweenSD,VerSaccadeTimeBetweenMedian,VerSaccadeTimeBetweenMin,VerSaccadeTimeBetweenMax,VerSaccadeTimeBetweenRange,OverallSaccadeCount,OverallSaccadeDistanceMean,OverallSaccadeDistanceSD,OverallSaccadeDistanceMedian,OverallSaccadeDistanceMin,OverallSaccadeDistanceMax,OverallSaccadeDistanceRange,OverallSaccadeTimeBetweenMean,OverallSaccadeTimeBetweenSD,OverallSaccadeTimeBetweenMedian,OverallSaccadeTimeBetweenMin,OverallSaccadeTimeBetweenMax,OverallSaccadeTimeBetweenRange,BlinkRatio,BlinkCount,BlinkDurationMean,BlinkDurationSD,BlinkDurationMedian,BlinkDurationMin,BlinkDurationMax,BlinkDurationRange,BlinkTimeBetweenMean,BlinkTimeBetweenSD,BlinkTimeBetweenMedian,BlinkTimeBetweenMin,BlinkTimeBetweenMax,BlinkTimeBetweenRange,class
4.3238664,20,0.0752,0.034837622,0.058000002,0.051999997,0.168,0.116,1.461608,0.866569,1.2480133,0.5918515,3.7281597,3.1363082,0,0,0,0,0,0,0,30,0,30,30,30,0,5,0.14688265,0.021172808,0.14964291,0.10846659,0.16807438,0.059607796,5.0080404,0.47168148,4.7522144,4.480016,5.727966,1.2479496,0.08728179,3,0.7733837,0.5621023,0.4000265,0.3522861,1.5678384,1.2155523,8.149384,9.547549,1.6639363,1.1359991,21.648216,20.512217,inattentive
5.316441,23,0.07886957,0.034171313,0.065,0.051,0.17,0.119,1.1770531,1.2120051,0.896004,0.3041451,6.62377,6.319625,3,0.12499999,0.023508865,0.11199999,0.10499999,0.15799999,0.053000003,9.280164,10.677461,2.9280045,0.5924405,24.320045,23.727606,9,0.1386858,0.022129033,0.13572398,0.1040769,0.17000294,0.06592604,3.0933878,3.5058687,2.7998407,0.3041451,12.271973,11.967828,0.13740458,6,0.5281381,0.16434093,0.4480999,0.3680944,0.7843445,0.41625008,4.415914,6.856226,1.2318852,0.4640043,19.552155,19.08815,inattentive
4.706717,23,0.0873913,0.044900604,0.067,0.051,0.213,0.162,1.2403702,0.6019154,0.959942,0.5920395,2.5920086,1.999969,0,0,0,0,0,0,0,30,0,30,30,30,0,9,0.15387009,0.039116576,0.14909057,0.10002,0.21434784,0.11432784,3.182244,2.250815,2.5920086,0.6078503,6.5762153,5.9683647,0,0,0,0,0,0,0,0,30,0,30,30,30,0,inattentive
5.3255606,26,0.09484616,0.057419974,0.067,0.050000004,0.25100002,0.201,1.0744613,0.5698385,0.92797637,0.0319828,2.7840738,2.752091,3,0.11800001,0.02192411,0.103000015,0.102,0.149,0.047000006,1.504025,1.1662278,0.7360105,0.6240124,3.1520522,2.5280397,12,0.15451173,0.03484068,0.15920366,0.10127192,0.20203958,0.100767665,2.2613432,1.4091213,1.9519145,0.6079655,5.0559688,4.4480033,0.1305483,1,3.359794,0,3.359794,3.359794,3.359794,0,2.0960276,0,2.0960276,2.0960276,2.0960276,0,inattentive
6.0351944,25,0.09664,0.048906345,0.063,0.050000004,0.20300001,0.153,1.157129,0.6887234,0.8639527,0.3357819,2.784248,2.4484663,3,0.18133333,0.06265958,0.15399998,0.12200001,0.268,0.146,9.520096,12.479219,0.7356388,0.6563308,27.168318,26.511988,13,0.16451582,0.029050473,0.16697305,0.10068763,0.21077238,0.11008475,2.1772254,1.9789712,1.0398724,0.5920658,7.119712,6.527646,0.045454547,2,0.3999039,0.0641672,0.3999039,0.3357367,0.4640711,0.1283344,14.03225,13.53597,14.03225,0.4962805,27.56822,27.07194,inattentive
5.5147815,34,0.09847059,0.05358898,0.0695,0.052999996,0.23700002,0.18400002,0.8635324,0.4141485,0.75176656,0,2.223845,2.223845,0,0,0,0,0,0,0,30,0,30,30,30,0,12,0.15564664,0.032060463,0.15901107,0.10002,0.20729207,0.107272066,2.389325,1.6070493,1.8317277,0.6562136,5.26397,4.607756,0.0046838406,0,0,0,0,0,0,0,30,0,30,30,30,0,inattentive
4.6028533,21,0.08538096,0.037307575,0.065,0.051000003,0.18200001,0.13100001,1.3158213,0.9321719,1.0243782,0,4.6240697,4.6240697,0,0,0,0,0,0,0,30,0,30,30,30,0,9,0.13281907,0.02290764,0.13283448,0.10301942,0.18370903,0.08068961,2.7235837,1.6930673,3.0883079,0,5.0880218,5.0880218,0.018648019,0,0,0,0,0,0,0,30,0,30,30,30,0,inattentive
11.322874,32,0.11115625,0.068907134,0.07700001,0.051,0.336,0.285,0.91551447,0.5269145,0.6879122,0.5437586,3.1038518,2.5600932,12,0.2245,0.11348311,0.17650001,0.12800002,0.478,0.34999996,2.441372,5.656094,0.6561681,0.5600263,21.184153,20.624126,22,0.20218208,0.10012921,0.16134557,0.10159725,0.5034362,0.40183896,1.3316574,1.0500326,0.76788706,0.5600263,4.048199,3.488173,0.07398568,1,0.6399047,0,0.6399047,0.6399047,0.6399047,0,22.672295,0,22.672295,22.672295,22.672295,0,inattentive
5.94712,19,0.108157896,0.048677523,0.121,0.051,0.191,0.14,1.4947587,1.3373166,0.7679195,0,4.560058,4.560058,9,0.13877779,0.029794771,0.12900001,0.110000014,0.21000001,0.099999994,3.1893368,3.8812191,0.7038414,0.624296,12.528177,11.903881,14,0.1586772,0.03967962,0.15261571,0.10040419,0.22299105,0.12258686,2.0400157,1.6838502,1.2801731,0,4.9121037,4.9121037,0.04418605,0,0,0,0,0,0,0,30,0,30,30,30,0,inattentive
5.2513084,26,0.100307696,0.04203366,0.0925,0.051,0.17300001,0.12200001,1.070172,0.72646457,0.7280679,0.4320102,3.2318206,2.7998104,0,0,0,0,0,0,0,30,0,30,30,30,0,14,0.14086847,0.025530154,0.14356281,0.10625442,0.17459668,0.06834226,1.9383017,1.2574536,1.6081047,0.4320102,4.2240577,3.7920475,0.020501139,1,0.4641649,0,0.4641649,0.4641649,0.4641649,0,4.4163156,0,4.4163156,4.4163156,4.4163156,0,inattentive
