GazeDistanceCovered,HorSaccadeCount,HorSaccadeDistanceMean,HorSaccadeDistanceSD,HorSaccadeDistanceMedian,HorSaccadeDistanceMin,HorSaccadeDistanceMax,HorSaccadeDistanceRange,HorSaccadeTimeBetweenMean,HorSaccadeTimeBetweenSD,HorSaccadeTimeBetweenMedian,HorSaccadeTimeBetweenMin,HorSaccadeTimeBetweenMax,HorSaccadeTimeBetweenRange,VerSaccadeCount,VerSaccadeDistanceMean,VerSaccadeDistanceSD,VerSaccadeDistanceMedian,VerSaccadeDistanceMin,VerSaccadeDistanceMax,VerSaccadeDistanceRange,VerSaccadeTimeBetweenMean,VerSaccadeTimeBetweenSD,VerSaccadeTimeBetweenMedian,VerSaccadeTimeBetweenMin,VerSaccadeTimeBetweenMax,VerSaccadeTimeBetweenRange,OverallSaccadeCount,OverallSaccadeDistanceMean,OverallSaccadeDistanceSD,OverallSaccadeDistanceMedian,OverallSaccadeDistanceMin,OverallSaccadeDistanceMax,OverallSaccadeDistanceRange,OverallSaccadeTimeBetweenMean,OverallSaccadeTimeBetweenSD,OverallSaccadeTimeBetweenMedian,OverallSaccadeTimeBetweenMin,OverallSaccadeTimeBetweenMax,OverallSaccadeTimeBetweenRange,BlinkRatio,BlinkCount,BlinkDurationMean,BlinkDurationSD,BlinkDurationMedian,BlinkDurationMin,BlinkDurationMax,BlinkDurationRange,BlinkTimeBetweenMean,BlinkTimeBetweenSD,BlinkTimeBetweenMedian,BlinkTimeBetweenMin,BlinkTimeBetweenMax,BlinkTimeBetweenRange,class
5.7424417,18,0.08127778,0.036302444,0.064500004,0.051,0.18800001,0.13700001,1.6106691,1.7008814,1.07167,0.6241947,8.176108,7.5519137,2,0.1735,0.051499993,0.1735,0.12200001,0.225,0.102999985,14.544115,13.823734,14.544115,0.7203808,28.36785,27.647469,9,0.1337327,0.023874847,0.13223086,0.10818965,0.19123024,0.08304059,3.2213383,2.9496188,1.9203577,0.5918927,9.776086,9.184193,0.12827225,5,0.60799676,0.12056047,0.6718693,0.4639653,0.7522319,0.2882666,5.311957,8.599692,1.4078969,0,22.448036,22.448036,inattentive
9.640554,28,0.10142857,0.05386586,0.082,0.055,0.30200002,0.24700001,1.03773,0.71463954,0.703977,0.5602126,3.6803353,3.1201227,15,0.15613332,0.058950678,0.13399997,0.103,0.306,0.203,1.937096,2.3983414,0.7358151,0.5914808,9.583834,8.9923525,26,0.151974,0.06187411,0.12386495,0.1006479,0.3552084,0.2545605,1.1175554,0.78973037,0.84801435,0.5914808,3.8880613,3.2965806,0.36842105,8,0.92211634,0.45429945,0.85615635,0.4641735,1.9679623,1.5037887,2.8019311,2.757373,2.0158472,0.4639862,9.519869,9.055882,inattentive
5.933537,16,0.082375,0.030767018,0.067,0.055000003,0.15100001,0.096,1.8270205,2.5276117,0.7841385,0.5760412,10.800338,10.224297,5,0.1366,0.045998268,0.121999994,0.100999996,0.22600001,0.12500001,5.8464656,3.1643233,7.0880857,1.7919724,9.680075,7.8881025,13,0.12697244,0.03508229,0.11180339,0.1002447,0.23600848,0.13576378,2.2486405,1.9688183,1.1359023,0.6241592,7.584157,6.9599977,0.3164179,2,3.3119218,1.983966,3.3119218,1.3279558,5.295888,3.9679322,10.480114,8.623955,10.480114,1.8561594,19.104069,17.24791,inattentive
5.1548243,10,0.085,0.02642726,0.0815,0.052,0.124000005,0.072000004,2.9232101,1.7470554,3.7598982,0,4.863838,4.863838,7,0.12157143,0.02130632,0.114,0.100999996,0.158,0.05700001,4.1760144,2.430969,5.0879407,0.20784,7.4081573,7.2003174,12,0.13828468,0.058329627,0.10959639,0.104,0.31772316,0.21372315,2.4506698,1.9519618,1.9601407,0.1437827,5.056183,4.9124002,0.24250682,4,1.5638916,1.6834584,0.70388156,0.3999313,4.447872,4.0479407,1.9880883,1.6434458,1.9762233,0.20784,3.7920663,3.5842264,inattentive
5.4940186,19,0.07789474,0.02220691,0.08,0.050000004,0.133,0.083,1.5275965,1.3730491,0.7997785,0,4.7199926,4.7199926,4,0.1355,0.038836196,0.118,0.105,0.201,0.09600001,7.256083,7.6732044,3.4722052,1.7280062,20.351915,18.623909,11,0.12684458,0.03087946,0.11803813,0.104446165,0.21823382,0.11378766,2.6385756,2.1882463,1.2000167,0.5920398,6.687907,6.095867,0.17379679,5,0.52154917,0.13025433,0.4962872,0.3039429,0.6561153,0.3521724,5.456135,3.7934783,4.399754,2.0001686,12.736192,10.736023,inattentive
5.390037,14,0.07128572,0.020786084,0.065,0.051,0.115,0.064,2.064034,1.7295934,1.2159802,0.464301,5.584285,5.1199837,4,0.106249996,0.005804093,0.104,0.100999996,0.116,0.015000001,7.2721663,4.9142275,6.99235,0.6241347,14.479831,13.855696,11,0.11637552,0.012450353,0.10960384,0.10176935,0.14440222,0.04263287,2.6444242,1.8613547,1.7281965,0.5280634,5.7764735,5.24841,0.43666667,5,1.5040547,0.9588201,1.6639125,0.3679721,2.8002496,2.4322774,4.422438,2.4852996,3.7279963,1.1998844,8.5120735,7.312189,inattentive
6.1478333,19,0.08784211,0.03463078,0.075,0.050000004,0.172,0.122,1.3600054,1.0800432,0.8641953,0,4.68817,4.68817,6,0.16383332,0.043422017,0.159,0.107999995,0.22399998,0.11599998,4.8720403,6.3470416,0.68000364,0,15.920097,15.920097,13,0.14406222,0.04518848,0.11443776,0.10095544,0.24103317,0.14007773,2.2486339,2.0600991,1.2641183,0,7.0560107,7.0560107,0.2861357,5,1.2063448,1.2406368,0.5921561,0.4319135,3.6801646,3.248251,3.9232552,3.6218956,1.3758787,0.3684555,8.848079,8.479623,inattentive
8.872694,19,0.079842106,0.026557313,0.07,0.053,0.13800001,0.08500001,1.5023186,1.0082849,1.1039271,0.5920066,3.8560407,3.264034,17,0.14435294,0.034327045,0.138,0.100999996,0.242,0.141,1.7157795,1.7078755,0.8319208,0.6240772,6.7845583,6.160481,23,0.14472899,0.035512343,0.1330902,0.1014347,0.24397746,0.14254275,1.2681849,0.9697324,0.7998625,0.5437597,4.288124,3.7443643,0.29855072,6,1.1358843,0.70669615,0.83185565,0.4636037,2.288123,1.8245192,3.853485,3.069088,3.104474,0.6398684,10.080051,9.440183,inattentive
6.4337745,20,0.0805,0.02898189,0.072,0.052,0.167,0.114999995,1.3287961,1.1482913,0.93604505,0,4.5279217,4.5279217,9,0.134,0.035150476,0.120000005,0.100999996,0.22700001,0.12600002,3.2249115,4.4376416,0.9602529,0,14.335894,14.335894,16,0.13145003,0.042239062,0.12235365,0.10104454,0.281812,0.18076748,1.8140128,1.4437333,1.1921237,0,4.991956,4.991956,0.23822714,6,0.8373107,0.6642562,0.4320785,0.3677605,2.1279643,1.7602037,4.1520104,2.7809012,3.2639284,0.5599249,8.016118,7.456193,inattentive
5.109728,13,0.06953846,0.020208968,0.059,0.051,0.109,0.058,2.231394,1.4506551,2.1600473,0.5439025,4.912104,4.3682017,5,0.1646,0.05743378,0.148,0.103,0.26099998,0.15799998,5.85283,4.831496,3.8880641,0.6239594,13.808106,13.184147,11,0.13405028,0.05054315,0.10977249,0.10153324,0.26736677,0.16583353,2.6603773,2.2309983,1.6160924,0.5439025,7.3277974,6.783895,0.13131313,3,0.84264606,0.3322045,0.9279727,0.3998837,1.2000818,0.80019814,9.045439,9.836076,4.4162393,0,22.720076,22.720076,inattentive
