datetime,gazeX,gazeY,blink
20210601T123418.8225102,0,0,0
20210601T123418.9186537,0,0,0
20210601T123418.9825711,0.001,0.029,0
20210601T123419.1584453,0.001,0.029,0
20210601T123419.1904871,0.009,0.018,0
20210601T123419.2546098,0.009,0.018,0
20210601T123419.3506286,-0.031,0.025,0
20210601T123419.4146942,-0.031,0.025,0
20210601T123419.4786112,-0.015,0.019,0
20210601T123419.5426358,-0.015,0.019,0
20210601T123419.6224521,-0.044,0.048,0
20210601T123419.6544601,-0.044,0.048,0
20210601T123419.7505934,-0.028,0.059,0
20210601T123419.7826065,-0.028,0.059,0
20210601T123419.8467873,-0.048,0.039,0
20210601T123419.8787743,-0.048,0.039,0
20210601T123419.9746252,-0.065,0.045,0
20210601T123420.0544829,-0.065,0.045,0
20210601T123420.0866456,-0.08,0.057,0
20210601T123420.1825816,-0.08,0.057,0
20210601T123420.2145862,-0.061,0.076,0
20210601T123420.3107442,-0.061,0.076,0
20210601T123420.3426458,-0.084,0.07,0
20210601T123420.4225100,-0.084,0.07,0
20210601T123420.4545140,-0.066,0.045,0
20210601T123420.5507164,-0.066,0.045,0
20210601T123420.6146876,-0.053,0.051,0
20210601T123420.7106192,-0.053,0.051,0
20210601T123420.8066443,-0.047,0.062,0
20210601T123420.8864852,-0.047,0.062,0
20210601T123420.9507598,-0.086,0.045,0
20210601T123420.9828181,-0.086,0.045,0
20210601T123421.0466963,-0.069,0.058,0
20210601T123421.1106371,-0.069,0.058,0
20210601T123421.1426996,-0.098,0.035,0
20210601T123421.2066927,-0.098,0.035,0
20210601T123421.2388430,-0.081,0.033,0
20210601T123421.3185211,-0.081,0.033,0
20210601T123421.3826622,-0.114,0.014,0
20210601T123421.4786877,-0.114,0.014,0
20210601T123421.5426437,-0.137,0.018,1
20210601T123421.6068944,-0.137,0.018,1
20210601T123421.6706674,-0.109,0.058,1
20210601T123421.7504992,-0.109,0.058,1
20210601T123421.7826398,-0.11,0.069,0
20210601T123421.8147309,-0.11,0.069,0
20210601T123421.9746727,-0.093,0.05,0
20210601T123422.0386618,-0.093,0.05,0
20210601T123422.1185012,-0.017,0.046,1
20210601T123422.1825284,-0.017,0.046,1
20210601T123422.2468445,0.001,0.036,0
20210601T123422.3427731,0.001,0.036,0
20210601T123422.3747100,-0.026,0.042,0
20210601T123422.5028371,-0.026,0.042,0
20210601T123422.5505726,-0.018,0.027,0
20210601T123422.5825364,-0.018,0.027,0
20210601T123422.6466693,-0.025,0.047,0
20210601T123422.7107146,-0.025,0.047,0
20210601T123422.7428360,-0.04,0.078,0
20210601T123422.7747884,-0.04,0.078,0
20210601T123422.8387024,-0.052,0.085,0
20210601T123422.9347670,-0.052,0.085,0
20210601T123423.0145492,-0.052,0.085,0
20210601T123423.0465221,-0.055,0.083,0
20210601T123423.1427192,-0.055,0.083,0
20210601T123423.1747007,-0.065,0.087,0
20210601T123423.2387843,-0.065,0.087,0
20210601T123423.2706995,-0.088,0.083,0
20210601T123423.3346862,-0.088,0.083,0
20210601T123423.4465177,-0.086,0.068,0
20210601T123423.4788869,-0.086,0.068,0
20210601T123423.6067099,-0.071,0.067,0
20210601T123423.6707552,-0.071,0.067,0
20210601T123423.7347844,-0.076,0.1,0
20210601T123423.8144898,-0.076,0.1,0
20210601T123423.8465260,-0.057,0.064,0
20210601T123423.9427065,-0.057,0.064,0
20210601T123424.0386743,-0.066,0.056,0
20210601T123424.1026125,-0.066,0.056,0
20210601T123424.1346421,-0.107,0.071,0
20210601T123424.1986714,-0.107,0.071,0
20210601T123424.2785370,-0.096,0.068,0
20210601T123424.3427378,-0.096,0.068,0
20210601T123424.4386809,-0.095,0.036,0
20210601T123424.5026284,-0.095,0.036,0
20210601T123424.6307078,-0.085,0.057,0
20210601T123424.7105209,-0.085,0.057,0
20210601T123424.7746631,-0.122,0.058,1
20210601T123424.8066403,-0.122,0.058,1
20210601T123424.9027083,-0.1,0.075,1
20210601T123424.9987146,-0.1,0.075,1
20210601T123425.0785430,-0.106,0.063,1
20210601T123425.1425787,-0.106,0.063,1
20210601T123425.2066907,-0.104,0.065,0
20210601T123425.3028089,-0.104,0.065,0
20210601T123425.3666842,-0.132,0.057,1
20210601T123425.3986966,-0.132,0.057,1
20210601T123425.4626688,-0.126,0.068,1
20210601T123425.5104865,-0.126,0.068,1
20210601T123425.6066654,-0.119,0.042,1
20210601T123425.7027067,-0.119,0.042,1
20210601T123425.7667227,-0.074,0.044,1
20210601T123425.8627438,-0.074,0.044,1
20210601T123425.8947024,-0.032,0.067,0
20210601T123425.9745176,-0.032,0.067,0
20210601T123426.0065618,-0.039,0.054,0
20210601T123426.0387343,-0.039,0.054,0
20210601T123426.1028136,-0.019,0.064,0
20210601T123426.1667000,-0.019,0.064,0
20210601T123426.2947024,-0.03,0.057,0
20210601T123426.3745619,-0.03,0.057,0
20210601T123426.4065643,-0.034,0.048,0
20210601T123426.5027751,-0.034,0.048,0
20210601T123426.5667441,-0.057,0.048,0
20210601T123426.6627373,-0.057,0.048,0
20210601T123426.7267510,-0.068,0.038,0
20210601T123426.8385358,-0.068,0.038,0
20210601T123426.9346593,-0.071,0.063,0
20210601T123426.9666476,-0.071,0.063,0
20210601T123426.9987890,-0.051,0.124,0
20210601T123427.0626818,-0.051,0.124,0
20210601T123427.1266583,-0.065,0.1,0
20210601T123427.2065340,-0.065,0.1,0
20210601T123427.2385136,-0.075,0.102,0
20210601T123427.3026563,-0.075,0.102,0
20210601T123427.3346682,-0.058,0.081,0
20210601T123427.3986837,-0.058,0.081,0
20210601T123427.4306255,-0.056,0.074,0
20210601T123427.4948555,-0.056,0.074,0
20210601T123427.5267429,-0.059,0.096,0
20210601T123427.6706835,-0.059,0.096,0
20210601T123427.7346961,-0.036,0.08,0
20210601T123427.7987570,-0.036,0.08,0
20210601T123427.8626572,-0.028,0.057,0
20210601T123427.9267930,-0.028,0.057,0
20210601T123427.9907279,-0.023,0.035,0
20210601T123428.0705754,-0.023,0.035,0
20210601T123428.1666434,-0.043,0.025,0
20210601T123428.2306557,-0.043,0.025,0
20210601T123428.2626506,-0.03,0.036,0
20210601T123428.3587007,-0.03,0.036,0
20210601T123428.4227050,-0.058,0.054,0
20210601T123428.5025176,-0.058,0.054,0
20210601T123428.5345554,-0.079,0.074,0
20210601T123428.5986410,-0.079,0.074,0
20210601T123428.6627123,-0.101,0.034,1
20210601T123428.7267041,-0.101,0.034,1
20210601T123428.8227123,-0.095,0.079,1
20210601T123428.9025451,-0.095,0.079,1
20210601T123428.9665338,-0.095,0.079,1
20210601T123429.0626922,-0.099,0.06,0
20210601T123429.1266772,-0.114,0.066,1
20210601T123429.2228928,-0.114,0.066,1
20210601T123429.2546770,-0.132,0.064,0
20210601T123429.3665957,-0.132,0.064,0
20210601T123429.3985825,-0.144,0.112,0
20210601T123429.4627127,-0.144,0.112,0
20210601T123429.5267627,-0.115,0.08,0
20210601T123429.5907474,-0.115,0.08,0
20210601T123429.6227107,-0.147,0.115,0
20210601T123429.6868501,-0.147,0.115,0
20210601T123429.8306695,-0.129,0.117,1
20210601T123429.9267428,-0.129,0.117,1
20210601T123429.9907497,-0.116,0.125,1
20210601T123430.0548974,-0.116,0.125,1
20210601T123430.0867584,-0.029,0.169,1
20210601T123430.1187752,-0.029,0.169,1
20210601T123430.1985896,-0.062,0.146,1
20210601T123430.2305971,-0.062,0.146,1
20210601T123430.2946803,-0.06,0.176,1
20210601T123430.3587754,-0.06,0.176,1
20210601T123430.4866837,-0.039,0.155,0
20210601T123430.5186785,-0.039,0.155,0
20210601T123430.6305390,-0.027,0.16,0
20210601T123430.6946353,-0.027,0.16,0
20210601T123430.7266787,-0.029,0.105,0
20210601T123430.7907354,-0.029,0.105,0
20210601T123430.8547833,-0.052,0.099,0
20210601T123430.9187552,-0.052,0.099,0
20210601T123430.9827577,-0.07,0.134,0
20210601T123431.0305721,-0.07,0.134,0
20210601T123431.0625884,-0.082,0.142,0
20210601T123431.0946115,-0.082,0.142,0
20210601T123431.2227442,-0.082,0.137,0
20210601T123431.2867234,-0.082,0.137,0
20210601T123431.3826951,-0.062,0.172,0
20210601T123431.4625385,-0.062,0.172,0
20210601T123431.5273282,-0.058,0.162,0
20210601T123431.5906751,-0.058,0.162,0
20210601T123431.6547183,-0.033,0.116,0
20210601T123431.7507351,-0.033,0.116,0
20210601T123431.8147915,-0.048,0.082,0
20210601T123431.8945789,-0.048,0.082,0
20210601T123431.9266045,-0.053,0.06,0
20210601T123432.0227911,-0.053,0.06,0
20210601T123432.0546769,-0.087,0.038,0
20210601T123432.0867977,-0.087,0.038,0
20210601T123432.2467145,-0.092,0.046,0
20210601T123432.3265709,-0.092,0.046,0
20210601T123432.3585552,-0.065,0.075,0
20210601T123432.3906701,-0.065,0.075,0
20210601T123432.4226765,-0.084,0.068,0
20210601T123432.4868205,-0.084,0.068,0
20210601T123432.5508424,-0.082,0.08,1
20210601T123432.5827644,-0.082,0.08,1
20210601T123432.7586141,-0.084,0.09,0
20210601T123432.8227420,-0.084,0.09,0
20210601T123432.8547612,-0.097,0.133,1
20210601T123433.0147246,-0.097,0.133,1
20210601T123433.0467595,-0.087,0.115,1
20210601T123433.1107333,-0.087,0.115,1
20210601T123433.1905698,-0.089,0.101,1
20210601T123433.2546907,-0.089,0.101,1
20210601T123433.3187528,-0.024,0.138,1
20210601T123433.4147222,-0.024,0.138,1
20210601T123433.4467066,-0.021,0.097,0
20210601T123433.5107204,-0.021,0.097,0
20210601T123433.5585316,-0.011,0.096,0
20210601T123433.5905637,-0.011,0.096,0
20210601T123433.6225551,-0.011,0.096,0
20210601T123433.6546781,-0.022,0.082,0
20210601T123433.7827496,-0.022,0.082,0
20210601T123433.8147832,-0.011,0.075,0
20210601T123433.8468137,-0.011,0.075,0
20210601T123433.9905924,-0.021,0.103,0
20210601T123434.0226002,-0.021,0.103,0
20210601T123434.1187269,-0.022,0.092,0
20210601T123434.1507460,-0.022,0.092,0
20210601T123434.2147838,-0.039,0.068,0
20210601T123434.2467538,-0.039,0.068,0
20210601T123434.3108696,-0.037,0.056,0
20210601T123434.3747409,-0.037,0.056,0
20210601T123434.4545756,-0.056,0.035,0
20210601T123434.4865827,-0.056,0.035,0
20210601T123434.5827406,-0.053,0.049,0
20210601T123434.6467958,-0.053,0.049,0
20210601T123434.7108044,-0.071,0.128,0
20210601T123434.7427328,-0.071,0.128,0
20210601T123434.8067827,-0.078,0.074,0
20210601T123434.8546162,-0.078,0.074,0
20210601T123434.9187864,-0.074,0.049,0
20210601T123434.9827685,-0.074,0.049,0
20210601T123435.0147855,-0.085,0.05,0
20210601T123435.1107714,-0.085,0.05,0
20210601T123435.2068832,-0.111,0.05,0
20210601T123435.2545977,-0.111,0.05,0
20210601T123435.2866251,-0.103,0.123,0
20210601T123435.3507834,-0.103,0.123,0
20210601T123435.3827632,-0.079,0.154,0
20210601T123435.4788409,-0.079,0.154,0
20210601T123435.5107377,-0.096,0.153,0
20210601T123435.6068198,-0.096,0.153,0
20210601T123435.6866148,-0.087,0.165,1
20210601T123435.7506092,-0.087,0.165,1
20210601T123435.8147785,-0.073,0.164,0
20210601T123435.8467467,-0.073,0.164,0
20210601T123435.9108044,-0.079,0.14,0
20210601T123435.9749010,-0.079,0.14,0
20210601T123436.0387613,-0.08,0.18,0
20210601T123436.0707901,-0.08,0.18,0
20210601T123436.1826193,-0.064,0.192,0
20210601T123436.2147823,-0.064,0.192,0
20210601T123436.2467708,-0.024,0.119,0
20210601T123436.4067549,-0.024,0.119,0
20210601T123436.5029441,0.013,0.075,0
20210601T123436.5505948,0.013,0.075,0
20210601T123436.6148189,-0.009,0.041,0
20210601T123436.7108176,-0.009,0.041,0
20210601T123436.8068159,-0.005,0.028,0
20210601T123436.8707696,-0.005,0.028,0
20210601T123436.9826041,-0.033,0.051,0
20210601T123437.0467017,-0.033,0.051,0
20210601T123437.1747637,-0.037,0.057,0
20210601T123437.2388914,-0.037,0.057,0
20210601T123437.3028712,-0.071,0.076,0
20210601T123437.3348202,-0.071,0.076,0
20210601T123437.4146512,-0.077,0.087,1
20210601T123437.4787854,-0.077,0.087,1
20210601T123437.5428454,-0.077,0.087,1
20210601T123437.6068158,-0.079,0.109,0
20210601T123437.6707700,-0.079,0.109,0
20210601T123437.7668673,-0.08,0.092,0
20210601T123437.8465963,-0.08,0.092,0
20210601T123437.8788765,-0.079,0.094,0
20210601T123437.9107367,-0.079,0.094,0
20210601T123437.9748214,-0.09,0.098,0
20210601T123438.0707973,-0.09,0.098,0
20210601T123438.1670513,-0.096,0.093,0
20210601T123438.2465984,-0.096,0.093,0
20210601T123438.2786132,-0.088,0.067,0
20210601T123438.3747347,-0.088,0.067,0
20210601T123438.4709433,-0.104,0.052,0
20210601T123438.5028717,-0.104,0.052,0
20210601T123438.5667852,-0.059,0.069,0
20210601T123438.5987675,-0.059,0.069,0
20210601T123438.6786392,-0.025,0.056,0
20210601T123438.7106147,-0.025,0.056,0
20210601T123438.8388602,0.004,0.05,0
20210601T123438.9027456,0.004,0.05,0
20210601T123438.9668289,-0.007,0.031,0
20210601T123438.9987930,-0.007,0.031,0
20210601T123439.0309034,-0.014,0.029,0
20210601T123439.1106220,-0.014,0.029,0
20210601T123439.1747910,-0.01,0.038,0
20210601T123439.2068846,-0.01,0.038,0
20210601T123439.2707915,-0.019,0.036,0
20210601T123439.3669750,-0.019,0.036,0
20210601T123439.4307992,-0.03,0.033,0
20210601T123439.5106797,-0.03,0.033,0
20210601T123439.5426485,-0.021,0.041,0
20210601T123439.5746777,-0.021,0.041,0
20210601T123439.6067884,-0.009,0.041,0
20210601T123439.6709245,-0.009,0.041,0
20210601T123439.7667756,-0.029,0.059,1
