datetime,gazeX,gazeY,blink
20210601T132810.7363378,0,0,0
20210601T132810.8324452,0,0,0
20210601T132810.8964708,0.044,0.095,0
20210601T132811.1042717,0.044,0.095,0
20210601T132811.1362657,0.022,0.108,0
20210601T132811.2004929,0.022,0.108,0
20210601T132811.2324651,0.015,0.095,0
20210601T132811.2964579,0.015,0.095,0
20210601T132811.3924784,0.035,0.109,0
20210601T132811.4245117,0.035,0.109,0
20210601T132811.5682627,-0,0.112,0
20210601T132811.6324129,-0,0.112,0
20210601T132811.6963665,-0.005,0.122,0
20210601T132811.7603884,-0.005,0.122,0
20210601T132811.8244210,-0.015,0.109,0
20210601T132811.8563892,-0.015,0.109,0
20210601T132811.9362740,-0.011,0.111,0
20210601T132812.0324460,-0.011,0.111,0
20210601T132812.0643940,-0.022,0.107,0
20210601T132812.1283982,-0.022,0.107,0
20210601T132812.2244518,-0.019,0.106,0
20210601T132812.2884965,-0.019,0.106,0
20210601T132812.3683136,-0.02,0.106,0
20210601T132812.4324783,-0.02,0.106,0
20210601T132812.4965177,-0.032,0.105,0
20210601T132812.5285435,-0.032,0.105,0
20210601T132812.6565119,-0.037,0.094,0
20210601T132812.7207683,-0.037,0.094,0
20210601T132812.7685588,-0.053,0.109,0
20210601T132812.8003395,-0.053,0.109,0
20210601T132812.8323472,-0.048,0.112,0
20210601T132812.9285784,-0.048,0.112,0
20210601T132813.0566542,-0.052,0.097,0
20210601T132813.1205219,-0.052,0.097,0
20210601T132813.1525130,-0.065,0.105,0
20210601T132813.2323307,-0.065,0.105,0
20210601T132813.2643239,-0.074,0.097,0
20210601T132813.3285324,-0.074,0.097,0
20210601T132813.3925123,-0.071,0.094,0
20210601T132813.4565060,-0.071,0.094,0
20210601T132813.5204433,-0.08,0.094,0
20210601T132813.5844988,-0.08,0.094,0
20210601T132813.6323395,-0.081,0.1,0
20210601T132813.6643256,-0.081,0.1,0
20210601T132813.6964860,-0.089,0.09,0
20210601T132813.7605953,-0.089,0.09,0
20210601T132813.7924986,-0.09,0.091,0
20210601T132813.8884992,-0.09,0.091,0
20210601T132814.0322714,0.012,0.107,1
20210601T132814.0963020,0.012,0.107,1
20210601T132814.1284183,0.036,0.1,0
20210601T132814.1924302,0.036,0.1,0
20210601T132814.2885157,0.018,0.098,0
20210601T132814.3844916,0.018,0.098,0
20210601T132814.4165385,0.014,0.107,0
20210601T132814.4963223,0.014,0.107,0
20210601T132814.5283511,0.019,0.105,0
20210601T132814.5924948,0.019,0.105,0
20210601T132814.6245633,0.018,0.104,0
20210601T132814.6884818,0.018,0.104,0
20210601T132814.7524829,-0.013,0.113,0
20210601T132814.8164836,-0.013,0.113,0
20210601T132814.8963561,-0.015,0.123,0
20210601T132814.9283471,-0.015,0.123,0
20210601T132814.9604170,-0.007,0.109,0
20210601T132815.0564929,-0.007,0.109,0
20210601T132815.1204936,-0.016,0.102,0
20210601T132815.1524869,-0.016,0.102,0
20210601T132815.2805739,-0.024,0.105,0
20210601T132815.3283206,-0.024,0.105,0
20210601T132815.4243999,-0.015,0.101,0
20210601T132815.5204551,-0.015,0.101,0
20210601T132815.5846236,0.002,0.11,0
20210601T132815.6805362,0.002,0.11,0
20210601T132815.7603327,-0.022,0.114,0
20210601T132815.8564401,-0.022,0.114,0
20210601T132815.9204446,-0.022,0.11,0
20210601T132815.9845128,-0.022,0.11,0
20210601T132816.0490305,-0.016,0.106,0
20210601T132816.1125670,-0.016,0.106,0
20210601T132816.2243196,-0.026,0.102,0
20210601T132816.2884339,-0.026,0.102,0
20210601T132816.3205012,-0.043,0.104,0
20210601T132816.4164846,-0.043,0.104,0
20210601T132816.4805178,-0.036,0.1,0
20210601T132816.5125147,-0.036,0.1,0
20210601T132816.5923413,-0.052,0.111,0
20210601T132816.6243441,-0.052,0.111,0
20210601T132816.6884782,-0.062,0.104,0
20210601T132816.7205127,-0.062,0.104,0
20210601T132816.7845447,-0.057,0.107,0
20210601T132816.8165254,-0.057,0.107,0
20210601T132816.9445611,-0.074,0.105,0
20210601T132817.0243228,-0.074,0.105,0
20210601T132817.1525516,-0.085,0.102,0
20210601T132817.1845183,-0.085,0.102,0
20210601T132817.2805107,0.036,0.111,0
20210601T132817.3125050,0.036,0.111,0
20210601T132817.4243386,0.037,0.108,0
20210601T132817.4563032,0.037,0.108,0
20210601T132817.5844452,0.03,0.108,0
20210601T132817.6165093,0.03,0.108,0
20210601T132817.6805464,0.02,0.112,0
20210601T132817.7445062,0.02,0.112,0
20210601T132817.7764991,0.027,0.108,0
20210601T132817.8883061,0.027,0.108,0
20210601T132818.0165239,0.018,0.112,0
20210601T132818.0485635,0.018,0.112,0
20210601T132818.1446276,0.018,0.112,0
20210601T132818.1765004,0.006,0.112,0
20210601T132818.2882958,0.006,0.112,0
20210601T132818.3203271,-0.01,0.106,0
20210601T132818.3844501,-0.01,0.106,0
20210601T132818.4166079,-0.016,0.101,0
20210601T132818.5125187,-0.016,0.101,0
20210601T132818.5764900,-0.008,0.096,0
20210601T132818.6726462,-0.008,0.096,0
20210601T132818.7203589,-0.026,0.108,0
20210601T132818.7845333,-0.026,0.108,0
20210601T132818.8165349,-0.03,0.103,0
20210601T132818.9764796,-0.03,0.103,0
20210601T132819.0405126,-0.021,0.111,0
20210601T132819.1523127,-0.021,0.111,0
20210601T132819.1843015,-0.037,0.106,0
20210601T132819.2804723,-0.037,0.106,0
20210601T132819.3444418,-0.041,0.1,0
20210601T132819.4405064,-0.041,0.1,0
20210601T132819.5044632,-0.045,0.109,0
20210601T132819.6163170,-0.045,0.109,0
20210601T132819.6804996,-0.05,0.108,0
20210601T132819.7445968,-0.05,0.108,0
20210601T132819.8085384,-0.069,0.104,0
20210601T132819.9046241,-0.069,0.104,0
20210601T132819.9843190,-0.06,0.107,0
20210601T132820.0163226,-0.06,0.107,0
20210601T132820.0805142,-0.063,0.101,0
20210601T132820.1445752,-0.063,0.101,0
20210601T132820.2085348,-0.084,0.098,0
20210601T132820.2405409,-0.084,0.098,0
20210601T132820.3045846,-0.005,0.118,0
20210601T132820.3686254,-0.005,0.118,0
20210601T132820.4164030,0.037,0.104,1
20210601T132820.4483810,0.037,0.104,1
20210601T132820.5125387,0.033,0.109,0
20210601T132820.5447270,0.033,0.109,0
20210601T132820.5765282,0.043,0.113,0
20210601T132820.7045269,0.043,0.113,0
20210601T132820.7684907,0.04,0.109,0
20210601T132820.8163525,0.04,0.109,0
20210601T132820.8803909,0.038,0.106,0
20210601T132820.9125427,0.038,0.106,0
20210601T132821.0086391,0.031,0.113,0
20210601T132821.1045597,0.031,0.113,0
20210601T132821.1365866,0.036,0.112,0
20210601T132821.1686498,0.036,0.112,0
20210601T132821.2483571,0.028,0.108,0
20210601T132821.2803674,0.028,0.108,0
20210601T132821.3445671,0.026,0.112,0
20210601T132821.3765163,0.026,0.112,0
20210601T132821.4726422,0.023,0.109,0
20210601T132821.5365323,0.023,0.109,0
20210601T132821.6005593,0.009,0.113,0
20210601T132821.6325780,0.009,0.113,0
20210601T132821.6803921,0.007,0.115,0
20210601T132821.7123781,0.007,0.115,0
20210601T132821.7765645,0.006,0.11,0
20210601T132821.9365336,0.006,0.11,0
20210601T132821.9685505,0.015,0.112,0
20210601T132822.1123878,0.015,0.112,0
20210601T132822.1443780,0.016,0.113,0
20210601T132822.1764880,0.016,0.113,0
20210601T132822.2725681,-0.009,0.121,0
20210601T132822.3365516,-0.009,0.121,0
20210601T132822.4645888,-0.008,0.109,0
20210601T132822.5123554,-0.008,0.109,0
20210601T132822.6087092,-0.019,0.113,0
20210601T132822.6725307,-0.019,0.113,0
20210601T132822.7364944,-0.034,0.121,0
20210601T132822.7685177,-0.034,0.121,0
20210601T132822.8009568,-0.026,0.117,0
20210601T132822.9763406,-0.026,0.117,0
20210601T132823.0404757,-0.041,0.118,0
20210601T132823.1365457,-0.041,0.118,0
20210601T132823.1685505,-0.041,0.117,0
20210601T132823.2005662,-0.041,0.117,0
20210601T132823.2646671,-0.042,0.103,0
20210601T132823.3764042,-0.042,0.103,0
20210601T132823.4083735,-0.052,0.119,0
20210601T132823.4405521,-0.052,0.119,0
20210601T132823.5045991,-0.062,0.12,0
20210601T132823.5685282,-0.062,0.12,0
20210601T132823.6965792,-0.049,0.118,0
20210601T132823.7763760,-0.049,0.118,0
20210601T132823.8404241,-0.053,0.112,0
20210601T132823.9045471,-0.053,0.112,0
20210601T132823.9365531,-0.06,0.115,0
20210601T132823.9685687,-0.06,0.115,0
20210601T132824.0005721,-0.063,0.114,0
20210601T132824.0325670,-0.063,0.114,0
20210601T132824.1606707,-0.043,0.116,0
20210601T132824.2403515,-0.043,0.116,0
20210601T132824.3365433,0.027,0.111,0
20210601T132824.4325088,0.027,0.111,0
20210601T132824.4645012,0.031,0.114,0
20210601T132824.5285251,0.031,0.114,0
20210601T132824.5926568,0.01,0.114,0
20210601T132824.6723924,0.01,0.114,0
20210601T132824.7044269,0.008,0.112,0
20210601T132824.7686281,0.008,0.112,0
20210601T132824.8325588,0.001,0.113,0
20210601T132824.8965582,0.001,0.113,0
20210601T132824.9286154,0.008,0.119,0
20210601T132824.9605885,0.008,0.119,0
20210601T132825.0723935,0.019,0.109,0
20210601T132825.1043797,0.019,0.109,0
20210601T132825.2005759,0.019,0.113,0
20210601T132825.2646261,0.019,0.113,0
20210601T132825.3606271,-0.009,0.111,0
20210601T132825.4245975,-0.009,0.111,0
20210601T132825.5044190,0.025,0.106,0
20210601T132825.5364237,0.025,0.106,0
20210601T132825.5685615,0.028,0.11,0
20210601T132825.6326299,0.028,0.11,0
20210601T132825.6645764,0.024,0.113,0
20210601T132825.7285448,0.024,0.113,0
20210601T132825.9044211,0.031,0.112,0
20210601T132825.9363972,0.031,0.112,0
20210601T132826.0326883,0.021,0.117,0
20210601T132826.0965846,0.021,0.117,0
20210601T132826.1606724,0.014,0.109,0
20210601T132826.2566574,0.014,0.109,0
20210601T132826.3363767,-0.001,0.112,0
20210601T132826.3683905,-0.001,0.112,0
20210601T132826.4325553,-0.008,0.097,0
20210601T132826.4965584,-0.008,0.097,0
20210601T132826.5606756,-0.003,0.1,0
20210601T132826.6245511,-0.003,0.1,0
20210601T132826.6886481,0.003,0.101,0
20210601T132826.7206048,0.003,0.101,0
20210601T132826.7684391,-0.001,0.099,0
20210601T132826.8325790,-0.001,0.099,0
20210601T132826.9286474,-0.005,0.099,0
20210601T132826.9606051,-0.005,0.099,0
20210601T132827.0246147,-0.001,0.102,0
20210601T132827.0566458,-0.001,0.102,0
20210601T132827.1684913,-0.004,0.109,0
20210601T132827.2645095,-0.004,0.109,0
20210601T132827.2965665,-0.026,0.114,0
20210601T132827.3285050,-0.026,0.114,0
20210601T132827.4885818,-0.027,0.111,0
20210601T132827.5525987,-0.027,0.111,0
20210601T132827.6004332,-0.042,0.112,0
20210601T132827.6965575,-0.042,0.112,0
20210601T132827.7605493,-0.029,0.113,0
20210601T132827.8245174,-0.029,0.113,0
20210601T132827.8565519,-0.037,0.114,0
20210601T132827.9527429,-0.037,0.114,0
20210601T132827.9845464,-0.041,0.113,0
20210601T132828.0644093,-0.041,0.113,0
20210601T132828.1606250,-0.048,0.116,0
20210601T132828.2246703,-0.048,0.116,0
20210601T132828.2885949,-0.049,0.118,0
20210601T132828.3206263,-0.049,0.118,0
20210601T132828.4649558,-0.056,0.106,0
20210601T132828.4964314,-0.056,0.106,0
20210601T132828.5605793,-0.057,0.116,0
20210601T132828.6565995,-0.057,0.116,0
20210601T132828.7211345,-0.057,0.116,0
20210601T132828.7526642,-0.057,0.116,0
20210601T132828.8644265,-0.06,0.104,0
20210601T132828.8963867,-0.06,0.104,0
20210601T132828.9605359,0.001,0.107,0
20210601T132829.0244866,0.001,0.107,0
20210601T132829.0890168,0.022,0.093,0
20210601T132829.1526108,0.022,0.093,0
20210601T132829.2167164,0.025,0.102,0
20210601T132829.3284229,0.025,0.102,0
20210601T132829.3604611,0.006,0.1,0
20210601T132829.4565846,0.006,0.1,0
20210601T132829.5206163,0.012,0.098,0
20210601T132829.6167056,0.012,0.098,0
20210601T132829.6806735,0.008,0.099,0
20210601T132829.7604504,0.008,0.099,0
20210601T132829.8246003,0.006,0.107,0
20210601T132829.8566293,0.006,0.107,0
20210601T132829.8888473,0.001,0.107,0
20210601T132829.9526011,0.001,0.107,0
20210601T132830.0165977,-0.011,0.105,0
20210601T132830.0486071,-0.011,0.105,0
20210601T132830.1127083,-0.013,0.106,0
20210601T132830.1604536,-0.013,0.106,0
20210601T132830.2886353,-0.015,0.098,0
20210601T132830.3206145,-0.015,0.098,0
20210601T132830.4167715,-0.003,0.107,1
20210601T132830.4486444,-0.003,0.107,1
20210601T132830.5126782,-0.019,0.121,1
20210601T132830.5924786,-0.019,0.121,1
20210601T132830.6244502,0.004,0.114,1
20210601T132830.6886366,0.004,0.114,1
20210601T132830.7205848,-0.018,0.115,0
20210601T132830.7525808,-0.018,0.115,0
20210601T132830.8485892,-0.016,0.111,0
20210601T132830.9446086,-0.016,0.111,0
20210601T132831.0244616,-0.022,0.122,1
20210601T132831.0564547,-0.022,0.122,1
20210601T132831.2166909,-0.038,0.11,0
20210601T132831.2805875,-0.038,0.11,0
20210601T132831.3447064,-0.055,0.114,0
20210601T132831.3766647,-0.055,0.114,0
20210601T132831.4564657,-0.043,0.117,0
20210601T132831.5526020,-0.043,0.117,0
20210601T132831.6165366,-0.05,0.116,0
20210601T132831.6485328,-0.05,0.116,0
20210601T132831.7446053,-0.063,0.113,0
20210601T132831.8085410,-0.063,0.113,0
20210601T132831.8564118,-0.057,0.114,0
20210601T132831.8883985,-0.057,0.114,0
20210601T132832.0485471,-0.052,0.106,0
20210601T132832.0806314,-0.052,0.106,0
20210601T132832.1765708,-0.052,0.112,1
20210601T132832.2085745,-0.052,0.112,1
20210601T132832.3204619,0.007,0.107,0
20210601T132832.4165896,0.007,0.107,0
20210601T132832.4805977,0.029,0.1,0
20210601T132832.5126093,0.029,0.1,0
20210601T132832.5767045,0.032,0.102,0
20210601T132832.6406272,0.032,0.102,0
20210601T132832.7204338,0.027,0.104,0
20210601T132832.8165308,0.027,0.104,0
20210601T132832.8485948,0.01,0.102,0
20210601T132832.9126331,0.01,0.102,0
