datetime,gazeX,gazeY,blink
20210601T125947.3386425,-0.037,0.008,0
20210601T125947.4344377,-0.021,-0.007,0
20210601T125947.4663951,-0.021,-0.007,0
20210601T125947.5304429,-0.045,-0.009,0
20210601T125947.5624677,-0.045,-0.009,0
20210601T125947.6742797,-0.018,-0.025,0
20210601T125947.7384399,-0.018,-0.025,0
20210601T125947.7705258,-0.055,-0.018,0
20210601T125947.8984465,-0.055,-0.018,0
20210601T125947.9625501,0.033,-0.013,0
20210601T125947.9944194,0.033,-0.013,0
20210601T125948.1062894,0.038,0.006,0
20210601T125948.1382788,0.038,0.006,0
20210601T125948.1704948,0.01,-0.022,0
20210601T125948.2024371,0.01,-0.022,0
20210601T125948.3624468,0.039,-0.006,0
20210601T125948.4265002,0.039,-0.006,0
20210601T125948.5063119,-0.007,-0.012,0
20210601T125948.5382936,-0.007,-0.012,0
20210601T125948.6024764,0.012,0.01,0
20210601T125948.6984592,0.012,0.01,0
20210601T125948.7624499,0.007,-0.018,0
20210601T125948.8265309,0.007,-0.018,0
20210601T125948.9063235,0.001,-0.024,0
20210601T125948.9383049,0.001,-0.024,0
20210601T125948.9703217,0.006,0.017,0
20210601T125949.0344594,0.006,0.017,0
20210601T125949.0664879,0.031,-0.003,0
20210601T125949.1305469,0.031,-0.003,0
20210601T125949.1944866,0.001,-0.024,0
20210601T125949.3383016,0.001,-0.024,0
20210601T125949.3703068,-0.028,0,0
20210601T125949.4344616,-0.028,0,0
20210601T125949.4984392,-0.036,-0.027,0
20210601T125949.5944851,-0.036,-0.027,0
20210601T125949.6586820,-0.021,-0.015,0
20210601T125949.7225192,-0.021,-0.015,0
20210601T125949.7702786,-0.02,-0.03,0
20210601T125949.8342781,-0.02,-0.03,0
20210601T125949.8664841,-0.034,-0.006,0
20210601T125949.8984651,-0.034,-0.006,0
20210601T125949.9625206,-0.044,-0.006,0
20210601T125950.0264352,-0.044,-0.006,0
20210601T125950.1544489,-0.03,-0.032,0
20210601T125950.2023066,-0.03,-0.032,0
20210601T125950.2663990,-0.019,-0.015,0
20210601T125950.2984524,-0.019,-0.015,0
20210601T125950.3947504,-0.015,-0.018,0
20210601T125950.4904654,-0.015,-0.018,0
20210601T125950.6022906,-0.03,-0.013,0
20210601T125950.6342599,-0.03,-0.013,0
20210601T125950.6984731,-0.033,-0.036,0
20210601T125950.7944774,-0.033,-0.036,0
20210601T125950.8584407,-0.036,-0.002,0
20210601T125950.9544624,-0.036,-0.002,0
20210601T125951.0662846,-0.047,-0.026,0
20210601T125951.0982636,-0.047,-0.026,0
20210601T125951.1304575,0.019,-0.007,0
20210601T125951.2585329,0.019,-0.007,0
20210601T125951.3226632,0.023,-0.017,0
20210601T125951.3865090,0.023,-0.017,0
20210601T125951.4186328,0.049,-0.019,0
20210601T125951.5303005,0.039,-0.03,0
20210601T125951.5944336,0.039,-0.03,0
20210601T125951.6904477,0.019,-0.019,0
20210601T125951.7224509,0.019,-0.019,0
20210601T125951.8186528,0.016,-0.022,0
20210601T125951.8982803,0.016,-0.022,0
20210601T125951.9302833,0.003,-0.006,0
20210601T125951.9624367,0.003,-0.006,0
20210601T125952.0584597,0.021,-0.016,0
20210601T125952.0905065,0.021,-0.016,0
20210601T125952.1866037,-0.008,0.007,0
20210601T125952.2505538,-0.008,0.007,0
20210601T125952.2983316,-0.008,0.012,0
20210601T125952.3303185,-0.008,0.012,0
20210601T125952.4265127,-0.027,-0.003,0
20210601T125952.4905225,-0.027,-0.003,0
20210601T125952.5544420,0.002,-0.007,0
20210601T125952.6185025,0.002,-0.007,0
20210601T125952.6504957,-0.024,-0.027,0
20210601T125952.7303337,-0.024,-0.027,0
