datetime,gazeX,gazeY,blink
20210601T134738.9414899,-0.03,0.082,0
20210601T134739.0056623,-0.019,0.068,0
20210601T134739.0376568,-0.019,0.068,0
20210601T134739.1016470,0.004,0.078,0
20210601T134739.1976430,0.004,0.078,0
20210601T134739.2297534,-0.046,0.066,0
20210601T134739.3415511,-0.046,0.066,0
20210601T134739.3735624,-0.055,0.071,0
20210601T134739.4377064,-0.055,0.071,0
20210601T134739.5017461,-0.05,0.078,0
20210601T134739.5656871,-0.05,0.078,0
20210601T134739.6297419,-0.055,0.075,0
20210601T134739.6617568,-0.055,0.075,0
20210601T134739.7735538,-0.063,0.066,0
20210601T134739.8701986,-0.063,0.066,0
20210601T134739.9338336,-0.072,0.069,0
20210601T134739.9656781,-0.072,0.069,0
20210601T134740.0297074,-0.072,0.067,0
20210601T134740.0937111,-0.072,0.067,0
20210601T134740.1257046,-0.072,0.039,0
20210601T134740.2375976,-0.072,0.039,0
20210601T134740.3017668,-0.077,0.042,0
20210601T134740.3977003,-0.077,0.042,0
20210601T134740.4299468,-0.094,0.029,0
20210601T134740.4937016,-0.094,0.029,0
20210601T134740.5577616,-0.083,0.045,0
20210601T134740.6376033,-0.083,0.045,0
20210601T134740.6696803,-0.093,0.043,0
20210601T134740.7657400,-0.093,0.043,0
20210601T134740.7979334,-0.096,0.052,0
20210601T134740.9256955,-0.096,0.052,0
20210601T134741.0055538,-0.099,0.053,0
20210601T134741.0375279,-0.099,0.053,0
20210601T134741.0695317,-0.081,0.068,0
20210601T134741.1657606,-0.081,0.068,0
20210601T134741.2936776,-0.098,0.068,0
20210601T134741.3257053,-0.098,0.068,0
20210601T134741.3897430,-0.012,0.11,0
20210601T134741.4695282,-0.012,0.11,0
20210601T134741.5015543,0.014,0.053,0
20210601T134741.5337722,0.014,0.053,0
20210601T134741.5977143,0.026,0.045,0
20210601T134741.7257454,0.026,0.045,0
20210601T134741.7896993,0.017,0.046,0
20210601T134741.8217176,0.017,0.046,0
20210601T134741.9335303,0.008,0.063,0
20210601T134741.9656529,0.008,0.063,0
20210601T134742.0296535,-0.007,0.085,0
20210601T134742.0937272,-0.007,0.085,0
20210601T134742.1576475,-0.025,0.067,0
20210601T134742.2217455,-0.025,0.067,0
20210601T134742.3015513,-0.021,0.058,0
20210601T134742.3977694,-0.021,0.058,0
20210601T134742.4617746,-0.009,0.028,0
20210601T134742.5256830,-0.009,0.028,0
20210601T134742.5896860,-0.022,0.025,0
20210601T134742.6217281,-0.022,0.025,0
20210601T134742.7336209,-0.027,0.031,0
20210601T134742.7655573,-0.027,0.031,0
20210601T134742.8618648,-0.032,0.048,0
20210601T134742.8936735,-0.032,0.048,0
20210601T134742.9576902,-0.029,0.065,0
20210601T134742.9897237,-0.029,0.065,0
20210601T134743.0857720,-0.037,0.077,0
20210601T134743.1655407,-0.037,0.077,0
20210601T134743.2937633,-0.033,0.075,0
20210601T134743.3576673,-0.033,0.075,0
20210601T134743.4536814,-0.06,0.071,0
20210601T134743.5655272,-0.06,0.071,0
20210601T134743.6295411,-0.072,0.095,0
20210601T134743.6616730,-0.072,0.095,0
20210601T134743.7578776,-0.064,0.113,0
20210601T134743.8217557,-0.064,0.113,0
20210601T134743.9176720,-0.071,0.087,0
20210601T134743.9496820,-0.071,0.087,0
20210601T134744.0617951,-0.07,0.067,0
20210601T134744.0937494,-0.07,0.067,0
20210601T134744.1897941,-0.074,0.067,0
20210601T134744.2537313,-0.074,0.067,0
20210601T134744.2857642,-0.076,0.074,0
20210601T134744.3975865,-0.076,0.074,0
20210601T134744.4295859,-0.08,0.069,0
20210601T134744.4937174,-0.08,0.069,0
20210601T134744.5897468,-0.097,0.079,0
20210601T134744.6217292,-0.097,0.079,0
20210601T134744.6857532,-0.064,0.087,0
20210601T134744.7499238,-0.064,0.087,0
20210601T134744.8616463,-0.07,0.1,0
20210601T134744.8936192,-0.07,0.1,0
20210601T134744.9257524,-0.07,0.129,0
20210601T134744.9578706,-0.07,0.129,0
20210601T134745.0537581,-0.067,0.097,0
20210601T134745.1177855,-0.067,0.097,0
20210601T134745.1498016,-0.077,0.113,0
20210601T134745.3255702,-0.077,0.113,0
20210601T134745.3896639,-0.073,0.11,0
20210601T134745.4216785,-0.073,0.11,0
20210601T134745.5177354,-0.03,0.112,0
20210601T134745.5816690,-0.03,0.112,0
20210601T134745.6456927,0.02,0.107,0
20210601T134745.7255785,0.02,0.107,0
20210601T134745.7897736,0.026,0.075,0
20210601T134745.8537172,0.026,0.075,0
20210601T134745.8857595,0.026,0.059,0
20210601T134745.9177897,0.026,0.059,0
20210601T134746.0458392,0.021,0.036,0
20210601T134746.1255862,0.021,0.036,0
20210601T134746.1575772,0.025,0.064,0
20210601T134746.1897702,0.025,0.064,0
20210601T134746.2857161,0.039,0.094,0
20210601T134746.3496889,0.039,0.094,0
20210601T134746.3817636,0.011,0.047,0
20210601T134746.4459843,0.011,0.047,0
20210601T134746.5576240,0.01,0.047,0
20210601T134746.6537810,0.01,0.047,0
20210601T134746.7177406,0.01,0.047,0
20210601T134746.7817807,-0.181,0.042,0
20210601T134746.8137990,-0.186,0.06,0
20210601T134746.8778680,-0.186,0.06,0
20210601T134746.9576304,-0.159,0.085,0
20210601T134746.9895915,-0.159,0.085,0
20210601T134747.0537779,-0.095,0.13,0
20210601T134747.1498768,-0.095,0.13,0
20210601T134747.2137695,-0.093,0.105,0
20210601T134747.2777668,-0.093,0.105,0
20210601T134747.3097623,-0.11,0.12,0
20210601T134747.4216012,-0.11,0.12,0
20210601T134747.5178194,-0.023,0.129,0
20210601T134747.5498437,-0.023,0.129,0
20210601T134747.6458932,0.001,0.091,0
20210601T134747.7098766,0.001,0.091,0
20210601T134747.7419132,0.001,0.091,0
20210601T134747.8219274,0.009,0.07,0
20210601T134747.8857139,0.009,0.07,0
20210601T134747.9497351,-0.014,0.06,0
20210601T134748.0137226,-0.014,0.06,0
20210601T134748.0777139,-0.025,0.068,0
20210601T134748.1418612,-0.025,0.068,0
20210601T134748.1740134,-0.025,0.063,0
20210601T134748.2217870,-0.025,0.063,0
20210601T134748.2855743,-0.034,0.056,0
20210601T134748.3496834,-0.034,0.056,0
20210601T134748.4457509,-0.041,0.059,0
20210601T134748.5097390,-0.041,0.059,0
20210601T134748.6057189,-0.057,0.06,0
20210601T134748.6855944,-0.057,0.06,0
20210601T134748.7500195,-0.053,0.067,0
20210601T134748.8457312,-0.053,0.067,0
20210601T134748.8777617,-0.062,0.051,0
20210601T134748.9098177,-0.062,0.051,0
20210601T134749.0058160,-0.047,0.069,0
20210601T134749.1175622,-0.047,0.069,0
20210601T134749.1817237,-0.041,0.046,0
20210601T134749.2137193,-0.041,0.046,0
20210601T134749.2777471,-0.055,0.04,0
20210601T134749.3418122,-0.055,0.04,0
20210601T134749.4057919,-0.052,0.046,0
20210601T134749.4856261,-0.052,0.046,0
20210601T134749.5176316,-0.065,0.047,0
20210601T134749.5496228,-0.065,0.047,0
20210601T134749.6137675,-0.06,0.026,0
20210601T134749.7097315,-0.06,0.026,0
20210601T134749.7418459,-0.058,0.038,0
20210601T134749.8377747,-0.058,0.038,0
20210601T134749.8697847,-0.053,0.032,0
20210601T134749.9496027,-0.053,0.032,0
20210601T134750.0137211,-0.066,0.024,0
20210601T134750.0778495,-0.066,0.024,0
20210601T134750.1419042,-0.059,0.033,0
20210601T134750.1738339,-0.059,0.033,0
20210601T134750.2378007,-0.074,0.019,0
20210601T134750.3496106,-0.074,0.019,0
20210601T134750.3816274,-0.079,0.023,0
20210601T134750.4779354,-0.079,0.023,0
20210601T134750.5418457,-0.073,0.016,0
20210601T134750.6058586,-0.073,0.016,0
20210601T134750.6378013,-0.072,0.018,0
20210601T134750.7018742,-0.072,0.018,0
20210601T134750.7496108,-0.066,0.035,0
20210601T134750.8457586,-0.066,0.035,0
20210601T134750.9419426,-0.064,0.055,0
20210601T134750.9739191,-0.064,0.055,0
20210601T134751.1018118,-0.066,0.072,0
20210601T134751.1816040,-0.066,0.072,0
20210601T134751.2136335,-0.061,0.092,0
20210601T134751.2778001,-0.061,0.092,0
20210601T134751.3098340,-0.068,0.091,0
20210601T134751.4057997,-0.068,0.091,0
20210601T134751.4378010,-0.072,0.066,0
20210601T134751.4697512,-0.072,0.066,0
20210601T134751.5018256,-0.057,0.077,0
20210601T134751.6456671,-0.057,0.077,0
20210601T134751.7098025,-0.061,0.053,0
20210601T134751.8058058,-0.061,0.053,0
20210601T134751.8377823,-0.064,0.056,0
20210601T134751.9340334,-0.064,0.056,0
20210601T134752.0457140,-0.057,0.063,0
20210601T134752.0775894,-0.057,0.063,0
20210601T134752.1738377,-0.061,0.073,0
20210601T134752.2057525,-0.061,0.073,0
20210601T134752.2377509,-0.067,0.059,0
20210601T134752.2698161,-0.067,0.059,0
20210601T134752.3978078,-0.061,0.065,0
20210601T134752.5096332,-0.061,0.065,0
20210601T134752.5419129,-0.096,0.091,0
20210601T134752.7018384,-0.096,0.091,0
20210601T134752.7658315,-0.114,0.238,0
20210601T134752.9096791,-0.114,0.238,0
20210601T134752.9739205,-0.138,0.433,1
20210601T134753.0698606,-0.138,0.433,1
20210601T134753.1337632,-0.121,0.288,0
20210601T134753.1978459,-0.121,0.288,0
20210601T134753.3096218,-0.114,0.21,0
20210601T134753.3416871,-0.114,0.21,0
20210601T134753.4058219,-0.123,0.184,0
20210601T134753.5018182,-0.123,0.184,0
20210601T134753.5657936,-0.14,0.15,0
20210601T134753.6298519,-0.14,0.15,0
20210601T134753.6619366,-0.13,0.147,0
20210601T134753.7736950,-0.13,0.147,0
20210601T134753.8378967,-0.009,0.165,0
20210601T134753.9018336,-0.009,0.165,0
20210601T134754.0298348,0.026,0.165,0
20210601T134754.0938711,0.026,0.165,0
20210601T134754.1417571,0.045,0.07,0
20210601T134754.1736697,0.045,0.07,0
20210601T134754.3018642,0.041,0.078,0
20210601T134754.3657773,0.041,0.078,0
20210601T134754.3977814,0.029,0.069,0
20210601T134754.4297733,0.029,0.069,0
20210601T134754.5258024,0.025,0.069,0
20210601T134754.6056717,0.025,0.069,0
20210601T134754.6697938,0.024,0.059,0
20210601T134754.7339036,0.024,0.059,0
20210601T134754.7657546,0.025,0.002,0
20210601T134754.8297936,0.025,0.002,0
20210601T134754.8618261,0.025,0.003,0
20210601T134755.0056493,0.025,0.003,0
20210601T134755.0696303,0.03,0.001,0
20210601T134755.1337507,0.03,0.001,0
20210601T134755.1977736,0.041,0.024,0
20210601T134755.2938184,0.041,0.024,0
20210601T134755.3580646,0.03,0.009,0
20210601T134755.4376960,0.03,0.009,0
20210601T134755.4696719,0.037,0.007,0
20210601T134755.5977936,0.037,0.007,0
20210601T134755.6938688,0.021,0.014,0
20210601T134755.7579648,0.021,0.014,0
20210601T134755.8376730,0.015,0.009,0
20210601T134755.8696296,0.015,0.009,0
20210601T134755.9338948,0.02,-0.011,0
20210601T134755.9978139,0.02,-0.011,0
20210601T134756.0617962,0.013,0.053,0
20210601T134756.1258075,0.013,0.053,0
20210601T134756.2218362,0.024,0.057,0
20210601T134756.2696680,0.024,0.057,0
20210601T134756.3336488,0.023,0.066,0
20210601T134756.3657584,0.023,0.066,0
20210601T134756.4617788,0.024,0.065,0
20210601T134756.5578447,0.024,0.065,0
20210601T134756.5897862,-0.004,0.05,0
20210601T134756.7016105,-0.004,0.05,0
20210601T134756.7336625,-0.003,0.069,0
20210601T134756.7977990,-0.003,0.069,0
20210601T134756.8297977,-0.003,0.064,0
20210601T134756.8939731,-0.003,0.064,0
20210601T134756.9900838,-0.001,0.074,0
20210601T134757.0538883,-0.001,0.074,0
20210601T134757.0858476,0.016,0.097,0
20210601T134757.1656957,0.016,0.097,0
20210601T134757.1978478,-0.016,0.084,0
20210601T134757.3258520,-0.016,0.084,0
20210601T134757.3578601,-0.022,0.072,0
20210601T134757.4538512,-0.022,0.072,0
20210601T134757.5336393,-0.043,0.067,0
20210601T134757.5656318,-0.043,0.067,0
20210601T134757.6297732,-0.049,0.055,0
20210601T134757.6937762,-0.049,0.055,0
20210601T134757.7579060,-0.066,0.2,1
20210601T134757.7898409,-0.066,0.2,1
20210601T134757.8538679,-0.075,0.317,1
20210601T134757.8858670,-0.075,0.317,1
20210601T134758.0296755,-0.066,0.348,1
20210601T134758.0938814,-0.066,0.348,1
20210601T134758.1580563,-0.066,0.348,1
20210601T134758.1898455,-0.004,0.153,0
20210601T134758.2858848,-0.004,0.153,0
20210601T134758.3498872,-0.012,0.083,0
20210601T134758.4297013,-0.012,0.083,0
20210601T134758.4617696,0.002,0.059,0
20210601T134758.5579218,0.002,0.059,0
20210601T134758.6220417,-0.019,0.073,0
20210601T134758.6538066,-0.019,0.073,0
20210601T134758.7178788,-0.022,0.065,0
20210601T134758.7818510,-0.022,0.065,0
20210601T134758.8296805,-0.06,0.188,1
20210601T134758.9258218,-0.06,0.188,1
20210601T134758.9898236,-0.068,0.303,1
20210601T134759.0857848,-0.068,0.303,1
20210601T134759.1817972,-0.069,0.351,1
20210601T134759.2296283,-0.069,0.351,1
20210601T134759.3257687,-0.038,0.31,1
20210601T134759.3898849,-0.038,0.31,1
20210601T134759.4858068,-0.043,0.229,1
20210601T134759.5178579,-0.043,0.229,1
20210601T134759.5498278,0.011,0.046,0
20210601T134759.6616823,0.011,0.046,0
20210601T134759.7579754,0.004,0.052,0
20210601T134759.8217688,0.004,0.052,0
20210601T134759.8858393,0.007,0.061,0
20210601T134759.9178411,0.007,0.061,0
20210601T134759.9818513,-0.009,0.075,0
20210601T134800.0937187,-0.009,0.075,0
20210601T134800.1576671,-0.015,0.034,0
20210601T134800.2218263,-0.015,0.034,0
20210601T134800.3178599,-0.029,0.033,0
20210601T134800.3819180,-0.029,0.033,0
20210601T134800.4459138,-0.03,0.028,0
20210601T134800.5256711,-0.03,0.028,0
20210601T134800.5576545,-0.047,0.031,0
20210601T134800.6217788,-0.047,0.031,0
20210601T134800.6857826,-0.064,0.034,0
20210601T134800.7819290,-0.064,0.034,0
20210601T134800.8457519,-0.068,0.02,0
20210601T134800.8778509,-0.068,0.02,0
20210601T134800.9576722,-0.069,0.025,0
20210601T134801.0217846,-0.069,0.025,0
20210601T134801.1178294,-0.083,0.018,0
20210601T134801.1497584,-0.083,0.018,0
20210601T134801.2459888,-0.073,0.043,0
20210601T134801.3576569,-0.073,0.043,0
20210601T134801.3896743,-0.062,0.06,0
20210601T134801.4538606,-0.062,0.06,0
20210601T134801.5182506,-0.073,0.044,0
20210601T134801.5498513,-0.073,0.044,0
20210601T134801.6460941,-0.079,0.041,0
20210601T134801.7099541,-0.079,0.041,0
20210601T134801.7418211,-0.101,0.047,0
20210601T134801.8217457,-0.101,0.047,0
20210601T134801.8858000,-0.093,0.06,1
20210601T134801.9498137,-0.093,0.06,1
20210601T134802.0138631,-0.112,0.052,1
20210601T134802.0778431,-0.112,0.052,1
20210601T134802.1418708,-0.112,0.07,0
20210601T134802.2217367,-0.112,0.07,0
20210601T134802.2537082,-0.121,0.064,0
20210601T134802.3498596,-0.121,0.064,0
20210601T134802.3818546,-0.089,0.077,0
20210601T134802.4458759,-0.089,0.077,0
20210601T134802.4778918,-0.08,0.09,1
20210601T134802.6216920,-0.08,0.09,1
20210601T134802.6856652,-0.095,0.076,0
20210601T134802.7817728,-0.095,0.076,0
20210601T134802.8139003,-0.096,0.072,0
20210601T134802.9418653,-0.096,0.072,0
20210601T134802.9740904,0.014,0.074,0
20210601T134803.1176595,0.014,0.074,0
20210601T134803.1817924,0.02,0.066,0
20210601T134803.3098752,0.02,0.066,0
20210601T134803.3742088,0.013,0.05,0
20210601T134803.4857192,0.013,0.05,0
20210601T134803.5177338,-0.008,0.049,0
20210601T134803.5497110,-0.008,0.049,0
20210601T134803.5819176,0.012,0.088,0
20210601T134803.7739280,0.012,0.088,0
20210601T134803.8379910,-0.01,0.11,0
20210601T134803.9177206,-0.01,0.11,0
20210601T134803.9818365,-0.042,0.148,0
20210601T134804.0138708,-0.042,0.148,0
20210601T134804.1099349,-0.069,0.171,0
20210601T134804.1419138,-0.069,0.171,0
20210601T134804.1739200,-0.083,0.167,0
20210601T134804.3177108,-0.083,0.167,0
20210601T134804.3816868,-0.065,0.107,0
20210601T134804.4458281,-0.065,0.107,0
20210601T134804.5418239,-0.06,0.095,0
20210601T134804.6378569,-0.06,0.095,0
20210601T134804.7496748,-0.059,0.054,0
20210601T134804.7817136,-0.059,0.054,0
20210601T134804.8458825,-0.068,0.047,0
20210601T134804.8778873,-0.068,0.047,0
20210601T134804.9100652,-0.075,0.038,0
20210601T134805.0699035,-0.075,0.038,0
20210601T134805.1019205,-0.094,0.046,1
20210601T134805.1817444,-0.094,0.046,1
20210601T134805.2137931,-0.082,0.053,0
20210601T134805.2457560,-0.082,0.053,0
20210601T134805.3420279,-0.086,0.042,1
20210601T134805.3738775,-0.086,0.042,1
20210601T134805.4378905,-0.083,0.037,0
20210601T134805.4699990,-0.083,0.037,0
20210601T134805.5339244,-0.094,0.043,0
20210601T134805.6137338,-0.094,0.043,0
20210601T134805.6781258,-0.111,0.056,1
20210601T134805.7418988,-0.111,0.056,1
20210601T134805.8378589,-0.108,0.069,0
20210601T134805.8698442,-0.108,0.069,0
20210601T134806.0137369,-0.11,0.099,1
20210601T134806.0456797,-0.11,0.099,1
20210601T134806.1098577,-0.091,0.113,1
20210601T134806.1738367,-0.091,0.113,1
20210601T134806.2059376,-0.1,0.1,0
20210601T134806.3018996,-0.1,0.1,0
20210601T134806.3658716,-0.087,0.088,0
20210601T134806.4777058,-0.087,0.088,0
20210601T134806.5418738,-0.105,0.082,1
20210601T134806.6382367,-0.105,0.082,1
20210601T134806.7658794,-0.114,0.091,0
20210601T134806.8298596,-0.114,0.091,0
20210601T134806.9096957,-0.117,0.086,1
20210601T134807.0378726,-0.117,0.086,1
20210601T134807.1019074,-0.137,0.105,1
20210601T134807.1979807,-0.137,0.105,1
20210601T134807.3096851,-0.124,0.115,1
20210601T134807.3738894,-0.124,0.115,1
20210601T134807.4381076,-0.031,0.11,1
20210601T134807.5018678,-0.031,0.11,1
20210601T134807.5659683,-0.01,0.07,0
20210601T134807.5979144,-0.01,0.07,0
20210601T134807.6619276,-0.031,0.063,0
20210601T134807.7416925,-0.031,0.063,0
20210601T134807.7736974,0.016,0.109,1
20210601T134807.8378246,0.016,0.109,1
20210601T134807.9337994,0.016,0.109,1
20210601T134807.9978246,-0.004,0.121,0
20210601T134808.0618881,-0.004,0.121,0
20210601T134808.0939672,0.043,0.119,1
20210601T134808.1737071,0.043,0.119,1
20210601T134808.2380496,0.043,0.103,0
20210601T134808.3019215,0.043,0.103,0
20210601T134808.3339123,0.081,0.119,0
20210601T134808.4618942,0.081,0.119,0
20210601T134808.5259984,0.057,0.137,0
20210601T134808.6057363,0.057,0.137,0
20210601T134808.6698760,0.016,0.126,0
20210601T134808.7979518,0.016,0.126,0
20210601T134808.9258585,-0.035,0.116,0
20210601T134809.0057050,-0.035,0.116,0
20210601T134809.0698245,-0.043,0.083,1
20210601T134809.1018729,-0.043,0.083,1
20210601T134809.1658202,-0.056,0.06,1
20210601T134809.1978790,-0.056,0.06,1
20210601T134809.2619937,-0.063,0.065,1
20210601T134809.4057670,-0.063,0.065,1
20210601T134809.4378175,-0.035,0.092,1
20210601T134809.5018821,-0.035,0.092,1
20210601T134809.5339961,-0.028,0.1,0
20210601T134809.6620294,-0.028,0.1,0
20210601T134809.7259694,-0.003,0.092,0
20210601T134809.7579413,-0.003,0.092,0
20210601T134809.7899416,-0.011,0.077,0
20210601T134809.9017093,-0.011,0.077,0
20210601T134809.9339909,0.001,0.088,0
20210601T134809.9658606,0.001,0.088,0
20210601T134810.0619551,0.003,0.085,0
20210601T134810.1259548,0.003,0.085,0
20210601T134810.2219772,-0.017,0.074,0
20210601T134810.2697350,-0.017,0.074,0
20210601T134810.3339046,-0.018,0.075,0
20210601T134810.3979625,-0.018,0.075,0
20210601T134810.4939053,-0.025,0.081,0
20210601T134810.5579920,-0.025,0.081,0
20210601T134810.6219929,-0.025,0.066,0
20210601T134810.7017482,-0.025,0.066,0
20210601T134810.7659004,-0.023,0.066,0
20210601T134810.8623556,-0.023,0.066,0
20210601T134810.8939495,-0.028,0.061,0
20210601T134810.9579343,-0.028,0.061,0
20210601T134810.9899085,-0.014,0.042,0
20210601T134811.1017738,-0.014,0.042,0
20210601T134811.1338049,-0.021,0.02,0
20210601T134811.1657871,-0.021,0.02,0
20210601T134811.2939968,-0.005,0.029,0
20210601T134811.3260305,-0.005,0.029,0
20210601T134811.4220510,-0.023,0.033,0
20210601T134811.4539348,-0.023,0.033,0
20210601T134811.5657246,-0.027,0.034,0
20210601T134811.6298804,-0.027,0.034,0
20210601T134811.6938731,-0.035,0.041,0
20210601T134811.7578617,-0.035,0.041,0
20210601T134811.8218808,-0.034,0.047,0
