datetime,gazeX,gazeY,blink
20210601T123239.1858202,0,0,0
20210601T123239.2820020,0,0,0
20210601T123239.3779445,-0.003,0.085,0
20210601T123239.4739426,-0.003,0.085,0
20210601T123239.5538166,-0.043,0.076,0
20210601T123239.6499748,-0.043,0.076,0
20210601T123239.6819966,-0.026,0.063,0
20210601T123239.7459081,-0.026,0.063,0
20210601T123239.8099031,-0.054,0.097,0
20210601T123239.8739542,-0.054,0.097,0
20210601T123239.9537827,-0.037,0.062,0
20210601T123239.9857959,-0.037,0.062,0
20210601T123240.0179652,-0.047,0.07,0
20210601T123240.0820324,-0.047,0.07,0
20210601T123240.1459837,-0.042,0.068,0
20210601T123240.1779770,-0.042,0.068,0
20210601T123240.2740120,-0.03,0.057,0
20210601T123240.3059892,-0.03,0.057,0
20210601T123240.3857978,-0.049,0.053,0
20210601T123240.4177824,-0.049,0.053,0
20210601T123240.4819588,-0.061,0.059,0
20210601T123240.5459666,-0.061,0.059,0
20210601T123240.5780299,-0.064,0.047,0
20210601T123240.6419634,-0.064,0.047,0
20210601T123240.7060185,-0.059,0.056,0
20210601T123240.7380050,-0.059,0.056,0
20210601T123240.8177722,-0.033,0.075,0
20210601T123240.8819605,-0.033,0.075,0
20210601T123240.9460298,-0.033,0.075,0
20210601T123240.9779824,-0.061,0.08,0
20210601T123241.0741004,-0.061,0.08,0
20210601T123241.1059595,-0.068,0.061,0
20210601T123241.1699649,-0.068,0.061,0
20210601T123241.2498268,-0.094,0.053,0
20210601T123241.3139803,-0.094,0.053,0
20210601T123241.3459821,-0.072,0.065,0
20210601T123241.4099674,-0.072,0.065,0
20210601T123241.4739180,-0.093,0.063,0
20210601T123241.5379784,-0.093,0.063,0
20210601T123241.6019692,-0.119,0.068,0
20210601T123241.6497990,-0.119,0.068,0
20210601T123241.7139176,-0.107,0.074,0
20210601T123241.7780567,-0.107,0.074,0
20210601T123241.8100320,-0.098,0.055,0
20210601T123241.8740003,-0.098,0.055,0
20210601T123241.9059977,-0.112,0.078,1
20210601T123242.0019962,-0.112,0.078,1
20210601T123242.0498203,-0.118,0.05,0
20210601T123242.1138061,-0.118,0.05,0
20210601T123242.2099770,-0.12,0.048,0
