datetime,gazeX,gazeY,blink
20210601T130216.0174639,0,0,0
20210601T130216.0496998,0,0,0
20210601T130216.1774504,0.069,-0.062,0
20210601T130216.3533722,0.069,-0.062,0
20210601T130216.3853317,0.069,-0.063,0
20210601T130216.4495027,0.069,-0.063,0
20210601T130216.5455379,0.068,-0.075,0
20210601T130216.5774925,0.068,-0.075,0
20210601T130216.7055635,0.07,-0.081,0
20210601T130216.7374950,0.07,-0.081,0
20210601T130216.8494744,0.05,-0.063,0
20210601T130216.9134370,0.05,-0.063,0
20210601T130217.0094536,0.078,-0.068,0
20210601T130217.1054422,0.078,-0.068,0
20210601T130217.2173679,0.071,-0.082,0
20210601T130217.2493129,0.071,-0.082,0
20210601T130217.3134266,0.045,-0.07,0
20210601T130217.3774418,0.045,-0.07,0
20210601T130217.4734483,0.054,-0.077,0
20210601T130217.5054494,0.054,-0.077,0
20210601T130217.5694894,0.034,-0.087,0
20210601T130217.6812933,0.034,-0.087,0
20210601T130217.7454205,0.043,-0.081,0
20210601T130217.8094417,0.043,-0.081,0
20210601T130217.8414762,0.035,-0.077,0
20210601T130218.0014521,0.035,-0.077,0
20210601T130218.0812886,0.03,-0.082,0
20210601T130218.1134255,0.03,-0.082,0
20210601T130218.1454717,0.032,-0.091,0
20210601T130218.1774857,0.032,-0.091,0
20210601T130218.3055527,0.007,-0.073,0
20210601T130218.3694559,0.007,-0.073,0
20210601T130218.4014942,0.031,-0.052,0
20210601T130218.5133628,0.031,-0.052,0
20210601T130218.5776459,0.029,-0.029,0
20210601T130218.6095281,0.004,-0.03,0
20210601T130218.7054647,0.004,-0.03,0
20210601T130218.7695305,-0,-0.037,0
20210601T130218.8335230,-0,-0.037,0
20210601T130218.9133216,0.011,-0.045,0
20210601T130218.9453402,0.011,-0.045,0
20210601T130219.0734670,-0.005,-0.039,0
20210601T130219.1694976,-0.005,-0.039,0
20210601T130219.2655087,0.017,-0.048,0
20210601T130219.3453706,0.017,-0.048,0
20210601T130219.3773195,0.01,-0.047,0
20210601T130219.4095124,0.01,-0.047,0
20210601T130219.5375634,0.011,-0.031,0
20210601T130219.6015476,0.011,-0.031,0
20210601T130219.6655800,-0.011,-0.038,0
20210601T130219.7453591,-0.011,-0.038,0
20210601T130219.7773298,-0.013,-0.013,0
20210601T130219.8734534,-0.013,-0.013,0
20210601T130219.9375100,-0.014,-0.026,0
20210601T130220.0015574,-0.014,-0.026,0
20210601T130220.0655623,-0.051,-0.033,0
20210601T130220.1453537,-0.051,-0.033,0
20210601T130220.1773450,-0.036,-0.01,0
20210601T130220.2093467,-0.036,-0.01,0
20210601T130220.3055263,-0.032,-0.007,0
20210601T130220.3696773,-0.032,-0.007,0
20210601T130220.4015305,-0.034,-0.024,0
20210601T130220.4975268,-0.034,-0.024,0
20210601T130220.5773624,0.021,-0.039,0
20210601T130220.6413738,0.021,-0.039,0
20210601T130220.6735078,0.045,-0.029,1
20210601T130220.7375773,0.045,-0.029,1
20210601T130220.8336770,0.04,-0.043,0
20210601T130220.8655459,0.04,-0.043,0
20210601T130220.9616038,0.068,-0.048,0
20210601T130221.0733532,0.068,-0.048,0
20210601T130221.1055419,0.017,-0.067,0
20210601T130221.2014960,0.017,-0.067,0
20210601T130221.2975338,-0.046,-0.031,0
20210601T130221.3615654,-0.046,-0.031,0
20210601T130221.4733683,-0.056,-0.06,0
20210601T130221.5375119,-0.056,-0.06,0
20210601T130221.6014656,0.067,-0.096,0
20210601T130221.6655087,0.067,-0.096,0
20210601T130221.7294930,0.057,-0.11,0
20210601T130221.7934840,0.057,-0.11,0
20210601T130221.8733214,0.058,-0.091,0
20210601T130221.9053211,0.058,-0.091,0
20210601T130222.0655120,0.071,-0.067,0
20210601T130222.0975120,0.071,-0.067,0
20210601T130222.2255120,0.073,-0.077,0
20210601T130222.3053169,0.073,-0.077,0
20210601T130222.3695030,0.042,-0.058,0
20210601T130222.4336002,0.042,-0.058,0
20210601T130222.4655706,0.032,-0.058,0
20210601T130222.5295373,0.032,-0.058,0
20210601T130222.6255369,0.042,-0.059,0
20210601T130222.7053967,0.042,-0.059,0
20210601T130222.8015287,0.051,-0.069,0
20210601T130222.8335689,0.051,-0.069,0
20210601T130222.8975217,0.031,-0.061,0
20210601T130222.9615584,0.039,-0.071,0
20210601T130223.1373716,0.039,-0.071,0
20210601T130223.2015120,0.042,-0.086,0
20210601T130223.2655717,0.042,-0.086,0
20210601T130223.3295551,0.029,-0.084,0
20210601T130223.3935028,0.029,-0.084,0
20210601T130223.4896386,0.03,-0.076,0
20210601T130223.5693663,0.03,-0.076,0
20210601T130223.6013957,0.024,-0.092,0
20210601T130223.6974742,0.024,-0.092,0
20210601T130223.7615280,0.045,-0.049,0
20210601T130223.8575843,0.045,-0.049,0
20210601T130223.8895452,0.053,-0.057,0
20210601T130224.0333596,0.053,-0.057,0
20210601T130224.0974839,0.028,-0.067,0
20210601T130224.1295564,0.028,-0.067,0
20210601T130224.1935868,0.031,-0.056,0
20210601T130224.2895344,0.031,-0.056,0
20210601T130224.3214952,0.037,-0.055,0
20210601T130224.4334042,0.037,-0.055,0
20210601T130224.5295864,0.034,-0.068,0
20210601T130224.6576139,0.034,-0.068,0
20210601T130224.6895301,-0.003,-0.041,0
20210601T130224.7855433,-0.003,-0.041,0
20210601T130224.8333702,0.003,-0.071,0
20210601T130224.8653665,0.003,-0.071,0
20210601T130224.9615588,0.022,-0.025,0
20210601T130225.0256082,0.022,-0.025,0
20210601T130225.0574913,0.082,-0.051,0
20210601T130225.0895805,0.082,-0.051,0
20210601T130225.1215672,0.102,-0.063,1
20210601T130225.2654045,0.102,-0.063,1
20210601T130225.3295341,0.09,-0.032,1
20210601T130225.3615478,0.09,-0.032,1
20210601T130225.4575473,0.103,-0.044,0
20210601T130225.4898150,0.103,-0.044,0
20210601T130225.5856008,0.098,-0.048,1
20210601T130225.6174876,0.098,-0.048,1
20210601T130225.7293373,0.094,-0.068,0
20210601T130225.7935042,0.094,-0.068,0
20210601T130225.8574805,0.073,-0.029,0
20210601T130225.9215096,0.073,-0.029,0
20210601T130225.9536127,0.06,-0.019,0
20210601T130226.0177317,0.06,-0.019,0
20210601T130226.0974130,0.078,-0.023,0
20210601T130226.1613906,0.078,-0.023,0
20210601T130226.2575434,0.036,-0.023,0
20210601T130226.3214727,0.036,-0.023,0
20210601T130226.3855567,0.051,-0.016,0
20210601T130226.4499228,0.051,-0.016,0
20210601T130226.5294613,0.048,-0.007,0
20210601T130226.5935656,0.048,-0.007,0
20210601T130226.6255441,0.061,-0.05,0
20210601T130226.7536158,0.061,-0.05,0
20210601T130226.7855710,0.038,-0.009,0
20210601T130226.9294309,0.038,-0.009,0
20210601T130226.9934360,0.025,-0.035,0
20210601T130227.0255614,0.025,-0.035,0
20210601T130227.0895883,0.028,-0.041,0
20210601T130227.2176491,0.028,-0.041,0
20210601T130227.3135069,0.008,-0.026,0
20210601T130227.3934438,0.008,-0.026,0
20210601T130227.4254028,0.017,-0.018,0
20210601T130227.4575750,0.017,-0.018,0
20210601T130227.4895904,0.013,-0.025,0
20210601T130227.5855863,0.013,-0.025,0
20210601T130227.6496355,0.012,-0.007,0
20210601T130227.7135553,0.012,-0.007,0
20210601T130227.7934053,0.003,-0.032,0
20210601T130227.8574274,0.003,-0.032,0
20210601T130227.9215883,0.007,-0.017,0
20210601T130227.9535823,-0.007,-0.046,0
20210601T130228.0495532,-0.007,-0.046,0
20210601T130228.1136176,0.057,-0.015,0
20210601T130228.1776232,0.057,-0.015,0
20210601T130228.2254381,0.101,-0.026,0
20210601T130228.3216098,0.101,-0.026,0
20210601T130228.3856157,0.084,-0.045,0
20210601T130228.4496123,0.084,-0.045,0
20210601T130228.5135699,0.094,-0.063,0
20210601T130228.5456373,0.094,-0.063,0
20210601T130228.6254125,0.068,-0.063,0
20210601T130228.6577626,0.068,-0.063,0
20210601T130228.6894342,0.074,-0.024,0
20210601T130228.7535943,0.074,-0.024,0
20210601T130228.8175836,0.054,-0.018,0
20210601T130228.8500239,0.054,-0.018,0
20210601T130228.9455618,0.062,-0.039,0
20210601T130229.0095434,0.062,-0.039,0
20210601T130229.0893807,0.049,-0.014,0
20210601T130229.1535071,0.049,-0.014,0
20210601T130229.2815621,0.003,-0.044,0
20210601T130229.3135559,0.003,-0.044,0
20210601T130229.4095292,-0.01,-0.025,0
20210601T130229.4415211,-0.01,-0.025,0
20210601T130229.5214460,-0.004,-0.057,0
20210601T130229.5534327,-0.004,-0.057,0
20210601T130229.6816179,0.003,-0.02,0
20210601T130229.7135570,0.003,-0.02,0
20210601T130229.8096916,0.096,-0.064,0
20210601T130229.8416214,0.096,-0.064,0
20210601T130229.9856723,0.108,-0.026,0
20210601T130230.0495404,0.108,-0.026,0
20210601T130230.0816642,0.082,-0.017,0
20210601T130230.1455908,0.082,-0.017,0
20210601T130230.2415973,0.099,-0.037,0
20210601T130230.2736238,0.099,-0.037,0
20210601T130230.3534205,0.097,-0.047,0
20210601T130230.3854566,0.097,-0.047,0
20210601T130230.5135784,0.1,-0.049,0
20210601T130230.5775585,0.1,-0.049,0
20210601T130230.6735497,0.067,-0.053,0
20210601T130230.7055149,0.067,-0.053,0
20210601T130230.7854348,0.058,-0.033,0
20210601T130230.8496543,0.058,-0.033,0
20210601T130230.9454929,0.061,-0.03,0
20210601T130230.9780019,0.061,-0.03,0
20210601T130231.0098713,0.091,-0.022,0
20210601T130231.1055891,0.091,-0.022,0
20210601T130231.1376007,0.073,-0.015,0
20210601T130231.2494098,0.073,-0.015,0
20210601T130231.3135706,0.081,-0.036,0
20210601T130231.3775845,0.081,-0.036,0
20210601T130231.4095592,0.048,-0.02,0
20210601T130231.5375984,0.048,-0.02,0
20210601T130231.6174263,0.063,-0.006,0
20210601T130231.6815815,0.063,-0.006,0
20210601T130231.7456111,0.043,-0.028,0
20210601T130231.8096219,0.043,-0.028,0
20210601T130231.8417665,0.027,-0.009,0
20210601T130231.9376501,0.027,-0.009,0
20210601T130232.0174682,0.015,-0.011,0
20210601T130232.0495027,0.015,-0.011,0
20210601T130232.0815085,0.037,-0.013,0
20210601T130232.1777940,0.037,-0.013,0
20210601T130232.2416434,0.022,-0.035,0
20210601T130232.3055802,0.022,-0.035,0
20210601T130232.3375952,0.037,-0.025,0
20210601T130232.4017173,0.037,-0.025,0
20210601T130232.4814833,0.032,-0.014,0
20210601T130232.5134589,0.032,-0.014,0
20210601T130232.5775969,0.034,-0.024,0
20210601T130232.6098479,0.029,-0.019,0
20210601T130232.6736679,0.029,-0.019,0
20210601T130232.7056683,-0.005,-0.036,0
20210601T130232.8335985,-0.005,-0.036,0
20210601T130232.9134297,0.013,-0.017,0
20210601T130232.9775502,0.013,-0.017,0
20210601T130233.0415476,0.023,-0.001,0
20210601T130233.0736199,0.023,-0.001,0
20210601T130233.1377110,0.012,0.008,0
20210601T130233.1696321,0.012,0.008,0
20210601T130233.2020542,-0.006,-0.003,1
20210601T130233.3134345,-0.006,-0.003,1
20210601T130233.3776749,-0.006,-0.026,0
20210601T130233.4416216,-0.006,-0.026,0
20210601T130233.4736103,-0.013,-0.028,0
20210601T130233.5696827,-0.013,-0.028,0
20210601T130233.6015923,0.067,-0.009,0
20210601T130233.6657149,0.067,-0.009,0
20210601T130233.7454690,0.092,-0.026,0
20210601T130233.8096361,0.092,-0.026,0
20210601T130233.8736650,0.091,-0.033,0
20210601T130233.9056240,0.091,-0.033,0
20210601T130233.9697001,0.078,-0,0
20210601T130234.0656316,0.078,-0,0
20210601T130234.1774155,0.071,-0.009,0
20210601T130234.2094701,0.071,-0.009,0
20210601T130234.2415764,0.045,-0.029,0
20210601T130234.4016471,0.045,-0.029,0
20210601T130234.4656001,0.043,0.005,0
20210601T130234.5774128,0.043,0.005,0
20210601T130234.6414201,0.054,0.02,0
20210601T130234.7056306,0.054,0.02,0
20210601T130234.7376130,0.042,-0.006,0
20210601T130234.8015986,0.042,-0.006,0
20210601T130234.8977270,0.038,0.009,0
20210601T130234.9296279,0.038,0.009,0
20210601T130235.0094624,0.042,0.001,0
20210601T130235.1056168,0.042,0.001,0
20210601T130235.1697102,0.067,-0.007,0
20210601T130235.2335723,0.067,-0.007,0
20210601T130235.2655833,0.054,-0.002,0
20210601T130235.3616975,0.054,-0.002,0
20210601T130235.4414534,0.064,0.015,0
20210601T130235.4734738,0.064,0.015,0
20210601T130235.5056218,0.063,0.025,0
20210601T130235.6016221,0.063,0.025,0
20210601T130235.6656527,0.094,0.01,0
20210601T130235.7297007,0.094,0.01,0
20210601T130235.7617018,0.067,0.001,0
20210601T130235.8735193,0.067,0.001,0
20210601T130235.9055276,0.038,0.021,0
20210601T130236.0336780,0.038,0.021,0
20210601T130236.0657021,0.042,0.019,0
20210601T130236.0977060,0.042,0.019,0
20210601T130236.1937759,0.029,0.03,0
20210601T130236.3054530,0.029,0.03,0
20210601T130236.3375763,0.024,0.001,0
20210601T130236.4336568,0.024,0.001,0
20210601T130236.4977106,-0.001,0.017,0
20210601T130236.5297452,-0.001,0.017,0
20210601T130236.5936472,-0.005,0.012,0
20210601T130236.6256175,-0.005,0.012,0
20210601T130236.7374661,0.06,0.018,0
20210601T130236.7696693,0.06,0.018,0
20210601T130236.8656986,0.046,-0.002,0
20210601T130236.9296322,0.049,0.01,0
20210601T130236.9936016,0.049,0.01,0
20210601T130237.1374364,0.047,-0.019,0
20210601T130237.2016635,0.047,-0.019,0
20210601T130237.2336721,0.012,0.009,0
20210601T130237.2655872,0.012,0.009,0
20210601T130237.4257595,0.03,0.013,0
20210601T130237.4576663,0.03,0.013,0
20210601T130237.5694931,0.018,0,0
20210601T130237.6656394,0.018,0,0
20210601T130237.6976873,0.029,0.021,0
20210601T130237.7616854,0.029,0.021,0
20210601T130237.8256521,0.021,0.014,0
20210601T130237.8576391,0.021,0.014,0
20210601T130237.9695049,0.019,0.039,0
20210601T130238.0014840,0.019,0.039,0
20210601T130238.0336362,0.005,0.044,0
20210601T130238.1616455,0.005,0.044,0
20210601T130238.2256437,0.036,0.037,0
20210601T130238.2576135,0.036,0.037,0
20210601T130238.3216030,0.019,0.033,0
20210601T130238.4334437,0.019,0.033,0
20210601T130238.4655699,-0.006,0.057,0
20210601T130238.5295464,-0.006,0.057,0
20210601T130238.6255913,0.003,0.03,1
20210601T130238.7216951,0.003,0.03,1
20210601T130238.8014656,0.006,0.043,0
20210601T130238.8334717,0.006,0.043,0
20210601T130238.8977283,-0.015,0.049,0
20210601T130238.9616298,-0.015,0.049,0
20210601T130239.0576454,-0.044,0.017,0
20210601T130239.1537408,-0.044,0.017,0
20210601T130239.1856700,-0.026,0.052,0
20210601T130239.2655061,-0.026,0.052,0
20210601T130239.2974952,-0.037,0.066,0
20210601T130239.3296218,-0.037,0.066,0
20210601T130239.3616673,-0.045,0.071,0
20210601T130239.4576975,-0.045,0.071,0
20210601T130239.5216662,-0.038,0.058,1
20210601T130239.5536729,-0.038,0.058,1
20210601T130239.6176933,-0.027,0.054,1
20210601T130239.6975818,-0.027,0.054,1
20210601T130239.7617282,-0.043,0.038,0
20210601T130239.8256499,-0.043,0.038,0
20210601T130239.8896295,-0.037,0.054,0
20210601T130239.9215851,-0.037,0.054,0
20210601T130239.9856900,-0.056,0.059,0
20210601T130240.0976053,-0.056,0.059,0
20210601T130240.1295019,-0.04,0.067,0
20210601T130240.1938786,-0.04,0.067,0
20210601T130240.2576472,-0.057,0.031,0
20210601T130240.3564837,-0.057,0.031,0
20210601T130240.4176480,-0.056,0.067,0
20210601T130240.4975021,-0.056,0.067,0
20210601T130240.5615729,-0.069,0.041,0
20210601T130240.5936526,-0.069,0.041,0
20210601T130240.6897505,-0.054,0.045,0
20210601T130240.7536568,-0.054,0.045,0
20210601T130240.7856518,0.022,0.058,0
20210601T130240.8496046,0.033,0.077,0
20210601T130240.9294754,0.033,0.077,0
20210601T130240.9614655,0.043,0.045,0
20210601T130240.9934858,0.043,0.045,0
20210601T130241.0897043,0.041,0.048,0
20210601T130241.1536336,0.041,0.048,0
20210601T130241.1856885,0.015,0.024,1
20210601T130241.2496985,0.015,0.024,1
20210601T130241.2817713,0.014,0.043,0
20210601T130241.4256282,0.014,0.043,0
20210601T130241.5216938,0.008,0.063,0
20210601T130241.6177351,0.008,0.063,0
20210601T130241.7136648,0.011,0.055,0
20210601T130241.7615357,0.011,0.055,0
20210601T130241.7934724,0.019,0.046,0
20210601T130241.8255281,0.019,0.046,0
20210601T130241.9537484,0.003,0.036,0
20210601T130242.0176758,0.003,0.036,0
20210601T130242.0816723,0.005,0.047,0
20210601T130242.1457028,0.005,0.047,0
20210601T130242.2255476,-0.007,0.057,0
