datetime,gazeX,gazeY,blink
20210601T130411.8051786,0,0,0
20210601T130411.8693348,0,0,0
20210601T130411.9332888,0.061,-0.076,0
20210601T130412.1411140,0.061,-0.076,0
20210601T130412.1731273,0.059,-0.078,0
20210601T130412.2051197,0.059,-0.078,0
20210601T130412.2372980,0.052,-0.092,0
20210601T130412.3333423,0.052,-0.092,0
20210601T130412.3973274,0.056,-0.07,0
20210601T130412.4292982,0.056,-0.07,0
20210601T130412.5731696,0.061,-0.088,0
20210601T130412.6372805,0.061,-0.088,0
20210601T130412.7332678,0.032,-0.054,0
20210601T130412.7972682,0.032,-0.054,0
20210601T130412.8293124,0.052,-0.082,0
20210601T130412.8613060,0.052,-0.082,0
20210601T130412.9731032,0.041,-0.077,0
20210601T130413.0371165,0.041,-0.077,0
20210601T130413.0692931,0.035,-0.066,0
20210601T130413.1973151,0.035,-0.066,0
20210601T130413.2293453,0.034,-0.076,0
20210601T130413.2933685,0.034,-0.076,0
20210601T130413.3573346,0.026,-0.071,0
20210601T130413.4371582,0.026,-0.071,0
20210601T130413.4691341,0.013,-0.09,0
20210601T130413.5012559,0.013,-0.09,0
20210601T130413.6293179,0.003,-0.082,0
20210601T130413.6932917,0.003,-0.082,0
20210601T130413.7253245,0.023,-0.046,0
20210601T130413.7893606,0.023,-0.046,0
20210601T130413.8371659,0.018,-0.064,0
20210601T130413.8691992,0.018,-0.064,0
20210601T130413.9333174,0.027,-0.062,0
20210601T130413.9653228,0.027,-0.062,0
20210601T130414.0293161,0.017,-0.072,0
20210601T130414.1253394,0.014,-0.067,0
20210601T130414.1896604,0.014,-0.067,0
20210601T130414.3011716,-0.004,-0.072,0
20210601T130414.3654425,-0.004,-0.072,0
20210601T130414.4292932,0.012,-0.06,0
20210601T130414.5253560,0.012,-0.06,0
20210601T130414.6213414,0.01,-0.071,0
20210601T130414.7011776,0.01,-0.071,0
20210601T130414.7973554,0.009,-0.067,0
20210601T130414.8293212,0.009,-0.067,0
20210601T130414.8934070,0.007,-0.06,0
20210601T130414.9893740,0.007,-0.06,0
20210601T130415.0533466,-0.009,-0.054,0
20210601T130415.1332077,-0.009,-0.054,0
20210601T130415.1651973,0.036,0.011,1
20210601T130415.2294181,0.036,0.011,1
20210601T130415.2939672,-0.004,-0.002,1
20210601T130415.3893675,-0.004,-0.002,1
20210601T130415.4214322,-0.038,-0.032,1
20210601T130415.5331636,-0.038,-0.032,1
20210601T130415.6292839,-0.021,-0.018,1
20210601T130415.6615722,-0.021,-0.018,1
20210601T130415.7253818,-0.036,-0.017,1
20210601T130415.7893910,-0.036,-0.017,1
20210601T130415.8533718,-0.018,-0.021,0
20210601T130415.9173737,-0.018,-0.021,0
20210601T130415.9971395,0.06,-0.052,0
20210601T130416.0933681,0.06,-0.052,0
20210601T130416.1893202,0.065,-0.057,0
20210601T130416.2533891,0.065,-0.057,0
20210601T130416.3173212,0.067,-0.075,0
20210601T130416.3651882,0.067,-0.075,0
20210601T130416.4613322,0.064,-0.07,0
20210601T130416.5574766,0.064,-0.07,0
20210601T130416.5894680,0.056,-0.075,0
20210601T130416.6854075,0.056,-0.075,0
20210601T130416.7174307,0.07,-0.039,0
20210601T130416.7971929,0.07,-0.039,0
20210601T130416.8933777,0.056,-0.063,0
20210601T130416.9575702,0.056,-0.063,0
20210601T130416.9893540,0.044,-0.058,0
20210601T130417.0853395,0.044,-0.058,0
20210601T130417.1173319,0.039,-0.062,0
20210601T130417.1494130,0.039,-0.062,0
20210601T130417.2612049,0.036,-0.082,0
20210601T130417.3253627,0.036,-0.082,0
20210601T130417.4213766,0.027,-0.066,0
20210601T130417.4853963,0.027,-0.066,0
20210601T130417.5173582,0.053,-0.075,0
20210601T130417.6611770,0.053,-0.075,0
20210601T130417.6932173,0.048,-0.06,0
20210601T130417.7253177,0.048,-0.06,0
20210601T130417.7573535,0.036,-0.063,0
20210601T130417.8533546,0.036,-0.063,0
20210601T130417.8854505,0.031,-0.081,0
20210601T130417.9493473,0.031,-0.081,0
20210601T130418.0611869,0.011,-0.091,0
20210601T130418.1251525,0.011,-0.091,0
20210601T130418.1897693,0.017,-0.076,0
20210601T130418.2213655,0.017,-0.076,0
20210601T130418.3814356,0.012,-0.076,0
20210601T130418.4136290,0.012,-0.054,0
20210601T130418.5251634,0.012,-0.054,0
20210601T130418.5893036,0.028,-0.067,0
20210601T130418.6213454,0.028,-0.067,0
20210601T130418.6853879,-0.006,-0.065,0
20210601T130418.7173266,-0.006,-0.065,0
20210601T130418.8134724,-0.013,-0.051,0
20210601T130418.8454456,-0.013,-0.051,0
20210601T130418.8773881,-0.01,-0.031,0
20210601T130418.9891633,-0.01,-0.031,0
20210601T130419.0213687,-0.003,-0.058,0
20210601T130419.0853481,-0.003,-0.058,0
20210601T130419.1814286,-0.008,-0.042,0
20210601T130419.2772641,-0.008,-0.042,0
20210601T130419.3092703,0.022,-0.04,0
20210601T130419.3891532,0.022,-0.04,0
20210601T130419.4532723,0.071,-0.058,0
20210601T130419.4852690,0.071,-0.058,0
20210601T130419.5492893,0.047,-0.042,0
20210601T130419.6453326,0.047,-0.042,0
20210601T130419.7571453,0.052,-0.038,0
20210601T130419.7891739,0.052,-0.038,0
20210601T130419.8853337,0.06,-0.052,0
