datetime,gazeX,gazeY,blink
20210601T132410.0656266,0,0,0
20210601T132410.1297348,0,0,0
20210601T132410.1936896,0.036,0.123,0
20210601T132410.3536725,0.036,0.123,0
20210601T132410.4656222,0.031,0.143,0
20210601T132410.5617498,0.031,0.143,0
20210601T132410.6257782,0.008,0.147,0
20210601T132410.6577766,0.008,0.147,0
20210601T132410.7223132,0.014,0.14,0
20210601T132410.7537677,0.014,0.14,0
20210601T132410.8656191,0.009,0.139,0
20210601T132410.8976794,0.009,0.139,0
20210601T132410.9617825,0.009,0.134,0
20210601T132410.9937774,0.009,0.134,0
20210601T132411.0577872,0.007,0.13,0
20210601T132411.1538576,0.007,0.13,0
20210601T132411.2177732,0.002,0.129,0
20210601T132411.2656280,0.002,0.129,0
20210601T132411.3296110,0.002,0.137,0
20210601T132411.3937837,0.002,0.137,0
20210601T132411.4257674,-0.018,0.134,0
20210601T132411.5217416,-0.018,0.134,0
20210601T132411.6176976,-0.014,0.133,0
20210601T132411.6975755,-0.014,0.133,0
20210601T132411.7617198,-0.035,0.133,0
20210601T132411.8256836,-0.035,0.133,0
20210601T132411.8897069,-0.042,0.137,0
20210601T132411.9857075,-0.042,0.137,0
20210601T132412.0497180,-0.035,0.139,0
20210601T132412.1615776,-0.035,0.139,0
20210601T132412.1937441,-0.044,0.126,0
20210601T132412.2897507,-0.044,0.126,0
20210601T132412.3537748,-0.07,0.124,0
20210601T132412.4177664,-0.07,0.124,0
20210601T132412.4819706,-0.066,0.138,0
20210601T132412.5616312,-0.066,0.138,0
20210601T132412.6258511,-0.069,0.13,0
20210601T132412.6897852,-0.069,0.13,0
20210601T132412.7537981,-0.086,0.131,0
20210601T132412.8498045,-0.086,0.131,0
20210601T132412.9137564,-0.086,0.125,0
20210601T132412.9935991,-0.086,0.125,0
20210601T132413.0577705,-0.103,0.117,0
20210601T132413.0902171,-0.103,0.117,0
20210601T132413.2178018,-0.092,0.121,0
20210601T132413.2817502,-0.092,0.121,0
20210601T132413.3137653,-0.093,0.12,0
20210601T132413.3937016,-0.093,0.12,0
20210601T132413.4577373,-0.072,0.118,0
20210601T132413.4897482,-0.072,0.118,0
20210601T132413.6177655,0.029,0.138,0
20210601T132413.6817951,0.029,0.138,0
20210601T132413.7460445,0.047,0.131,0
20210601T132413.7937339,0.047,0.131,0
20210601T132413.9222379,0.048,0.126,0
20210601T132413.9537105,0.048,0.126,0
20210601T132414.0818477,0.056,0.129,0
20210601T132414.1459200,0.056,0.129,0
20210601T132414.1778166,0.024,0.136,0
20210601T132414.2256237,0.024,0.136,0
20210601T132414.2896206,0.022,0.14,0
20210601T132414.3537657,0.022,0.14,0
20210601T132414.4177166,0.005,0.136,0
20210601T132414.4497582,0.005,0.136,0
20210601T132414.4817160,-0.001,0.134,0
20210601T132414.5778084,-0.001,0.134,0
20210601T132414.6575877,0.011,0.14,0
20210601T132414.7216218,0.011,0.14,0
20210601T132414.7537711,-0.002,0.144,0
20210601T132414.8178131,-0.002,0.144,0
20210601T132414.8497831,-0.005,0.138,0
20210601T132414.9458734,-0.005,0.138,0
20210601T132414.9778531,-0.028,0.136,0
20210601T132415.0099002,-0.028,0.136,0
20210601T132415.1538328,-0.022,0.135,0
20210601T132415.2178022,-0.022,0.135,0
20210601T132415.2818115,-0.019,0.135,0
20210601T132415.3458201,-0.019,0.135,0
20210601T132415.3778269,0.023,0.139,0
20210601T132415.4418558,0.023,0.139,0
20210601T132415.4896084,0.038,0.142,0
20210601T132415.5216105,0.038,0.142,0
20210601T132415.5858039,0.038,0.137,0
20210601T132415.6179474,0.038,0.137,0
20210601T132415.6497996,0.041,0.141,0
20210601T132415.7779044,0.041,0.141,0
20210601T132415.8418139,0.03,0.143,0
20210601T132415.8738303,0.03,0.143,0
20210601T132415.9856265,0.023,0.139,0
20210601T132416.0177746,0.023,0.139,0
20210601T132416.1458413,0.023,0.14,0
20210601T132416.2098429,0.023,0.14,0
20210601T132416.2418353,0.018,0.137,0
20210601T132416.3536010,0.018,0.137,0
20210601T132416.4498009,0.026,0.14,0
20210601T132416.5138152,0.026,0.14,0
20210601T132416.5458030,0.026,0.145,0
20210601T132416.6738676,0.026,0.145,0
20210601T132416.7856479,0.017,0.141,0
20210601T132416.8176184,0.017,0.141,0
20210601T132416.9458069,0.022,0.143,0
20210601T132417.0100496,0.022,0.143,0
20210601T132417.1058561,0.015,0.142,0
20210601T132417.1377652,0.015,0.142,0
20210601T132417.2818409,0.011,0.139,0
20210601T132417.3137347,0.011,0.139,0
20210601T132417.4098235,-0.004,0.141,0
20210601T132417.5058909,-0.004,0.141,0
20210601T132417.5379198,-0.009,0.14,0
20210601T132417.5698565,-0.009,0.14,0
20210601T132417.6816501,-0.025,0.138,0
20210601T132417.7138022,-0.025,0.138,0
20210601T132417.7457695,-0.025,0.145,0
20210601T132417.9057643,-0.025,0.145,0
