datetime,gazeX,gazeY,blink
20210601T145414.8538340,-0.091,0.349,0
20210601T145414.9337333,-0.091,0.349,0
20210601T145414.9977435,-0.09,0.348,0
20210601T145415.0618594,-0.09,0.348,0
20210601T145415.1259074,-0.082,0.35,0
20210601T145415.1578973,-0.082,0.35,0
20210601T145415.2219269,-0.09,0.351,0
20210601T145415.2859287,-0.09,0.351,0
20210601T145415.3658360,-0.078,0.346,0
20210601T145415.3977331,-0.078,0.346,0
20210601T145415.4297663,0.121,0.373,0
20210601T145415.5579139,0.121,0.373,0
20210601T145415.5898663,0.15,0.371,0
20210601T145415.6858542,0.15,0.371,0
20210601T145415.7977310,0.142,0.368,0
20210601T145415.8297262,0.142,0.368,0
20210601T145415.8940562,0.045,0.372,0
20210601T145415.9899555,0.045,0.372,0
20210601T145416.0540201,-0.006,0.362,0
20210601T145416.0859388,-0.006,0.362,0
20210601T145416.1179467,-0.007,0.363,0
20210601T145416.1500500,-0.007,0.363,0
20210601T145416.2617470,-0.077,0.359,0
20210601T145416.3899072,-0.077,0.359,0
20210601T145416.4538882,-0.095,0.358,0
20210601T145416.4858619,-0.095,0.358,0
20210601T145416.5181379,-0.081,0.355,0
20210601T145416.6617164,-0.081,0.355,0
20210601T145416.7258797,0.107,0.388,0
20210601T145416.8219001,0.126,0.392,0
20210601T145416.9179154,0.126,0.392,0
20210601T145416.9501593,0.131,0.375,0
20210601T145417.0139798,0.131,0.375,0
20210601T145417.0937035,0.043,0.385,0
20210601T145417.2539579,0.043,0.385,0
20210601T145417.3179308,0.005,0.39,0
20210601T145417.3819697,0.005,0.39,0
20210601T145417.4460961,0.015,0.393,0
20210601T145417.5257673,0.015,0.393,0
20210601T145417.6218592,-0.033,0.362,0
20210601T145417.6538877,-0.033,0.362,0
20210601T145417.7179364,-0.036,0.365,0
20210601T145417.7820299,-0.036,0.365,0
20210601T145417.8139465,-0.023,0.375,0
20210601T145417.8937765,-0.023,0.375,0
20210601T145417.9577736,-0.048,0.37,0
20210601T145418.0540065,-0.048,0.37,0
20210601T145418.1499139,-0.05,0.377,0
20210601T145418.1819484,-0.05,0.377,0
20210601T145418.3257463,-0.048,0.37,0
20210601T145418.3577714,-0.048,0.37,0
20210601T145418.4858506,-0.053,0.367,0
20210601T145418.5178599,-0.053,0.367,0
20210601T145418.6139214,-0.08,0.357,0
20210601T145418.6459536,-0.08,0.357,0
20210601T145418.7099434,-0.08,0.367,0
20210601T145418.8218004,-0.08,0.367,0
20210601T145418.8858713,-0.086,0.351,0
20210601T145418.9819338,-0.086,0.351,0
20210601T145419.0778957,-0.091,0.354,0
20210601T145419.1419181,-0.091,0.354,0
20210601T145419.2217906,-0.059,0.358,0
20210601T145419.2858619,-0.059,0.358,0
20210601T145419.3178772,-0.061,0.367,0
20210601T145419.3819213,-0.061,0.367,0
20210601T145419.4779386,-0.076,0.353,0
20210601T145419.5897577,-0.076,0.353,0
20210601T145419.6217425,-0.099,0.353,0
20210601T145419.7179118,-0.099,0.353,0
20210601T145419.7499627,0.103,0.38,0
20210601T145419.8462343,0.103,0.38,0
20210601T145419.8778988,0.13,0.378,0
20210601T145419.9099455,0.13,0.378,0
20210601T145420.0537678,0.136,0.381,0
20210601T145420.1500431,0.136,0.381,0
20210601T145420.2140403,0.13,0.39,0
20210601T145420.2778862,0.13,0.39,0
20210601T145420.3098524,0.104,0.38,0
20210601T145420.3738906,0.104,0.38,0
20210601T145420.4857607,0.099,0.384,0
20210601T145420.5177283,0.099,0.384,0
20210601T145420.5818963,0.097,0.379,0
20210601T145420.6459389,0.097,0.379,0
20210601T145420.7099540,0.104,0.374,0
20210601T145420.8059764,0.104,0.374,0
20210601T145420.8857993,0.075,0.376,0
20210601T145420.9178047,0.075,0.376,0
20210601T145420.9499519,0.076,0.375,0
20210601T145421.0139441,0.076,0.375,0
20210601T145421.0461065,0.075,0.378,0
20210601T145421.1419756,0.075,0.378,0
20210601T145421.2059868,0.037,0.39,0
20210601T145421.3177621,0.035,0.371,0
20210601T145421.3821158,0.035,0.371,0
20210601T145421.4138796,0.05,0.383,0
20210601T145421.5099158,0.05,0.383,0
20210601T145421.6059067,0.019,0.377,0
20210601T145421.6379324,0.019,0.377,0
20210601T145421.7498033,0.035,0.371,0
20210601T145421.7819124,0.035,0.371,0
20210601T145421.8139354,0.001,0.366,0
20210601T145421.8779657,0.001,0.366,0
20210601T145421.9445005,-0.01,0.363,0
20210601T145422.0059550,-0.01,0.363,0
20210601T145422.0380522,-0.005,0.367,0
20210601T145422.1498546,-0.005,0.367,0
20210601T145422.2138071,-0.013,0.363,0
20210601T145422.2779773,-0.013,0.363,0
20210601T145422.3419661,-0.009,0.365,0
20210601T145422.4379815,-0.009,0.365,0
20210601T145422.4700652,-0.04,0.323,0
20210601T145422.5339587,-0.04,0.323,0
20210601T145422.6459421,-0.05,0.327,0
20210601T145422.7101032,-0.05,0.327,0
20210601T145422.8060173,-0.053,0.332,0
20210601T145422.8379272,-0.053,0.332,0
20210601T145422.9818321,-0.059,0.339,0
20210601T145423.0138792,-0.059,0.339,0
20210601T145423.0458663,-0.045,0.344,0
20210601T145423.0779804,-0.045,0.344,0
20210601T145423.1420480,-0.052,0.345,0
20210601T145423.2700246,-0.052,0.345,0
20210601T145423.3020100,-0.06,0.341,0
20210601T145423.3339963,-0.06,0.341,0
20210601T145423.4777936,-0.055,0.335,0
20210601T145423.5103228,-0.055,0.335,0
20210601T145423.5739472,-0.057,0.346,0
20210601T145423.6060075,-0.057,0.346,0
20210601T145423.7659900,-0.068,0.336,0
20210601T145423.7979881,-0.068,0.336,0
20210601T145423.8777870,-0.068,0.35,0
20210601T145423.9738731,-0.068,0.35,0
20210601T145424.0379084,-0.08,0.345,0
20210601T145424.1339230,-0.08,0.345,0
20210601T145424.1661127,0.105,0.368,0
20210601T145424.1979714,0.105,0.368,0
20210601T145424.3098149,0.105,0.369,0
20210601T145424.3738814,0.105,0.369,0
20210601T145424.4698976,0.118,0.378,0
20210601T145424.5339755,0.118,0.378,0
20210601T145424.5659230,0.114,0.381,0
20210601T145424.6778209,0.114,0.381,0
20210601T145424.7098248,0.067,0.395,0
20210601T145424.7418264,0.067,0.395,0
20210601T145424.8059946,0.069,0.381,0
20210601T145424.8380594,0.069,0.381,0
20210601T145424.9020317,0.025,0.386,1
20210601T145424.9660411,0.025,0.386,1
20210601T145425.0299996,0.007,0.407,0
20210601T145425.0620124,-0.035,0.388,0
20210601T145425.1418221,-0.035,0.388,0
20210601T145425.1738355,-0.033,0.384,1
20210601T145425.2059925,-0.033,0.384,1
20210601T145425.3020029,-0.044,0.376,0
20210601T145425.3659851,-0.044,0.376,0
20210601T145425.3979655,-0.053,0.371,0
20210601T145425.4622442,-0.053,0.371,0
20210601T145425.5418138,-0.048,0.37,0
20210601T145425.6058576,-0.048,0.37,0
20210601T145425.6379846,-0.046,0.403,0
20210601T145425.8620189,-0.046,0.403,0
20210601T145425.8940540,-0.063,0.378,0
20210601T145426.0058095,-0.063,0.378,0
20210601T145426.1340052,-0.062,0.374,0
20210601T145426.1980139,-0.062,0.374,0
20210601T145426.2620033,-0.071,0.368,0
20210601T145426.3259739,-0.071,0.368,0
20210601T145426.3737889,-0.082,0.362,0
20210601T145426.4057727,-0.082,0.362,0
20210601T145426.5019341,-0.087,0.367,0
20210601T145426.5659391,-0.087,0.367,0
20210601T145426.6299875,-0.097,0.353,0
20210601T145426.6939748,-0.097,0.353,0
20210601T145426.8057625,0.121,0.368,0
20210601T145426.8697822,0.121,0.368,0
20210601T145426.9660199,0.129,0.375,0
20210601T145427.0303308,0.129,0.375,0
20210601T145427.0940079,0.122,0.381,0
20210601T145427.1579561,0.122,0.381,0
20210601T145427.2377964,0.12,0.378,0
20210601T145427.3017817,0.12,0.378,0
20210601T145427.3660298,0.094,0.378,0
20210601T145427.4619687,0.094,0.378,0
20210601T145427.5259523,0.099,0.382,0
20210601T145427.5899615,0.099,0.382,0
20210601T145427.6219900,0.079,0.388,0
20210601T145427.7340229,0.079,0.388,0
20210601T145427.7979542,0.064,0.389,0
20210601T145427.8299850,0.064,0.389,0
20210601T145427.9259079,0.074,0.389,0
20210601T145427.9579269,0.074,0.389,0
20210601T145427.9899088,0.056,0.394,0
20210601T145428.1661534,0.056,0.394,0
20210601T145428.2300119,0.04,0.397,0
20210601T145428.2960581,0.04,0.397,0
20210601T145428.3581831,0.025,0.396,0
20210601T145428.4539260,0.025,0.396,0
20210601T145428.5338020,0.014,0.398,1
20210601T145428.5658055,0.014,0.398,1
20210601T145428.6300899,0.01,0.405,0
20210601T145428.7580242,0.01,0.405,0
20210601T145428.8219529,0.08,0.409,0
20210601T145428.8859589,0.08,0.409,0
20210601T145428.9658778,0.114,0.404,0
20210601T145429.0300375,0.116,0.404,0
20210601T145429.0619585,0.116,0.404,0
20210601T145429.1580036,0.122,0.405,0
20210601T145429.2219834,0.122,0.405,0
20210601T145429.2540078,0.109,0.398,0
20210601T145429.3658392,0.109,0.398,0
20210601T145429.3978825,0.096,0.397,0
20210601T145429.4303013,0.096,0.397,0
20210601T145429.4940663,0.084,0.387,0
20210601T145429.5264955,0.084,0.387,0
20210601T145429.5900428,0.093,0.399,0
20210601T145429.6861099,0.093,0.399,0
20210601T145429.7658365,0.057,0.414,0
20210601T145429.7978542,0.057,0.414,0
20210601T145429.8298788,0.059,0.413,0
20210601T145429.9260564,0.059,0.413,0
20210601T145430.0220069,0.056,0.414,1
20210601T145430.0864325,0.056,0.414,1
20210601T145430.1978497,0.051,0.409,0
20210601T145430.2298993,0.051,0.409,0
20210601T145430.2618610,0.059,0.421,0
20210601T145430.3260222,0.059,0.421,0
20210601T145430.3900326,0.045,0.412,0
20210601T145430.4540692,0.045,0.412,0
