datetime,gazeX,gazeY,blink
20210601T123607.6286158,0,0,0
20210601T123607.6606267,0,0,0
20210601T123607.7884373,-0.001,0.044,0
20210601T123607.8843915,-0.001,0.044,0
20210601T123607.9642480,-0.009,0.03,0
20210601T123608.0283197,-0.009,0.03,0
20210601T123608.0924491,-0.015,0.027,0
20210601T123608.1564271,-0.015,0.027,0
20210601T123608.2524278,-0.029,0.028,0
20210601T123608.3484656,-0.029,0.028,0
20210601T123608.3963006,-0.025,0.029,0
20210601T123608.4282884,-0.025,0.029,0
20210601T123608.4604320,-0.029,0.016,0
20210601T123608.5884442,-0.029,0.016,0
20210601T123608.6524908,-0.029,0.023,0
20210601T123608.7167437,-0.029,0.023,0
20210601T123608.8283089,-0.052,0.011,0
20210601T123608.8924074,-0.052,0.011,0
20210601T123608.9564356,-0.068,0.021,0
20210601T123609.0204508,-0.068,0.021,0
20210601T123609.0845070,-0.077,0.026,0
20210601T123609.1164803,-0.077,0.026,0
20210601T123609.1805058,-0.095,0.054,0
20210601T123609.2922498,-0.095,0.054,0
20210601T123609.3243952,-0.09,0.053,0
20210601T123609.4204777,-0.09,0.053,0
20210601T123609.4845790,-0.081,0.053,0
20210601T123609.5483969,-0.081,0.053,0
20210601T123609.6124389,-0.083,0.05,0
20210601T123609.6922427,-0.083,0.05,0
20210601T123609.7242640,-0.101,0.05,0
20210601T123609.7563973,-0.101,0.05,0
20210601T123609.7884302,-0.093,0.061,0
20210601T123609.9484718,-0.093,0.061,0
20210601T123610.0123753,-0.082,0.076,0
20210601T123610.0922303,-0.082,0.076,0
20210601T123610.1563347,-0.1,0.066,0
20210601T123610.2203702,-0.1,0.066,0
20210601T123610.2843905,-0.112,0.05,0
20210601T123610.3483844,-0.112,0.05,0
20210601T123610.3803767,-0.029,0.072,0
20210601T123610.4123622,-0.029,0.072,0
20210601T123610.4443992,-0.015,0.056,0
20210601T123610.5242386,-0.015,0.056,0
20210601T123610.5884205,-0.018,0.053,0
20210601T123610.6204167,-0.018,0.053,0
20210601T123610.6844034,-0.016,0.026,0
20210601T123610.7484405,-0.016,0.026,0
20210601T123610.8124757,-0.009,0.033,0
20210601T123610.8764058,-0.009,0.033,0
20210601T123610.9562494,-0.011,0.015,0
20210601T123611.0204827,-0.011,0.015,0
20210601T123611.0528192,-0.017,0.021,0
20210601T123611.2123806,-0.017,0.021,0
20210601T123611.3084164,-0.026,0.012,0
20210601T123611.4202371,-0.026,0.012,0
20210601T123611.5163773,-0.025,0.016,0
20210601T123611.6124337,-0.025,0.016,0
20210601T123611.6764084,-0.029,0.036,0
20210601T123611.7404759,-0.029,0.036,0
20210601T123611.8202575,-0.017,0.03,0
20210601T123611.8524022,-0.017,0.03,0
20210601T123611.9164145,-0.026,0.032,0
20210601T123612.0123768,-0.026,0.032,0
20210601T123612.0763736,-0.017,0.022,0
20210601T123612.1404569,-0.017,0.022,0
20210601T123612.2202470,-0.029,0.013,0
20210601T123612.2522541,-0.029,0.013,0
20210601T123612.2843881,-0.031,0.011,0
20210601T123612.3805348,-0.031,0.011,0
20210601T123612.4764384,-0.008,0.018,0
20210601T123612.5404312,-0.008,0.018,0
20210601T123612.6202841,0.009,0.024,0
20210601T123612.6522729,0.009,0.024,0
20210601T123612.6843010,0.011,0.029,0
20210601T123612.8444921,0.011,0.029,0
20210601T123612.9085240,-0.011,0.032,0
20210601T123613.0045038,-0.011,0.032,0
20210601T123613.0842721,-0.02,0.031,0
20210601T123613.1484133,-0.02,0.031,0
20210601T123613.2124098,-0.016,0.03,0
20210601T123613.2763965,-0.016,0.03,0
20210601T123613.3404579,-0.024,0.027,0
20210601T123613.3724843,-0.024,0.027,0
20210601T123613.4365384,-0.038,0.029,0
20210601T123613.4844220,-0.038,0.029,0
20210601T123613.5805684,-0.038,0.029,0
20210601T123613.6444970,-0.065,0.04,0
20210601T123613.7404486,-0.065,0.04,0
20210601T123613.8045072,-0.077,0.034,0
