GazeDistanceCovered,HorSaccadeCount,HorSaccadeDistanceMean,HorSaccadeDistanceSD,HorSaccadeDistanceMedian,HorSaccadeDistanceMin,HorSaccadeDistanceMax,HorSaccadeDistanceRange,HorSaccadeTimeBetweenMean,HorSaccadeTimeBetweenSD,HorSaccadeTimeBetweenMedian,HorSaccadeTimeBetweenMin,HorSaccadeTimeBetweenMax,HorSaccadeTimeBetweenRange,VerSaccadeCount,VerSaccadeDistanceMean,VerSaccadeDistanceSD,VerSaccadeDistanceMedian,VerSaccadeDistanceMin,VerSaccadeDistanceMax,VerSaccadeDistanceRange,VerSaccadeTimeBetweenMean,VerSaccadeTimeBetweenSD,VerSaccadeTimeBetweenMedian,VerSaccadeTimeBetweenMin,VerSaccadeTimeBetweenMax,VerSaccadeTimeBetweenRange,OverallSaccadeCount,OverallSaccadeDistanceMean,OverallSaccadeDistanceSD,OverallSaccadeDistanceMedian,OverallSaccadeDistanceMin,OverallSaccadeDistanceMax,OverallSaccadeDistanceRange,OverallSaccadeTimeBetweenMean,OverallSaccadeTimeBetweenSD,OverallSaccadeTimeBetweenMedian,OverallSaccadeTimeBetweenMin,OverallSaccadeTimeBetweenMax,OverallSaccadeTimeBetweenRange,BlinkRatio,BlinkCount,BlinkDurationMean,BlinkDurationSD,BlinkDurationMedian,BlinkDurationMin,BlinkDurationMax,BlinkDurationRange,BlinkTimeBetweenMean,BlinkTimeBetweenSD,BlinkTimeBetweenMedian,BlinkTimeBetweenMin,BlinkTimeBetweenMax,BlinkTimeBetweenRange,class
6.2919383,18,0.109111115,0.05885943,0.0995,0.055,0.30200002,0.24700001,1.049784,0.81511045,0.6879724,0.5602126,3.6803353,3.1201227,10,0.1522,0.06549473,0.12649998,0.103,0.306,0.203,1.889611,2.7689636,0.7359305,0,9.583834,9.583834,17,0.15440518,0.06563835,0.124555215,0.106733315,0.3552084,0.24847507,1.0993013,0.97277796,0.7040461,0,3.8880613,3.8880613,0.29130435,5,0.8641101,0.22371903,0.896185,0.4641735,1.0879605,0.623787,3.0815172,2.4088352,2.063829,0.9119506,7.7598753,6.8479247,distracted
4.286467,13,0.08876923,0.03567407,0.081,0.055,0.176,0.121,1.4732443,1.2791333,0.9921169,0,4.416245,4.416245,5,0.1424,0.029172588,0.14,0.105000004,0.191,0.085999995,3.8368564,5.9326563,0.5757122,0,15.584395,15.584395,10,0.14182967,0.0418849,0.12230505,0.10543718,0.24162988,0.13619271,1.9184283,1.4758723,1.5761125,0,4.1597137,4.1597137,0.3761468,2,2.7042863,2.0478237,2.7042863,0.6564626,4.75211,4.0956473,6.9199495,6.5840507,6.9199495,0.3358989,13.504,13.1681,distracted
3.7217069,5,0.08,0.02044505,0.068,0.055999998,0.105000004,0.049000006,3.5711958,3.9269605,1.4078221,0.3038056,10.800338,10.496532,3,0.11766666,0.012229291,0.121999994,0.100999996,0.13,0.029,5.909365,2.9662476,5.615944,2.4320774,9.680075,7.2479973,7,0.11191958,0.0107507035,0.11016805,0.1002447,0.13075167,0.030506968,2.6422596,2.1807992,2.4320774,0.7677203,7.584157,6.816437,0.11742424,1,1.3279558,0,1.3279558,1.3279558,1.3279558,0,17.631927,0,17.631927,17.631927,17.631927,0,distracted
5.362698,16,0.080625,0.031734984,0.067499995,0.052,0.15100001,0.09900001,1.2050127,0.8626712,0.90380764,0.5917813,4.063928,3.4721467,9,0.14577778,0.053708635,0.121999994,0.104,0.262,0.15799999,1.9538302,2.268485,1.2001938,0.6079762,8.240118,7.632142,15,0.14137922,0.04640022,0.1254193,0.1002447,0.27171308,0.17146838,1.2853467,0.9994624,1.0242006,0.6079762,4.624013,4.016037,1.4049587,5,2.3231401,2.0354788,1.3279558,0.3999673,5.295888,4.8959208,1.6320978,1.1647989,1.2639931,0.6079212,3.776139,3.168218,distracted
3.340188,10,0.0749,0.020057168,0.0695,0.051,0.121,0.07,1.8863716,0.90649366,1.7360517,0.5759747,3.9354608,3.359486,3,0.14,0.052325893,0.103,0.103,0.21399999,0.11099999,6.330583,6.0161395,3.760055,0.5919463,14.639749,14.047802,7,0.12822877,0.040661816,0.116000004,0.10400481,0.22676198,0.122757174,2.713107,1.6109868,3.215927,0.5919463,5.056147,4.464201,0.13909775,3,0.4532064,0.039949764,0.4636376,0.3999037,0.4960779,0.09617418,6.1547413,3.7824514,8.351977,0.8324371,9.279809,8.4473715,distracted
4.113374,10,0.0841,0.022862414,0.080000006,0.051,0.131,0.08,1.9152226,1.5965028,1.2160413,0.5601774,5.952041,5.391864,4,0.11299999,0.013133924,0.107499994,0.102,0.13499999,0.032999992,4.7880564,2.9515839,4.352092,1.135993,9.31205,8.176057,8,0.11441104,0.009879883,0.11293713,0.10225947,0.13283448,0.030575007,2.3940284,1.9614232,1.5519233,0.5601774,5.423811,4.8636336,0.31390134,6,0.7227172,0.33948562,0.6800542,0.3359941,1.2959485,0.9599544,2.5919676,1.7846118,2.6080716,0.4641213,4.8318014,4.36768,distracted
7.2055297,13,0.09046154,0.032714654,0.088,0.052999996,0.15900001,0.10600001,1.4547942,1.2009747,0.8959725,0.5602649,3.856011,3.295746,10,0.14930001,0.033588838,0.1485,0.102,0.199,0.097,1.8688141,2.344533,0.72807235,0.5758131,8.336263,7.7604494,14,0.14298303,0.029562216,0.13165566,0.10151354,0.19483328,0.09331974,1.3771682,1.2170705,0.66410094,0.5438513,3.9521492,3.4082978,0.24691358,4,0.88388115,0.59360987,0.5997374,0.4320527,1.9039972,1.4719445,4.1121974,3.0200791,3.6720958,0.5279145,8.576684,8.048769,distracted
4.043545,9,0.07322222,0.0160054,0.076,0.052,0.098,0.045999996,2.0924604,1.6278003,1.7920016,0.143742,5.0558205,4.9120784,6,0.13366666,0.01939645,0.131,0.11,0.16000001,0.050000012,3.1226501,2.662896,1.5358899,0.9279958,6.927853,5.9998574,11,0.11878111,0.01988951,0.11237882,0.100005,0.16025294,0.060247943,1.7454497,1.4646171,1.1522284,0.143742,5.056083,4.912341,0.10332103,2,0.7196423,0.17595366,0.7196423,0.5436886,0.8955959,0.3519073,9.096325,5.176094,9.096325,3.9202309,14.272419,10.352188,distracted
3.8140981,10,0.0819,0.039674804,0.067,0.052,0.194,0.142,1.8751962,1.8197206,1.2640116,0.5760108,6.8638506,6.28784,3,0.13766666,0.01651934,0.127,0.125,0.16099998,0.035999984,5.898641,4.0598583,4.7518797,1.5999192,11.344124,9.7442045,7,0.13235903,0.027786471,0.12744018,0.10160709,0.18208238,0.08047529,2.7131348,2.4573777,1.2960204,0.671816,7.64803,6.976214,0.2616034,3,1.2694155,1.1389983,0.4641896,0.4638546,2.8802023,2.4163477,5.1359134,4.5194035,2.8958945,1.0718845,11.4399605,10.368076,distracted
4.4911866,10,0.069299996,0.012554282,0.067499995,0.051999997,0.087,0.035,1.9088172,1.7213585,1.2639503,0.5757868,6.3520293,5.7762423,3,0.137,0.021416517,0.141,0.10899998,0.16100001,0.05200003,6.0747066,2.0052183,5.1996903,4.176169,8.848261,4.672092,8,0.11932732,0.027970796,0.10272664,0.10143471,0.17341568,0.07198097,2.3940277,1.3647112,2.4239795,0.6077371,4.9439607,4.3362236,0.5677083,5,1.2768247,0.9478931,0.7038836,0.3360034,2.5600033,2.224,2.5664291,3.173407,1.0562307,0.4001037,8.783946,8.383842,distracted
