datetime,gazeX,gazeY,blink
20210601T122859.7412827,0,0,0
20210601T122859.8053933,0,0,0
20210601T122859.9013818,-0.001,0.031,0
20210601T122859.9975207,-0.001,0.031,0
20210601T122900.1733781,-0.015,0.02,0
20210601T122900.2053489,-0.015,0.02,0
20210601T122900.2373369,-0.018,0.053,0
20210601T122900.3653298,-0.018,0.053,0
20210601T122900.4292911,-0.025,0.051,0
20210601T122900.5092228,-0.025,0.051,0
20210601T122900.6054160,-0.039,0.043,0
20210601T122900.6694402,-0.039,0.043,0
20210601T122900.7333964,-0.038,0.034,0
20210601T122900.7973817,-0.038,0.034,0
20210601T122900.8294208,-0.035,0.041,0
20210601T122900.9412621,-0.035,0.041,0
20210601T122900.9732341,-0.061,0.032,0
20210601T122901.0376071,-0.061,0.032,0
20210601T122901.1334249,-0.057,0.03,0
20210601T122901.1974788,-0.057,0.03,0
20210601T122901.2614538,-0.067,0.04,0
20210601T122901.2935370,-0.067,0.04,0
20210601T122901.4052776,-0.061,0.047,0
20210601T122901.4696647,-0.061,0.047,0
20210601T122901.5334946,-0.051,0.047,0
20210601T122901.5973817,-0.051,0.047,0
20210601T122901.6295000,-0.065,0.051,0
20210601T122901.6614401,-0.065,0.051,0
20210601T122901.7732515,-0.049,0.074,0
20210601T122901.8052330,-0.049,0.074,0
20210601T122901.9655545,-0.049,0.074,0
20210601T122902.0294585,-0.067,0.051,0
20210601T122902.1255218,-0.067,0.051,0
20210601T122902.2052862,-0.09,0.026,0
20210601T122902.2372614,-0.09,0.026,0
20210601T122902.2694334,-0.105,0.04,0
20210601T122902.3014294,-0.105,0.04,0
20210601T122902.3655546,-0.113,0.052,0
20210601T122902.4296300,-0.113,0.052,0
20210601T122902.5254086,-0.107,0.049,0
20210601T122902.6372361,-0.107,0.049,0
20210601T122902.7334435,-0.123,0.039,0
20210601T122902.7654241,-0.123,0.039,0
20210601T122902.7973612,-0.099,0.05,0
20210601T122902.8934610,-0.099,0.05,0
20210601T122902.9574235,-0.084,0.082,0
20210601T122903.0692628,-0.084,0.082,0
20210601T122903.1012603,-0.011,0.061,0
20210601T122903.1334250,-0.011,0.061,0
20210601T122903.2934836,-0.017,0.068,0
20210601T122903.3574450,-0.017,0.068,0
20210601T122903.3894373,0.003,0.055,0
20210601T122903.5012455,0.003,0.055,0
20210601T122903.5334302,-0.024,0.076,0
20210601T122903.5654426,-0.024,0.076,0
20210601T122903.6614674,-0.027,0.041,0
20210601T122903.7574714,-0.027,0.041,0
20210601T122903.7894512,-0.039,0.04,0
20210601T122903.8692801,-0.039,0.04,0
20210601T122903.9332772,-0.054,0.056,0
20210601T122903.9979537,-0.054,0.056,0
20210601T122904.0615028,-0.045,0.078,0
20210601T122904.0934623,-0.045,0.078,0
20210601T122904.2214389,-0.054,0.067,0
20210601T122904.2534206,-0.054,0.067,0
20210601T122904.3332128,-0.079,0.068,0
20210601T122904.4293396,-0.079,0.068,0
20210601T122904.5254099,-0.052,0.063,0
20210601T122904.6214371,-0.052,0.063,0
20210601T122904.6854760,-0.065,0.066,0
20210601T122904.7972983,-0.065,0.066,0
20210601T122904.8614796,-0.059,0.072,0
20210601T122904.9254611,-0.059,0.072,0
20210601T122904.9894296,-0.066,0.058,0
20210601T122905.0215315,-0.066,0.058,0
20210601T122905.1178691,-0.061,0.061,0
20210601T122905.1652306,-0.061,0.061,0
20210601T122905.2294586,-0.077,0.066,0
20210601T122905.2934213,-0.077,0.066,0
20210601T122905.3574073,-0.072,0.066,0
20210601T122905.4854789,-0.072,0.066,0
20210601T122905.5972697,-0.087,0.067,0
20210601T122905.6292934,-0.087,0.067,0
20210601T122905.6614559,-0.088,0.07,0
20210601T122905.6935086,-0.088,0.07,0
20210601T122905.7894747,-0.09,0.063,1
20210601T122905.8214719,-0.09,0.063,1
20210601T122905.9176272,-0.088,0.059,0
20210601T122905.9972972,-0.088,0.059,0
20210601T122906.0612856,-0.098,0.079,0
20210601T122906.1576390,-0.098,0.079,0
20210601T122906.2534096,-0.087,0.053,0
20210601T122906.3173844,-0.087,0.053,0
20210601T122906.4292479,-0.02,0.074,0
20210601T122906.4932595,-0.02,0.074,0
20210601T122906.5253746,0.004,0.016,0
20210601T122906.6535070,0.004,0.016,0
20210601T122906.7495442,-0.024,0.054,0
20210601T122906.8612503,-0.024,0.054,0
20210601T122906.8932544,-0.027,0.056,0
20210601T122906.9893890,-0.027,0.056,0
20210601T122907.0214611,-0.018,0.052,0
20210601T122907.1174249,-0.018,0.052,0
20210601T122907.2134384,-0.026,0.069,0
20210601T122907.2933183,-0.026,0.069,0
20210601T122907.3573928,-0.032,0.064,0
20210601T122907.4533605,-0.032,0.064,0
20210601T122907.5494032,-0.034,0.054,0
20210601T122907.5813777,-0.034,0.054,0
20210601T122907.7252675,-0.054,0.07,0
20210601T122907.8214534,-0.054,0.07,0
20210601T122907.8855204,-0.047,0.06,0
20210601T122907.9174545,-0.047,0.06,0
20210601T122908.0455515,-0.048,0.052,0
20210601T122908.1252928,-0.048,0.052,0
20210601T122908.2213809,-0.066,0.056,0
20210601T122908.2853884,-0.066,0.056,0
20210601T122908.3494165,-0.085,0.064,0
20210601T122908.3814521,-0.085,0.064,0
20210601T122908.4778798,-0.06,0.087,0
20210601T122908.5574400,-0.06,0.087,0
20210601T122908.5914748,-0.07,0.071,0
20210601T122908.6855248,-0.07,0.071,0
20210601T122908.7174922,-0.064,0.065,0
20210601T122908.7814859,-0.064,0.065,0
20210601T122908.8455037,-0.079,0.062,0
20210601T122908.9573080,-0.079,0.062,0
20210601T122909.0213137,-0.006,0.049,0
20210601T122909.0854741,-0.006,0.049,0
20210601T122909.1814730,-0.028,0.076,0
20210601T122909.2455255,-0.028,0.076,0
20210601T122909.3094401,-0.028,0.076,0
20210601T122909.3892769,-0.029,0.073,0
20210601T122909.4532887,-0.029,0.073,0
20210601T122909.5176556,-0.047,0.069,0
20210601T122909.5814113,-0.047,0.069,0
20210601T122909.6134196,-0.039,0.087,0
20210601T122909.7094761,-0.039,0.087,0
20210601T122909.7735664,-0.037,0.08,0
20210601T122909.8533132,-0.037,0.08,0
20210601T122909.9494547,-0.045,0.08,0
20210601T122910.0455569,-0.045,0.08,0
20210601T122910.1415119,-0.053,0.069,0
20210601T122910.2054702,-0.053,0.069,0
20210601T122910.2533139,-0.083,0.062,0
20210601T122910.3494727,-0.083,0.062,0
20210601T122910.4135240,-0.079,0.06,0
20210601T122910.4458210,-0.079,0.06,0
20210601T122910.5094835,-0.086,0.047,0
20210601T122910.5415428,-0.086,0.047,0
20210601T122910.6533327,-0.083,0.091,1
20210601T122910.6853187,-0.083,0.091,1
20210601T122910.7173030,-0.095,0.07,0
20210601T122910.8454837,-0.095,0.07,0
20210601T122910.9097308,-0.064,0.052,1
20210601T122910.9417065,-0.064,0.052,1
20210601T122911.0376747,-0.061,0.084,1
20210601T122911.1173449,-0.061,0.084,1
20210601T122911.1493223,-0.079,0.091,1
20210601T122911.1815239,-0.079,0.091,1
20210601T122911.3094654,-0.099,0.083,1
20210601T122911.3735530,-0.099,0.083,1
20210601T122911.4054828,-0.104,0.103,1
20210601T122911.4694658,-0.104,0.103,1
20210601T122911.5493192,-0.106,0.091,1
20210601T122911.5813461,-0.106,0.091,1
20210601T122911.6454873,-0.122,0.11,1
20210601T122911.7415233,-0.122,0.11,1
20210601T122911.7735207,-0.103,0.092,1
20210601T122911.8375161,-0.103,0.092,1
20210601T122911.9493240,-0.109,0.114,1
20210601T122911.9812977,-0.109,0.114,1
20210601T122912.0454206,-0.106,0.103,1
20210601T122912.1414504,-0.106,0.103,1
20210601T122912.1734750,-0.057,0.114,1
20210601T122912.3014390,-0.057,0.114,1
20210601T122912.3493469,0.003,0.079,0
20210601T122912.3814295,0.003,0.079,0
20210601T122912.4455771,-0.031,0.085,0
20210601T122912.5098495,-0.031,0.085,0
20210601T122912.5735426,0.001,0.111,1
20210601T122912.6695121,0.001,0.111,1
20210601T122912.7334841,-0.006,0.089,1
20210601T122912.8133416,-0.006,0.089,1
20210601T122912.8774981,-0.013,0.077,1
20210601T122912.9415094,-0.013,0.077,1
20210601T122913.0055653,-0.02,0.056,0
20210601T122913.1016143,-0.02,0.056,0
20210601T122913.1654782,-0.02,0.06,0
20210601T122913.2133434,-0.02,0.06,0
20210601T122913.2454479,-0.008,0.046,0
20210601T122913.2773440,-0.008,0.046,0
20210601T122913.3736307,-0.046,0.042,0
20210601T122913.4695282,-0.046,0.042,0
20210601T122913.5015257,-0.045,0.05,0
20210601T122913.5976253,-0.045,0.05,0
20210601T122913.6453042,-0.053,0.036,0
20210601T122913.7094798,-0.053,0.036,0
20210601T122913.7733837,-0.06,0.025,0
20210601T122913.8053947,-0.06,0.025,0
20210601T122913.9014265,-0.051,0.03,0
20210601T122913.9334488,-0.051,0.03,0
20210601T122913.9974759,-0.058,0.043,1
20210601T122914.0773196,-0.058,0.043,1
20210601T122914.1093019,-0.074,0.069,1
20210601T122914.2374327,-0.074,0.069,1
20210601T122914.3014872,-0.061,0.061,0
20210601T122914.3974350,-0.061,0.061,0
20210601T122914.4772729,-0.069,0.062,1
20210601T122914.5413006,-0.069,0.062,1
20210601T122914.5734335,-0.068,0.075,0
20210601T122914.6694263,-0.068,0.075,0
20210601T122914.7654841,-0.084,0.092,1
20210601T122914.7974331,-0.084,0.092,1
20210601T122914.9413083,-0.072,0.091,1
20210601T122914.9733349,-0.072,0.091,1
20210601T122915.0374514,-0.11,0.093,1
20210601T122915.1014877,-0.11,0.093,1
20210601T122915.1336497,-0.098,0.088,1
20210601T122915.1975548,-0.098,0.088,1
20210601T122915.2295483,-0.103,0.103,1
20210601T122915.3413471,-0.103,0.103,1
20210601T122915.3733609,-0.096,0.073,1
20210601T122915.4055156,-0.096,0.073,1
20210601T122915.5015798,-0.097,0.061,1
20210601T122915.5654756,-0.097,0.061,1
20210601T122915.5974682,-0.021,0.056,1
20210601T122915.6295493,-0.021,0.056,1
20210601T122915.6614882,-0.055,0.102,1
20210601T122915.7733611,-0.055,0.102,1
20210601T122915.8374546,0.001,0.073,1
20210601T122915.9655035,0.001,0.073,1
20210601T122915.9974970,0.001,0.073,1
20210601T122916.0295174,-0.015,0.134,1
20210601T122916.1254797,-0.015,0.134,1
20210601T122916.2054082,-0.034,0.135,1
20210601T122916.2694642,-0.034,0.135,1
20210601T122916.3334348,-0.056,0.112,1
20210601T122916.4294476,-0.056,0.112,1
20210601T122916.4934562,-0.062,0.122,1
20210601T122916.5574796,-0.062,0.122,1
20210601T122916.6373304,-0.06,0.105,0
20210601T122916.6693159,-0.06,0.105,0
20210601T122916.7335371,-0.047,0.08,0
20210601T122916.8295387,-0.047,0.08,0
20210601T122916.8934942,-0.065,0.068,1
20210601T122916.9574988,-0.065,0.068,1
20210601T122917.0373514,-0.073,0.06,0
20210601T122917.0693851,-0.073,0.06,0
20210601T122917.1014888,-0.043,0.097,0
20210601T122917.1975238,-0.043,0.097,0
20210601T122917.2297548,-0.074,0.051,0
20210601T122917.2937356,-0.074,0.051,0
20210601T122917.3255456,-0.079,0.062,1
20210601T122917.3895605,-0.079,0.062,1
20210601T122917.4693682,-0.097,0.104,1
20210601T122917.5335155,-0.097,0.104,1
20210601T122917.5655240,-0.089,0.082,1
20210601T122917.6295240,-0.089,0.082,1
20210601T122917.6935429,-0.103,0.076,1
20210601T122917.7575311,-0.103,0.076,1
20210601T122917.8215255,-0.095,0.091,1
20210601T122917.9013341,-0.095,0.091,1
20210601T122917.9333555,-0.103,0.093,1
20210601T122918.0295211,-0.103,0.093,1
20210601T122918.0935772,-0.081,0.091,1
20210601T122918.1255581,-0.081,0.091,1
20210601T122918.2535546,-0.068,0.076,1
20210601T122918.3013708,-0.068,0.076,1
20210601T122918.3333829,-0.025,0.067,0
20210601T122918.3655338,-0.025,0.067,0
20210601T122918.4295555,-0.011,0.063,0
20210601T122918.4616233,-0.011,0.063,0
20210601T122918.5896488,-0.011,0.06,0
20210601T122918.6535513,-0.011,0.06,0
20210601T122918.7333795,-0.019,0.041,0
20210601T122918.7975624,-0.019,0.041,0
20210601T122918.9255885,-0.013,0.064,0
20210601T122919.0215335,-0.013,0.064,0
20210601T122919.1333854,-0.02,0.057,0
20210601T122919.1653899,-0.02,0.057,0
20210601T122919.2616887,-0.026,0.027,0
20210601T122919.2935704,-0.026,0.027,0
20210601T122919.3575441,-0.022,0.045,0
20210601T122919.4215739,-0.022,0.045,0
20210601T122919.5177979,-0.021,0.044,0
20210601T122919.5974253,-0.021,0.044,0
20210601T122919.6294027,-0.016,0.04,0
20210601T122919.7255106,-0.016,0.04,0
20210601T122919.7896978,-0.023,0.044,0
20210601T122919.8215551,-0.023,0.044,0
20210601T122919.8855990,-0.02,0.03,0
20210601T122919.9973419,-0.02,0.03,0
20210601T122920.0293360,-0.025,0.022,0
20210601T122920.0615448,-0.025,0.022,0
20210601T122920.1575055,-0.008,0.062,0
20210601T122920.2215210,-0.008,0.062,0
20210601T122920.2855524,0.004,0.048,0
20210601T122920.3494923,0.004,0.048,0
20210601T122920.3973273,-0.024,0.067,0
20210601T122920.4613680,-0.024,0.067,0
20210601T122920.4934935,-0.016,0.055,0
20210601T122920.5575047,-0.016,0.055,0
20210601T122920.6536204,-0.02,0.05,0
20210601T122920.6854912,-0.02,0.05,0
20210601T122920.7495653,-0.021,0.042,0
20210601T122920.8613458,-0.021,0.042,0
20210601T122920.9255424,-0.011,0.064,0
20210601T122921.0215220,-0.011,0.064,0
20210601T122921.0855646,-0.011,0.064,0
20210601T122921.1176024,-0.04,0.073,0
20210601T122921.2135872,-0.04,0.073,0
20210601T122921.2933572,-0.034,0.066,0
20210601T122921.3253599,-0.034,0.066,0
20210601T122921.3577064,-0.056,0.033,1
20210601T122921.4215640,-0.056,0.033,1
20210601T122921.4855537,-0.067,0.03,1
20210601T122921.5495794,-0.067,0.03,1
20210601T122921.5815450,-0.068,0.06,0
20210601T122921.6933776,-0.068,0.06,0
20210601T122921.7575328,-0.072,0.066,0
20210601T122921.8536794,-0.072,0.066,0
20210601T122921.9175000,-0.075,0.071,1
20210601T122922.0135725,-0.075,0.071,1
20210601T122922.0455110,-0.05,0.075,1
20210601T122922.1253823,-0.05,0.075,1
20210601T122922.1573844,-0.064,0.077,1
20210601T122922.1895562,-0.064,0.077,1
20210601T122922.2856036,-0.068,0.063,1
20210601T122922.3496233,-0.068,0.063,1
20210601T122922.4136193,-0.065,0.073,1
20210601T122922.4776284,-0.065,0.073,1
20210601T122922.5574126,-0.074,0.095,1
20210601T122922.5893671,-0.074,0.095,1
20210601T122922.6856162,-0.078,0.105,0
20210601T122922.7175745,-0.078,0.105,0
20210601T122922.8455604,-0.098,0.093,0
20210601T122922.8775997,-0.098,0.093,0
20210601T122922.9573941,-0.073,0.078,1
20210601T122922.9894233,-0.073,0.078,1
20210601T122923.0213941,-0.068,0.086,1
20210601T122923.1176762,-0.068,0.086,1
20210601T122923.2455143,-0.083,0.086,1
20210601T122923.3416187,-0.083,0.086,1
20210601T122923.4213716,-0.084,0.086,1
20210601T122923.4857381,-0.084,0.086,1
20210601T122923.5495637,-0.082,0.078,1
20210601T122923.5815400,-0.082,0.078,1
20210601T122923.6456058,-0.099,0.051,1
20210601T122923.7096134,-0.099,0.051,1
20210601T122923.7415989,-0.089,0.072,1
20210601T122923.8533647,-0.089,0.072,1
20210601T122923.9495859,-0.098,0.074,1
20210601T122923.9816345,-0.098,0.074,1
20210601T122924.0455302,-0.095,0.063,1
20210601T122924.0776771,-0.095,0.063,1
20210601T122924.2533790,-0.032,0.127,1
20210601T122924.3495996,-0.032,0.127,1
20210601T122924.4135997,0.002,0.07,0
20210601T122924.4776594,0.002,0.07,0
20210601T122924.5735806,-0.003,0.077,0
20210601T122924.6534009,-0.003,0.077,0
20210601T122924.7174557,-0.025,0.054,0
20210601T122924.8136361,-0.025,0.054,0
20210601T122924.8776885,-0.038,0.055,0
20210601T122924.9736324,-0.038,0.055,0
20210601T122925.0375678,-0.028,0.035,0
20210601T122925.1173951,-0.028,0.035,0
20210601T122925.1815598,-0.037,0.06,0
20210601T122925.2136662,-0.037,0.06,0
20210601T122925.3735308,-0.044,0.039,0
20210601T122925.4375609,-0.044,0.039,0
20210601T122925.5173929,-0.054,0.057,1
20210601T122925.5493745,-0.054,0.057,1
20210601T122925.6135002,-0.045,0.08,0
20210601T122925.6775430,-0.045,0.08,0
20210601T122925.8055328,-0.065,0.089,0
20210601T122925.8375588,-0.065,0.089,0
20210601T122925.9174182,-0.06,0.093,0
20210601T122925.9814273,-0.06,0.093,0
20210601T122926.0775722,-0.072,0.08,0
20210601T122926.1095962,-0.072,0.08,0
20210601T122926.1735722,-0.052,0.096,0
20210601T122926.2376367,-0.052,0.096,0
20210601T122926.3016303,-0.066,0.085,0
20210601T122926.3814263,-0.066,0.085,0
20210601T122926.4134250,-0.035,0.119,0
20210601T122926.4775775,-0.035,0.119,0
20210601T122926.5415670,-0.037,0.088,0
20210601T122926.6055869,-0.037,0.088,0
20210601T122926.6695430,-0.008,0.122,0
20210601T122926.7015826,-0.008,0.122,0
20210601T122926.7814521,-0.008,0.122,0
20210601T122926.8456605,-0.011,0.059,0
20210601T122926.9736722,-0.011,0.059,0
20210601T122927.0375794,-0.014,0.081,0
20210601T122927.1335454,-0.014,0.081,0
20210601T122927.2133923,-0.012,0.083,0
20210601T122927.2775246,-0.012,0.083,0
20210601T122927.3735447,-0.012,0.064,0
20210601T122927.4375380,-0.012,0.064,0
20210601T122927.5336084,-0.026,0.027,0
20210601T122927.6454782,-0.026,0.027,0
20210601T122927.7095453,-0.031,0.041,0
20210601T122927.8056672,-0.031,0.041,0
20210601T122927.8695413,-0.052,0.02,0
20210601T122927.9335512,-0.052,0.02,0
20210601T122927.9655605,-0.059,0.02,0
20210601T122928.0774393,-0.059,0.02,0
20210601T122928.1094557,-0.062,0.029,0
20210601T122928.2695707,-0.062,0.029,0
20210601T122928.3656171,-0.062,0.042,0
20210601T122928.3976176,-0.062,0.042,0
20210601T122928.4773945,-0.057,0.044,0
20210601T122928.6058707,-0.057,0.044,0
20210601T122928.6696417,-0.053,0.061,0
20210601T122928.7657443,-0.053,0.061,0
20210601T122928.8295944,-0.083,0.033,0
20210601T122928.9094371,-0.083,0.033,0
20210601T122929.0055451,-0.084,0.069,0
20210601T122929.0375536,-0.084,0.069,0
20210601T122929.1016040,-0.083,0.076,0
20210601T122929.1655956,-0.083,0.076,0
20210601T122929.1976286,-0.114,0.068,0
20210601T122929.3414002,-0.114,0.068,0
20210601T122929.4055848,-0.032,0.095,0
20210601T122929.4695524,-0.032,0.095,0
20210601T122929.5015981,0.004,0.086,0
20210601T122929.5336302,0.004,0.086,0
20210601T122929.6296400,-0.012,0.091,0
20210601T122929.7414609,-0.012,0.091,0
20210601T122929.7738871,-0.031,0.067,0
20210601T122929.8696123,-0.031,0.067,0
20210601T122929.9336769,-0.034,0.073,0
20210601T122929.9975854,-0.034,0.073,0
20210601T122930.0617498,-0.025,0.064,0
20210601T122930.0936784,-0.025,0.064,0
20210601T122930.2054351,-0.034,0.065,0
20210601T122930.2379538,-0.034,0.065,0
20210601T122930.2696319,-0.018,0.062,0
20210601T122930.3656434,-0.018,0.062,0
20210601T122930.4616652,-0.024,0.063,0
20210601T122930.4937191,-0.024,0.063,0
20210601T122930.6054646,-0.035,0.063,0
20210601T122930.6696651,-0.035,0.063,0
20210601T122930.7336430,-0.042,0.071,0
20210601T122930.7660541,-0.042,0.071,0
20210601T122930.8297759,-0.067,0.079,0
20210601T122930.8616734,-0.067,0.079,0
20210601T122930.8937148,-0.054,0.089,0
20210601T122931.0376859,-0.054,0.089,0
20210601T122931.1016217,-0.073,0.118,0
20210601T122931.1336451,-0.073,0.118,0
20210601T122931.1976549,-0.107,0.11,0
