datetime,gazeX,gazeY,blink
20210601T132750.0391637,-0.013,0.13,1
20210601T132750.1035806,-0.013,0.13,1
20210601T132750.1673841,-0.023,0.132,1
20210601T132750.1995633,-0.023,0.132,1
20210601T132750.2635896,-0.05,0.119,0
20210601T132750.3913799,-0.05,0.119,0
20210601T132750.4711710,-0.086,0.125,1
20210601T132750.5031645,-0.086,0.125,1
20210601T132750.6312706,-0.071,0.114,0
20210601T132750.6632871,-0.071,0.114,0
20210601T132750.6953088,0.031,0.122,0
20210601T132750.7914086,0.031,0.122,0
20210601T132750.8711356,0.026,0.114,0
20210601T132750.9031670,0.026,0.114,0
20210601T132750.9673029,0.034,0.121,0
20210601T132751.0313485,0.034,0.121,0
20210601T132751.0633098,0.035,0.13,0
20210601T132751.1272575,0.035,0.13,0
20210601T132751.1592940,0.032,0.126,0
20210601T132751.1913237,0.032,0.126,0
20210601T132751.3031876,0.033,0.119,0
20210601T132751.3352023,0.033,0.119,0
20210601T132751.3673220,0.019,0.12,0
20210601T132751.3993216,0.019,0.12,0
20210601T132751.4637826,0.029,0.131,0
20210601T132751.5593685,0.029,0.131,0
20210601T132751.5913859,0.028,0.131,1
20210601T132751.7351348,0.028,0.131,1
20210601T132751.7671052,0.022,0.115,0
20210601T132751.8953610,0.022,0.115,0
20210601T132751.9593288,0.002,0.132,1
20210601T132752.0233717,0.002,0.132,1
20210601T132752.0873075,0.002,0.135,0
20210601T132752.1351446,0.002,0.135,0
20210601T132752.1671472,0.006,0.14,1
20210601T132752.2313258,0.006,0.14,1
20210601T132752.2635886,-0.001,0.142,1
20210601T132752.3273112,-0.001,0.142,1
20210601T132752.3913388,-0.003,0.129,0
20210601T132752.4232794,-0.003,0.129,0
20210601T132752.4873415,-0.015,0.133,0
20210601T132752.5671377,-0.015,0.133,0
20210601T132752.6312739,-0.028,0.129,0
20210601T132752.6632619,-0.028,0.129,0
20210601T132752.7272944,-0.025,0.122,0
20210601T132752.7592799,-0.025,0.122,0
20210601T132752.8872805,-0.032,0.122,0
20210601T132752.9671275,-0.032,0.122,0
20210601T132753.0312328,-0.041,0.145,1
20210601T132753.0953431,-0.041,0.145,1
20210601T132753.1593408,-0.053,0.125,0
20210601T132753.1913435,-0.053,0.125,0
20210601T132753.2873087,-0.049,0.134,1
20210601T132753.3991853,-0.049,0.134,1
20210601T132753.4311313,-0.061,0.125,1
20210601T132753.4632402,-0.061,0.125,1
20210601T132753.5593359,-0.054,0.126,1
20210601T132753.6233576,-0.054,0.126,1
20210601T132753.6873376,-0.079,0.129,0
20210601T132753.7193734,-0.079,0.129,0
20210601T132753.7833387,-0.002,0.123,0
20210601T132753.8313465,-0.002,0.123,0
20210601T132753.8953479,0.02,0.13,0
20210601T132753.9273146,0.02,0.13,0
20210601T132753.9913451,0.039,0.127,0
20210601T132754.0553804,0.039,0.127,0
20210601T132754.1834596,0.037,0.124,0
20210601T132754.2312633,0.037,0.124,0
20210601T132754.2632563,0.042,0.126,0
20210601T132754.2952234,0.042,0.126,0
20210601T132754.3273317,0.029,0.133,0
20210601T132754.4874245,0.029,0.133,0
20210601T132754.5833841,0.027,0.135,0
20210601T132754.6154167,0.027,0.135,0
20210601T132754.7272112,0.014,0.137,0
20210601T132754.7913866,0.014,0.137,0
20210601T132754.8553410,0.017,0.132,0
20210601T132754.9193761,0.017,0.132,0
20210601T132754.9513677,0.008,0.129,0
20210601T132755.0951696,0.008,0.129,0
20210601T132755.1591739,0.009,0.128,0
20210601T132755.1912562,0.009,0.128,0
20210601T132755.2232739,0.009,0.128,0
20210601T132755.3194243,-0.01,0.134,0
20210601T132755.4152846,-0.01,0.134,0
20210601T132755.5271852,-0.007,0.126,0
20210601T132755.5591989,-0.007,0.126,0
20210601T132755.5914672,-0.015,0.138,0
20210601T132755.6553486,-0.015,0.138,0
20210601T132755.7193957,-0.02,0.136,0
20210601T132755.7513881,-0.02,0.136,0
20210601T132755.8153651,-0.01,0.137,1
20210601T132755.9272112,-0.01,0.137,1
20210601T132755.9592190,-0.012,0.132,0
20210601T132756.0233654,-0.012,0.132,0
20210601T132756.0553539,-0.029,0.133,0
20210601T132756.1193772,-0.029,0.133,0
20210601T132756.1833604,-0.037,0.138,0
20210601T132756.2794745,-0.037,0.138,0
20210601T132756.3592158,-0.02,0.142,0
20210601T132756.3912050,-0.02,0.142,0
20210601T132756.4232144,-0.025,0.143,0
20210601T132756.5513769,-0.025,0.143,0
20210601T132756.6474320,-0.026,0.129,0
20210601T132756.7113201,-0.026,0.129,0
20210601T132756.7434084,-0.03,0.134,0
20210601T132756.8552050,-0.03,0.134,0
20210601T132756.9194305,-0.032,0.132,0
20210601T132756.9513371,-0.032,0.132,0
20210601T132757.0154260,-0.04,0.126,0
20210601T132757.1114686,-0.04,0.126,0
20210601T132757.2551769,-0.055,0.133,0
20210601T132757.2873420,-0.055,0.133,0
20210601T132757.3194045,-0.052,0.135,0
20210601T132757.4154130,-0.052,0.135,0
20210601T132757.4473496,-0.046,0.121,0
20210601T132757.6551929,-0.046,0.121,0
20210601T132757.7193345,-0.07,0.134,0
20210601T132757.7832894,-0.07,0.134,0
20210601T132757.8474545,0.035,0.131,0
20210601T132757.9433591,0.035,0.131,0
20210601T132758.0073674,0.034,0.133,0
20210601T132758.0871952,0.034,0.133,0
20210601T132758.1833167,0.028,0.131,0
20210601T132758.2473060,0.028,0.131,0
20210601T132758.2792807,0.036,0.13,0
20210601T132758.4073396,0.036,0.13,0
20210601T132758.5192096,0.025,0.125,0
20210601T132758.5833491,0.025,0.125,0
20210601T132758.6153376,0.026,0.124,0
20210601T132758.7113719,0.026,0.124,0
20210601T132758.7753594,0.034,0.125,0
20210601T132758.8393063,0.034,0.125,0
20210601T132758.8713847,0.002,0.129,0
20210601T132758.9512341,0.002,0.129,0
20210601T132759.0153453,0.008,0.131,0
20210601T132759.0793993,0.008,0.131,0
20210601T132759.1433896,0.012,0.131,0
20210601T132759.2393269,0.012,0.131,0
20210601T132759.3191887,0.011,0.125,0
20210601T132759.3512131,0.011,0.125,0
20210601T132759.4473888,-0.003,0.144,0
20210601T132759.5113503,-0.003,0.144,0
20210601T132759.5753045,-0.004,0.137,0
20210601T132759.6392970,-0.004,0.137,0
20210601T132759.6712703,-0.017,0.143,0
20210601T132759.7831788,-0.017,0.143,0
20210601T132759.8474056,-0.027,0.132,0
20210601T132759.9113557,-0.027,0.132,0
20210601T132759.9753607,-0.027,0.137,0
20210601T132800.0073243,-0.027,0.137,0
20210601T132800.1352982,-0.055,0.132,0
20210601T132800.2151730,-0.055,0.132,0
20210601T132800.3113495,-0.05,0.141,1
20210601T132800.3753034,-0.05,0.141,1
20210601T132800.4713278,-0.058,0.154,1
20210601T132800.5353197,-0.058,0.154,1
20210601T132800.5673816,-0.072,0.135,0
20210601T132800.7113863,-0.072,0.135,0
20210601T132800.7753829,0.035,0.13,0
20210601T132800.8394586,0.035,0.13,0
20210601T132800.9033899,0.029,0.133,0
20210601T132800.9353752,0.029,0.133,0
20210601T132800.9674324,0.037,0.139,0
20210601T132801.0472329,0.037,0.139,0
20210601T132801.0792880,0.038,0.127,0
20210601T132801.1753942,0.038,0.127,0
20210601T132801.2714481,0.024,0.126,0
20210601T132801.3673521,0.024,0.126,0
20210601T132801.4791982,0.02,0.133,0
20210601T132801.5111935,0.02,0.133,0
20210601T132801.5754722,0.004,0.135,0
20210601T132801.6394104,0.004,0.135,0
20210601T132801.7034909,0.004,0.137,0
20210601T132801.7994935,0.004,0.137,0
20210601T132801.8792136,-0.017,0.145,0
20210601T132801.9112167,-0.017,0.145,0
20210601T132802.0074027,-0.021,0.141,0
20210601T132802.0714259,-0.021,0.141,0
20210601T132802.1354705,-0.019,0.127,1
20210601T132802.1674878,-0.019,0.127,1
20210601T132802.2636791,-0.025,0.137,1
20210601T132802.3432544,-0.025,0.137,1
20210601T132802.4074128,-0.021,0.142,1
20210601T132802.5034232,-0.021,0.142,1
20210601T132802.5354213,-0.029,0.146,1
20210601T132802.6314371,-0.029,0.146,1
20210601T132802.7432086,-0.053,0.133,0
20210601T132802.8073369,-0.053,0.133,0
20210601T132802.8713577,-0.045,0.138,0
20210601T132802.9672970,-0.045,0.138,0
20210601T132803.0632966,-0.042,0.136,1
20210601T132803.1751945,-0.042,0.136,1
20210601T132803.2393551,-0.063,0.141,1
20210601T132803.2713622,-0.063,0.141,1
20210601T132803.3033749,-0.061,0.136,1
20210601T132803.3993942,-0.061,0.136,1
20210601T132803.4955441,0.025,0.141,0
20210601T132803.6072163,0.025,0.141,0
20210601T132803.6392104,0.043,0.139,0
20210601T132803.7033363,0.043,0.139,0
20210601T132803.7673885,0.039,0.137,0
20210601T132803.8313433,0.039,0.137,0
20210601T132803.8953547,0.032,0.142,0
20210601T132803.9273579,0.032,0.142,0
20210601T132804.0072137,0.032,0.137,0
20210601T132804.0391948,0.032,0.137,0
20210601T132804.1040309,0.024,0.136,0
20210601T132804.1993374,0.024,0.136,0
20210601T132804.2636705,0.023,0.138,0
20210601T132804.3273409,0.023,0.138,0
20210601T132804.3596663,0.019,0.135,0
20210601T132804.4392016,0.019,0.135,0
20210601T132804.5033761,0.007,0.144,0
20210601T132804.5994687,0.007,0.144,0
20210601T132804.6634683,-0.001,0.142,0
20210601T132804.7273998,-0.001,0.142,0
20210601T132804.7593869,-0.001,0.135,0
20210601T132804.8392275,-0.001,0.135,0
20210601T132804.9032369,0.01,0.138,0
20210601T132804.9673693,0.01,0.138,0
20210601T132804.9994120,0.008,0.136,0
20210601T132805.0635395,0.008,0.136,0
20210601T132805.1274117,0.013,0.142,0
20210601T132805.1914842,0.013,0.142,0
20210601T132805.2713155,-0.011,0.133,0
20210601T132805.3352943,-0.011,0.133,0
