datetime,gazeX,gazeY,blink
20210601T125523.0894594,0,0,0
20210601T125523.1858566,0,0,0
20210601T125523.2814944,0.055,-0.044,0
20210601T125523.4253794,0.055,-0.044,0
20210601T125523.4574081,0.098,-0.037,0
20210601T125523.4893922,0.098,-0.037,0
20210601T125523.5856419,0.052,-0.01,0
20210601T125523.6495827,0.052,-0.01,0
20210601T125523.6815983,0.057,-0.012,0
20210601T125523.7776941,0.057,-0.012,0
20210601T125523.8573767,0.06,-0.029,0
20210601T125523.9535802,0.06,-0.029,0
20210601T125524.0176019,0.055,-0.018,0
20210601T125524.0816200,0.055,-0.018,0
20210601T125524.1776341,0.026,-0.018,0
20210601T125524.2894241,0.026,-0.018,0
20210601T125524.3214479,0.016,0,0
20210601T125524.3536006,0.016,0,0
20210601T125524.4496674,0.015,-0.035,0
20210601T125524.5136127,0.015,-0.035,0
20210601T125524.5776265,0.023,-0.016,0
20210601T125524.6415608,0.023,-0.016,0
20210601T125524.7214286,0.015,-0.023,0
20210601T125524.7856170,0.015,-0.023,0
20210601T125524.8495764,0.015,-0.02,0
20210601T125524.9455422,0.015,-0.02,0
20210601T125525.0095923,0.015,-0.034,0
20210601T125525.0736533,0.015,-0.034,0
20210601T125525.1534417,-0.029,-0.02,0
20210601T125525.2495718,-0.029,-0.02,0
20210601T125525.3135429,0.002,-0.043,0
20210601T125525.4096467,0.002,-0.043,0
20210601T125525.4415766,-0.021,-0.026,0
20210601T125525.5056096,-0.021,-0.026,0
20210601T125525.5854699,-0.009,-0.012,0
20210601T125525.6177598,-0.009,-0.012,0
20210601T125525.7135609,-0.021,0.004,0
20210601T125525.7776369,-0.021,0.004,0
20210601T125525.8736788,-0.027,-0.006,0
20210601T125525.9055852,-0.005,-0.005,0
20210601T125525.9854256,-0.005,-0.005,0
20210601T125526.0496505,0.005,-0.02,0
20210601T125526.0815526,0.005,-0.02,0
20210601T125526.1777973,-0.006,-0.026,0
20210601T125526.2735253,-0.006,-0.026,0
20210601T125526.3376359,-0.019,0.018,0
20210601T125526.4495211,-0.019,0.018,0
20210601T125526.5138410,-0.036,-0.006,0
20210601T125526.6095544,-0.036,-0.006,0
20210601T125526.6736163,-0.034,-0.001,0
20210601T125526.7376355,-0.034,-0.001,0
20210601T125526.8174316,-0.032,0.007,0
20210601T125526.8494424,-0.032,0.007,0
20210601T125526.8816136,-0.035,-0.025,0
20210601T125526.9776137,-0.035,-0.025,0
20210601T125527.0416312,-0.023,-0.002,0
20210601T125527.1056268,-0.023,-0.002,0
20210601T125527.1696065,-0.057,0.001,0
20210601T125527.2494359,-0.057,0.001,0
20210601T125527.2814503,0.005,-0.006,0
20210601T125527.3776125,0.005,-0.006,0
20210601T125527.4096120,0.029,-0.018,0
20210601T125527.5379634,0.029,-0.018,0
20210601T125527.5696171,0.009,-0.034,0
20210601T125527.6494977,0.009,-0.034,0
20210601T125527.6814420,0.003,-0.004,0
20210601T125527.7456006,0.003,-0.004,0
20210601T125527.8096221,0.024,-0.015,0
20210601T125527.9376845,0.024,-0.015,0
20210601T125527.9695967,-0.001,-0.006,0
20210601T125528.0017084,-0.001,-0.006,0
