datetime,gazeX,gazeY,blink
20210601T132658.1968488,0,0,0
20210601T132658.2929985,0,0,0
20210601T132658.3569344,0.06,0.123,0
20210601T132658.5327852,0.06,0.123,0
20210601T132658.5967710,0.035,0.119,0
20210601T132658.6608676,0.035,0.119,0
20210601T132658.7249172,0.037,0.125,0
20210601T132658.7892993,0.037,0.125,0
20210601T132658.8849743,0.04,0.128,0
20210601T132658.9169658,0.04,0.128,0
20210601T132658.9967943,0.022,0.127,0
20210601T132659.0609191,0.022,0.127,0
20210601T132659.1572221,0.017,0.12,0
20210601T132659.2209359,0.017,0.12,0
20210601T132659.2529538,0.019,0.129,0
20210601T132659.3168878,0.019,0.129,0
20210601T132659.3490228,0.011,0.125,0
20210601T132659.4288081,0.011,0.125,0
20210601T132659.4608007,0.016,0.124,0
20210601T132659.5249455,0.016,0.124,0
20210601T132659.5569311,0.015,0.119,0
20210601T132659.6209766,0.015,0.119,0
20210601T132659.6529646,0.001,0.124,0
20210601T132659.7169912,0.001,0.124,0
20210601T132659.7489829,0.004,0.124,0
20210601T132659.8288043,0.004,0.124,0
20210601T132659.9250527,0.003,0.131,0
20210601T132659.9568885,0.003,0.131,0
20210601T132700.0209346,-0.014,0.129,1
20210601T132700.1168880,-0.014,0.129,1
20210601T132700.2287600,-0.023,0.139,1
20210601T132700.2607651,-0.023,0.139,1
20210601T132700.3273160,-0.02,0.133,0
20210601T132700.3569008,-0.02,0.133,0
20210601T132700.4851688,0.008,0.226,1
20210601T132700.5169414,0.008,0.226,1
20210601T132700.5489302,-0.024,0.13,1
20210601T132700.6608385,-0.024,0.13,1
20210601T132700.7247590,-0.029,0.119,0
20210601T132700.7569042,-0.029,0.119,0
20210601T132700.8210341,-0.03,0.118,0
20210601T132700.9169704,-0.03,0.118,0
20210601T132700.9490749,-0.043,0.119,0
20210601T132701.0450413,-0.043,0.119,0
20210601T132701.1567997,-0.046,0.097,0
20210601T132701.2209745,-0.046,0.097,0
20210601T132701.3170243,-0.052,0.1,0
20210601T132701.3489549,-0.052,0.1,0
20210601T132701.3810007,-0.055,0.096,0
20210601T132701.4129559,-0.055,0.096,0
