datetime,gazeX,gazeY,blink
20210601T123000.2777199,0,0,0
20210601T123000.3738102,0,0,0
20210601T123000.4697621,-0.009,0.055,0
20210601T123000.5658411,-0.009,0.055,0
20210601T123000.6776177,-0.025,0.065,0
20210601T123000.7737815,-0.025,0.065,0
20210601T123000.8381989,-0.045,0.076,0
20210601T123000.9658308,-0.045,0.076,0
20210601T123001.0456307,-0.039,0.062,0
20210601T123001.1096145,-0.039,0.062,0
20210601T123001.1737910,-0.032,0.044,0
20210601T123001.2377646,-0.032,0.044,0
20210601T123001.2698098,-0.045,0.05,0
20210601T123001.3658690,-0.045,0.05,0
20210601T123001.4297913,-0.04,0.042,0
20210601T123001.5096721,-0.04,0.042,0
20210601T123001.5417737,-0.031,0.046,0
20210601T123001.6377767,-0.031,0.046,0
20210601T123001.7018806,-0.036,0.043,0
20210601T123001.7977874,-0.036,0.043,0
20210601T123001.8297691,-0.037,0.052,0
20210601T123001.9096148,-0.037,0.052,0
20210601T123002.0058415,-0.045,0.053,0
20210601T123002.0697730,-0.045,0.053,0
20210601T123002.1018015,-0.035,0.061,0
20210601T123002.1658165,-0.035,0.061,0
20210601T123002.2298801,-0.052,0.062,0
20210601T123002.2619530,-0.052,0.062,0
20210601T123002.3416668,-0.071,0.072,0
20210601T123002.3736944,-0.071,0.072,0
20210601T123002.4378571,-0.063,0.08,0
20210601T123002.4698123,-0.063,0.08,0
20210601T123002.5019158,-0.08,0.086,0
20210601T123002.5338422,-0.08,0.086,0
20210601T123002.6618645,-0.074,0.081,0
20210601T123002.6938087,-0.074,0.081,0
20210601T123002.8057419,-0.08,0.084,1
20210601T123002.8698578,-0.08,0.084,1
20210601T123002.9337954,-0.088,0.086,0
20210601T123002.9978620,-0.088,0.086,0
20210601T123003.0298216,-0.079,0.092,0
20210601T123003.0618160,-0.079,0.092,0
20210601T123003.2057544,-0.083,0.08,1
20210601T123003.2698359,-0.083,0.08,1
20210601T123003.3019224,-0.104,0.083,0
20210601T123003.4298765,-0.104,0.083,0
20210601T123003.4939132,-0.096,0.079,0
20210601T123003.5259506,-0.096,0.079,0
20210601T123003.6697876,-0.106,0.084,0
20210601T123003.7018005,-0.106,0.084,0
20210601T123003.8298972,-0.096,0.087,0
20210601T123003.9258229,-0.096,0.087,0
20210601T123004.0376666,-0.11,0.077,1
20210601T123004.1018574,-0.11,0.077,1
20210601T123004.1978046,-0.123,0.076,0
20210601T123004.2618509,-0.123,0.076,0
20210601T123004.3258252,-0.024,0.068,0
20210601T123004.3580448,-0.024,0.068,0
20210601T123004.4377044,-0.01,0.064,0
20210601T123004.5017420,-0.01,0.064,0
20210601T123004.5660745,-0.012,0.08,0
20210601T123004.5978446,-0.012,0.08,0
20210601T123004.7258103,-0.007,0.085,0
20210601T123004.7578018,-0.007,0.085,0
20210601T123004.8696477,-0.007,0.085,0
20210601T123004.9016386,-0.028,0.073,0
20210601T123004.9657865,-0.028,0.073,0
20210601T123005.0297944,-0.043,0.067,0
20210601T123005.1258764,-0.043,0.067,0
20210601T123005.2219756,-0.055,0.064,0
20210601T123005.2696942,-0.055,0.064,0
20210601T123005.3658240,-0.05,0.079,0
20210601T123005.4298911,-0.05,0.079,0
20210601T123005.4618983,-0.059,0.063,0
20210601T123005.4940800,-0.059,0.063,0
20210601T123005.5898660,-0.057,0.055,0
20210601T123005.6539642,-0.057,0.055,0
20210601T123005.7337430,-0.053,0.063,0
20210601T123005.7978711,-0.053,0.063,0
20210601T123005.8298436,-0.052,0.067,0
20210601T123005.8938755,-0.052,0.067,0
20210601T123005.9579788,-0.048,0.072,0
20210601T123005.9898302,-0.048,0.072,0
20210601T123006.0860660,-0.043,0.07,0
20210601T123006.1657437,-0.043,0.07,0
20210601T123006.2299213,-0.068,0.068,0
20210601T123006.2939349,-0.068,0.068,0
20210601T123006.3898667,-0.066,0.05,0
20210601T123006.4220099,-0.066,0.05,0
20210601T123006.4858648,-0.077,0.056,0
20210601T123006.5977256,-0.077,0.056,0
20210601T123006.6618787,-0.081,0.048,0
20210601T123006.7258321,-0.081,0.048,0
20210601T123006.8220470,-0.088,0.057,0
20210601T123006.8858165,-0.088,0.057,0
20210601T123006.9178262,-0.094,0.057,0
20210601T123006.9657076,-0.094,0.057,0
20210601T123006.9977098,-0.107,0.052,0
20210601T123007.0938492,-0.107,0.052,0
20210601T123007.1258646,-0.112,0.061,0
20210601T123007.1578669,-0.112,0.061,0
20210601T123007.2539739,-0.092,0.052,0
20210601T123007.3498910,-0.092,0.052,0
20210601T123007.3977124,-0.118,0.077,0
20210601T123007.4297307,-0.118,0.077,0
20210601T123007.4938954,-0.114,0.083,0
20210601T123007.5578387,-0.114,0.083,0
20210601T123007.6539955,-0.123,0.076,1
20210601T123007.6858296,-0.123,0.076,1
20210601T123007.7178176,-0.123,0.087,1
20210601T123007.8616708,-0.123,0.087,1
20210601T123007.9258872,-0.126,0.077,0
20210601T123007.9898844,-0.126,0.077,0
20210601T123008.0538962,-0.098,0.095,1
20210601T123008.1178632,-0.098,0.095,1
20210601T123008.2138161,0.002,0.078,0
20210601T123008.2616877,0.002,0.078,0
20210601T123008.3258053,-0.011,0.073,0
20210601T123008.3898339,-0.011,0.073,0
20210601T123008.4218524,0.022,0.068,0
20210601T123008.4858532,0.022,0.068,0
20210601T123008.5179249,0.01,0.057,0
20210601T123008.6139132,0.01,0.057,0
20210601T123008.6937413,0.001,0.077,0
20210601T123008.7256855,0.001,0.077,0
20210601T123008.7579853,-0.015,0.078,0
20210601T123008.8218453,-0.015,0.078,0
20210601T123008.8538864,-0.013,0.068,0
20210601T123008.9178570,-0.013,0.068,0
20210601T123008.9819092,-0.025,0.053,0
20210601T123009.0138298,-0.025,0.053,0
20210601T123009.0936904,-0.029,0.059,0
20210601T123009.1256794,-0.029,0.059,0
20210601T123009.2218879,-0.025,0.074,0
20210601T123009.3180786,-0.025,0.074,0
20210601T123009.3819643,-0.048,0.088,1
20210601T123009.4778926,-0.048,0.088,1
20210601T123009.5257249,-0.039,0.068,0
20210601T123009.5897155,-0.039,0.068,0
20210601T123009.6858172,-0.064,0.05,0
20210601T123009.7178627,-0.064,0.05,0
20210601T123009.7818368,-0.07,0.044,0
20210601T123009.8778395,-0.07,0.044,0
20210601T123009.9577088,-0.076,0.096,1
20210601T123009.9896738,-0.076,0.096,1
20210601T123010.1178283,-0.057,0.082,1
20210601T123010.1498224,-0.057,0.082,1
20210601T123010.2458249,-0.091,0.069,0
20210601T123010.3098367,-0.091,0.069,0
20210601T123010.3896896,-0.083,0.071,0
20210601T123010.4538304,-0.083,0.071,0
20210601T123010.5498701,-0.071,0.067,0
20210601T123010.5818525,-0.071,0.067,0
20210601T123010.6779460,-0.074,0.081,0
20210601T123010.7418976,-0.074,0.081,0
20210601T123010.8217889,-0.114,0.067,0
20210601T123010.8537880,-0.114,0.067,0
20210601T123010.9181220,-0.108,0.074,0
20210601T123011.0138470,-0.108,0.074,0
20210601T123011.0458789,-0.108,0.042,0
20210601T123011.0779260,-0.108,0.042,0
20210601T123011.1740267,-0.121,0.06,0
20210601T123011.2537422,-0.121,0.06,0
20210601T123011.3179063,-0.072,0.07,0
20210601T123011.3498980,-0.072,0.07,0
20210601T123011.4458915,-0.071,0.074,0
20210601T123011.4778265,-0.071,0.074,0
20210601T123011.5738402,-0.089,0.089,0
20210601T123011.6537015,-0.089,0.089,0
20210601T123011.6859793,-0.09,0.098,1
20210601T123011.7500702,-0.09,0.098,1
20210601T123011.8459175,-0.093,0.079,0
20210601T123011.9099049,-0.093,0.079,0
20210601T123011.9739536,-0.092,0.096,1
20210601T123012.0857193,-0.092,0.096,1
20210601T123012.1177299,0.016,0.097,0
20210601T123012.1818506,0.016,0.097,0
20210601T123012.2460562,-0.038,0.094,1
20210601T123012.2783532,-0.038,0.094,1
20210601T123012.3098885,-0.022,0.052,1
20210601T123012.4379207,-0.022,0.052,1
20210601T123012.5177442,0.02,0.075,0
20210601T123012.5497011,0.02,0.075,0
20210601T123012.6779181,-0.005,0.079,0
20210601T123012.7418679,-0.005,0.079,0
20210601T123012.7739646,-0.033,0.099,0
20210601T123012.9177230,-0.033,0.099,0
20210601T123012.9497535,-0.027,0.071,0
