datetime,gazeX,gazeY,blink
20210601T125835.6158254,0,0,0
20210601T125835.7119573,0,0,0
20210601T125835.7758975,0.121,-0.115,0
20210601T125835.9038946,0.121,-0.115,0
20210601T125835.9837287,0.083,-0.079,0
20210601T125836.0158104,0.083,-0.079,0
20210601T125836.1119458,0.078,-0.094,0
20210601T125836.1439526,0.078,-0.094,0
20210601T125836.2082521,0.109,-0.089,0
20210601T125836.3039132,0.109,-0.089,0
20210601T125836.4158838,0.092,-0.087,0
20210601T125836.4477973,0.092,-0.087,0
20210601T125836.5119535,0.081,-0.089,0
20210601T125836.5759210,0.081,-0.089,0
20210601T125836.6399626,0.07,-0.092,0
20210601T125836.7359962,0.07,-0.092,0
20210601T125836.8477387,0.056,-0.062,0
20210601T125836.8799653,0.056,-0.062,0
20210601T125836.9439438,0.055,-0.08,0
20210601T125837.0080423,0.055,-0.08,0
20210601T125837.0399680,0.049,-0.054,0
20210601T125837.1041535,0.049,-0.054,0
20210601T125837.2000079,0.031,-0.094,0
20210601T125837.2477388,0.031,-0.094,0
20210601T125837.3117705,0.033,-0.076,0
20210601T125837.3759415,0.033,-0.076,0
20210601T125837.4079417,0.047,-0.111,0
20210601T125837.4399255,0.047,-0.111,0
20210601T125837.4719565,0.041,-0.066,0
20210601T125837.6319669,0.041,-0.066,0
20210601T125837.6797990,0.041,-0.095,0
20210601T125837.7117730,0.041,-0.095,0
20210601T125837.7759278,0.035,-0.064,0
20210601T125837.8080527,0.035,-0.064,0
20210601T125837.8400135,0.047,-0.09,0
20210601T125837.8719550,0.047,-0.09,0
20210601T125838.0000255,0.028,-0.088,0
20210601T125838.0319895,0.028,-0.088,0
20210601T125838.1118370,0,-0.075,0
20210601T125838.1759593,0.024,-0.072,0
20210601T125838.2400020,0.024,-0.072,0
20210601T125838.2719641,0.015,-0.075,0
20210601T125838.3999806,0.015,-0.075,0
20210601T125838.4640937,-0.01,-0.045,0
20210601T125838.5438064,-0.01,-0.045,0
20210601T125838.5758029,-0.015,-0.063,0
20210601T125838.6079519,-0.015,-0.063,0
20210601T125838.7359355,-0.035,-0.062,0
20210601T125838.8319210,-0.035,-0.062,0
