GazeDistanceCovered,HorSaccadeCount,HorSaccadeDistanceMean,HorSaccadeDistanceSD,HorSaccadeDistanceMedian,HorSaccadeDistanceMin,HorSaccadeDistanceMax,HorSaccadeDistanceRange,HorSaccadeTimeBetweenMean,HorSaccadeTimeBetweenSD,HorSaccadeTimeBetweenMedian,HorSaccadeTimeBetweenMin,HorSaccadeTimeBetweenMax,HorSaccadeTimeBetweenRange,VerSaccadeCount,VerSaccadeDistanceMean,VerSaccadeDistanceSD,VerSaccadeDistanceMedian,VerSaccadeDistanceMin,VerSaccadeDistanceMax,VerSaccadeDistanceRange,VerSaccadeTimeBetweenMean,VerSaccadeTimeBetweenSD,VerSaccadeTimeBetweenMedian,VerSaccadeTimeBetweenMin,VerSaccadeTimeBetweenMax,VerSaccadeTimeBetweenRange,OverallSaccadeCount,OverallSaccadeDistanceMean,OverallSaccadeDistanceSD,OverallSaccadeDistanceMedian,OverallSaccadeDistanceMin,OverallSaccadeDistanceMax,OverallSaccadeDistanceRange,OverallSaccadeTimeBetweenMean,OverallSaccadeTimeBetweenSD,OverallSaccadeTimeBetweenMedian,OverallSaccadeTimeBetweenMin,OverallSaccadeTimeBetweenMax,OverallSaccadeTimeBetweenRange,BlinkRatio,BlinkCount,BlinkDurationMean,BlinkDurationSD,BlinkDurationMedian,BlinkDurationMin,BlinkDurationMax,BlinkDurationRange,BlinkTimeBetweenMean,BlinkTimeBetweenSD,BlinkTimeBetweenMedian,BlinkTimeBetweenMin,BlinkTimeBetweenMax,BlinkTimeBetweenRange,class
1.8990184,6,0.08733334,0.017996911,0.0855,0.068,0.114,0.045999996,1.4613665,0.7547885,1.7440889,0,2.3201928,2.3201928,0,0,0,0,0,0,0,10,0,10,10,10,0,3,0.111329876,0.0065057925,0.114529476,0.10225947,0.11720068,0.014941208,2.9227333,2.0965583,3.9521768,0,4.816023,4.816023,0.028169014,0,0,0,0,0,0,0,10,0,10,10,10,0,attentive
1.7565536,4,0.056,0.00644205,0.053000003,0.051,0.067,0.016000003,2.292064,1.9145076,2.3278966,0,4.512462,4.512462,0,0,0,0,0,0,0,10,0,10,10,10,0,1,0.12074767,0,0.12074767,0.12074767,0.12074767,0,4.880223,0,4.880223,4.880223,4.880223,0,0.17557251,2,0.551985,0.05586563,0.551985,0.4961194,0.6078507,0.11173126,4.416191,3.9200058,4.416191,0.4961853,8.336197,7.8400116,attentive
1.7523013,7,0.058857143,0.007698397,0.058,0.052,0.076000005,0.024000004,1.3028731,0.49365786,0.9758259,0.8000504,2.0318532,1.2318028,0,0,0,0,0,0,0,10,0,10,10,10,0,0,0,0,0,0,0,0,10,0,10,10,10,0,0.43809524,2,1.5518157,0.9119815,1.5518157,0.6398342,2.4637973,1.8239632,2.1121168,1.1839541,2.1121168,0.9281628,3.296071,2.3679082,attentive
1.9591621,7,0.067428574,0.014181046,0.059,0.053,0.089,0.036000002,1.3051549,0.6346136,1.3279603,0.5762098,2.0960314,1.5198216,0,0,0,0,0,0,0,10,0,10,10,10,0,2,0.120819315,0.017426852,0.120819315,0.10339246,0.13824616,0.034853704,4.623956,2.095817,4.623956,2.528139,6.7197733,4.191634,0.01369863,0,0,0,0,0,0,0,10,0,10,10,10,0,attentive
1.5653801,3,0.060666665,0.009568467,0.055999998,0.052,0.074,0.022,1.7280513,0.9632721,1.9201262,0.4640369,2.799991,2.335954,0,0,0,0,0,0,0,10,0,10,10,10,0,1,0.10104455,0,0.10104455,0.10104455,0.10104455,0,5.488034,0,5.488034,5.488034,5.488034,0,0.041666668,0,0,0,0,0,0,0,10,0,10,10,10,0,attentive
1.6544876,4,0.06875,0.0091207195,0.0665,0.059,0.083000004,0.024000004,1.7480156,0.6644046,1.5359402,1.0719492,2.8482327,1.7762835,0,0,0,0,0,0,0,10,0,10,10,10,0,2,0.110186785,0.0041679256,0.110186785,0.10601886,0.114354715,0.008335851,3.7120275,1.9519753,3.7120275,1.7600522,5.664003,3.9039507,0.028169014,0,0,0,0,0,0,0,10,0,10,10,10,0,attentive
1.7473423,7,0.07071429,0.018491035,0.066999994,0.051999997,0.09900001,0.04700001,1.2205995,0.56668323,1.0881941,0.6241739,2.0959995,1.4718256,0,0,0,0,0,0,0,10,0,10,10,10,0,2,0.10649204,0.0058689825,0.10649204,0.100623064,0.11236103,0.011737965,3.608054,0.35998392,3.608054,3.24807,3.9680378,0.71996784,0,0,0,0,0,0,0,0,10,0,10,10,10,0,attentive
1.8629714,5,0.0648,0.012828095,0.060000002,0.055,0.09,0.035000004,1.2288677,0.99517953,0.7678738,0,2.4163232,2.4163232,0,0,0,0,0,0,0,10,0,10,10,10,0,1,0.1053945,0,0.1053945,0.1053945,0.1053945,0,2.5600216,0,2.5600216,2.5600216,2.5600216,0,0.021276595,0,0,0,0,0,0,0,10,0,10,10,10,0,attentive
1.7189294,6,0.066,0.0058309496,0.0665,0.057000004,0.073,0.015999995,1.4800241,1.0025992,1.0879364,0.5920746,3.360162,2.7680874,0,0,0,0,0,0,0,10,0,10,10,10,0,1,0.105323315,0,0.105323315,0.105323315,0.105323315,0,3.760075,0,3.760075,3.760075,3.760075,0,0.27192983,1,0.8960023,0,0.8960023,0.8960023,0.8960023,0,2.0001006,0,2.0001006,2.0001006,2.0001006,0,attentive
1.5273746,8,0.057375,0.0044141104,0.056,0.051,0.065,0.013999999,1.0600055,0.6233065,0.8960857,0,1.9358941,1.9358941,0,0,0,0,0,0,0,10,0,10,10,10,0,0,0,0,0,0,0,0,10,0,10,10,10,0,0.083333336,0,0,0,0,0,0,0,10,0,10,10,10,0,attentive
1.6230248,5,0.058199998,0.0053814473,0.059,0.052,0.063999996,0.0119999945,1.5616835,1.1727793,1.488167,0,3.327819,3.327819,0,0,0,0,0,0,0,10,0,10,10,10,0,0,0,0,0,0,0,0,10,0,10,10,10,0,0.014492754,0,0,0,0,0,0,0,10,0,10,10,10,0,attentive
1.7217748,4,0.0675,0.014326548,0.063,0.053,0.091,0.038,2.3360214,1.657591,2.3280077,0,4.6880703,4.6880703,0,0,0,0,0,0,0,10,0,10,10,10,0,0,0,0,0,0,0,0,10,0,10,10,10,0,0.048611112,0,0,0,0,0,0,0,10,0,10,10,10,0,attentive
1.778476,3,0.06966667,0.008576453,0.07,0.059,0.08,0.020999998,2.106698,1.2281193,1.471832,1.0240868,3.8241754,2.8000884,0,0,0,0,0,0,0,10,0,10,10,10,0,0,0,0,0,0,0,0,10,0,10,10,10,0,0.19166666,2,0.4159979,0.016000003,0.4159979,0.3999979,0.4319979,0.032000005,1.5839347,0.71992284,1.5839347,0.8640118,2.3038576,1.4398458,attentive
1.6181922,4,0.05925,0.008842369,0.057000004,0.051,0.072,0.020999998,2.2279735,1.1973449,2.1760745,0.5918803,3.9678645,3.3759842,1,0.119,0,0.119,0.119,0.119,0,9.247779,0,9.247779,9.247779,9.247779,0,1,0.11543397,0,0.11543397,0.11543397,0.11543397,0,9.183781,0,9.183781,9.183781,9.183781,0,0.39423078,5,0.57274455,0.13474038,0.6080302,0.3999452,0.7359046,0.33595937,1.4144361,0.87364817,0.9280092,0.4639,2.7521737,2.2882736,attentive
1.8145823,6,0.0635,0.014127396,0.059,0.051,0.092,0.041,1.5227109,1.1143407,1.3441095,0,2.960003,2.960003,0,0,0,0,0,0,0,10,0,10,10,10,0,0,0,0,0,0,0,0,10,0,10,10,10,0,0.014084507,0,0,0,0,0,0,0,10,0,10,10,10,0,attentive
