datetime,gazeX,gazeY,blink
20210601T174112.6726142,-0.05,0.012,0
20210601T174112.7366319,-0.05,0.012,0
20210601T174112.7686602,-0.051,0.007,0
20210601T174112.8646580,-0.051,0.007,0
20210601T174112.9451497,-0.06,0.017,0
20210601T174112.9764516,-0.06,0.017,0
20210601T174113.0086812,-0.064,0.039,0
20210601T174113.1046206,-0.064,0.039,0
20210601T174113.1686096,-0.062,0,0
20210601T174113.2326136,-0.062,0,0
20210601T174113.2966603,-0.061,-0.007,0
20210601T174113.3444311,-0.061,-0.007,0
20210601T174113.4084683,-0.065,0.024,0
20210601T174113.4726173,-0.065,0.024,0
20210601T174113.5366354,-0.066,0.023,0
20210601T174113.5686454,-0.066,0.023,0
20210601T174113.6326623,-0.071,0.012,0
20210601T174113.6646475,-0.071,0.012,0
20210601T174113.6967368,-0.083,0.019,0
20210601T174113.7764910,-0.083,0.019,0
20210601T174113.9046977,-0.051,0.037,0
20210601T174114.0006419,-0.051,0.037,0
20210601T174114.0646439,0.019,0.023,0
20210601T174114.0966541,0.019,0.023,0
20210601T174114.1286577,-0.01,0.01,0
20210601T174114.2404612,-0.01,0.01,0
20210601T174114.2726095,0.006,-0.019,0
20210601T174114.3046024,0.006,-0.019,0
20210601T174114.4646441,0.018,0.021,0
20210601T174114.5286587,0.018,0.021,0
20210601T174114.5607967,-0.005,-0.011,0
20210601T174114.6724603,-0.005,-0.011,0
20210601T174114.7686065,0.01,0.018,0
20210601T174114.8325882,0.01,0.018,0
20210601T174114.8966397,0.007,0.021,0
20210601T174114.9285840,0.007,0.021,0
20210601T174115.0404065,-0.009,0.012,0
20210601T174115.0724116,0,0.022,0
20210601T174115.1685985,0,0.022,0
20210601T174115.2005868,0.004,-0.001,0
20210601T174115.2967413,0.004,-0.001,0
20210601T174115.3607075,0.003,0.024,0
20210601T174115.3926291,0.003,0.024,0
20210601T174115.4724793,-0.014,0.012,0
20210601T174115.5687818,-0.014,0.012,0
20210601T174115.6326487,-0.018,0.036,0
20210601T174115.6647143,-0.018,0.036,0
20210601T174115.7286750,-0.009,0.014,0
20210601T174115.7606580,-0.009,0.014,0
20210601T174115.8724118,-0.026,-0.004,0
20210601T174115.9364641,-0.026,-0.004,0
20210601T174116.0007153,-0.025,0.025,0
20210601T174116.0965908,-0.025,0.025,0
20210601T174116.1607477,-0.012,0.008,0
20210601T174116.1926722,-0.012,0.008,0
20210601T174116.3044340,-0.014,-0.011,0
20210601T174116.3684673,-0.014,-0.011,0
20210601T174116.4325546,-0.012,-0.001,0
20210601T174116.4965518,-0.012,-0.001,0
20210601T174116.5287621,0.013,0.031,0
20210601T174116.6246433,0.013,0.031,0
20210601T174116.6574937,0.015,0.029,0
20210601T174116.7366676,0.015,0.029,0
20210601T174116.8006479,0.034,0.014,0
20210601T174116.8326723,0.034,0.014,0
20210601T174116.8646332,0.019,-0.019,0
20210601T174116.8966330,0.019,-0.019,0
20210601T174116.9926559,0.039,0.012,0
20210601T174117.0899526,0.039,0.012,0
20210601T174117.1684613,0.009,0.012,0
20210601T174117.2004571,0.009,0.012,0
20210601T174117.2326146,0.015,-0.026,0
20210601T174117.2966543,0.015,-0.026,0
20210601T174117.3927558,0.003,0.003,0
20210601T174117.4567510,0.003,0.003,0
20210601T174117.4886978,-0.005,0.019,0
20210601T174117.6004816,-0.005,0.019,0
20210601T174117.6966042,-0.004,0.028,0
20210601T174117.7608348,-0.004,0.028,0
20210601T174117.7926832,0.001,0.043,0
20210601T174117.8566369,0.001,0.043,0
20210601T174117.8887148,0.004,0.029,0
20210601T174117.9206760,0.004,0.029,0
20210601T174118.0965931,0.009,0.022,0
20210601T174118.1286058,0.009,0.022,0
20210601T174118.1926644,-0.008,0.028,0
20210601T174118.2886183,-0.008,0.028,0
20210601T174118.3528860,-0.023,0.016,0
20210601T174118.4324535,-0.023,0.016,0
20210601T174118.4965864,-0.02,0.016,0
20210601T174118.5606238,-0.02,0.016,0
20210601T174118.5925517,-0.031,-0.007,0
20210601T174118.6886459,-0.031,-0.007,0
20210601T174118.7205929,-0.028,0.005,0
20210601T174118.8644951,-0.028,0.005,0
20210601T174118.9285942,-0.077,0.119,1
20210601T174119.0245935,-0.077,0.119,1
20210601T174119.0886319,-0.03,0.091,1
20210601T174119.1526323,-0.03,0.091,1
20210601T174119.2166123,-0.038,-0,0
20210601T174119.2965333,-0.038,-0,0
20210601T174119.3284639,-0.025,0.016,0
20210601T174119.3926530,-0.025,0.016,0
20210601T174119.4246203,-0.05,0.016,0
20210601T174119.4566174,-0.05,0.016,0
20210601T174119.5528399,-0.053,0.016,0
20210601T174119.5846508,-0.053,0.016,0
20210601T174119.6964988,-0.048,0.025,0
20210601T174119.7284717,-0.048,0.025,0
20210601T174119.8246252,-0.057,0.004,0
20210601T174119.8886414,-0.074,0.004,0
20210601T174119.9526688,-0.074,0.004,0
20210601T174119.9846638,-0.071,0,0
20210601T174120.0487464,-0.071,0,0
20210601T174120.1285150,-0.064,0.016,0
20210601T174120.1926164,-0.064,0.016,0
20210601T174120.2565970,-0.062,0.038,0
20210601T174120.2886316,-0.062,0.038,0
20210601T174120.4487388,-0.065,0.02,0
20210601T174120.4807926,-0.065,0.02,0
20210601T174120.5924633,-0.072,0.016,0
20210601T174120.6565668,-0.072,0.016,0
20210601T174120.6886265,-0.071,0.035,0
20210601T174120.7526731,-0.071,0.035,0
20210601T174120.8168782,-0.074,0.016,0
20210601T174120.8808958,-0.074,0.016,0
20210601T174120.9924770,-0.086,-0.001,0
20210601T174121.0568890,-0.086,-0.001,0
20210601T174121.1206691,-0.086,0.008,0
20210601T174121.1846885,-0.086,0.008,0
20210601T174121.2166830,-0.078,0.014,0
20210601T174121.2807669,-0.078,0.014,0
20210601T174121.3925395,-0.003,-0.02,0
20210601T174121.4564733,-0.003,-0.02,0
20210601T174121.5210366,0.006,-0.014,0
20210601T174121.6166147,0.006,-0.014,0
20210601T174121.7127834,0.014,-0.021,0
20210601T174121.7446707,0.014,-0.021,0
20210601T174121.8245361,0.026,-0.021,0
20210601T174121.8564961,0.026,-0.021,0
20210601T174121.9206655,-0.053,-0.004,0
20210601T174121.9846779,-0.053,-0.004,0
20210601T174122.0808496,-0.073,0.011,0
20210601T174122.1447082,-0.073,0.011,0
20210601T174122.1767775,0.006,-0.015,0
20210601T174122.2564999,0.006,-0.015,0
20210601T174122.3206535,-0.004,0.004,0
20210601T174122.3846467,-0.004,0.004,0
20210601T174122.4490722,0.011,-0.01,0
20210601T174122.5446297,0.011,-0.01,0
20210601T174122.6086031,0.017,-0.003,0
20210601T174122.6885349,0.017,-0.003,0
20210601T174122.7205122,0.024,0.009,0
20210601T174122.7846725,0.024,0.009,0
20210601T174122.8486688,0.013,0.029,0
20210601T174122.9126876,0.013,0.029,0
20210601T174122.9770151,0.024,-0.015,0
20210601T174123.0407043,0.024,-0.015,0
20210601T174123.1205054,0.016,-0.009,0
20210601T174123.1846860,0.016,-0.009,0
20210601T174123.2486521,0.004,-0.007,0
20210601T174123.3126633,0.004,-0.007,0
20210601T174123.3766806,-0.003,-0,0
20210601T174123.4726804,-0.003,-0,0
20210601T174123.5205338,-0.003,0.029,0
20210601T174123.5846892,-0.003,0.029,0
20210601T174123.6807049,-0.009,0.007,0
20210601T174123.7127105,-0.009,0.007,0
20210601T174123.7447267,-0.01,0.036,0
20210601T174123.8408234,-0.01,0.036,0
20210601T174123.8727662,-0.01,0.035,0
20210601T174123.9525723,-0.01,0.035,0
20210601T174123.9845544,-0.011,0.025,0
20210601T174124.0167431,-0.011,0.025,0
20210601T174124.1771440,-0.017,0.015,0
20210601T174124.2407090,-0.017,0.015,0
20210601T174124.2727718,-0.027,0.015,0
20210601T174124.3844940,-0.027,0.015,0
20210601T174124.4165362,-0.018,0.019,0
20210601T174124.5446162,-0.018,0.019,0
20210601T174124.5768100,-0.032,0.011,0
20210601T174124.6726643,-0.032,0.011,0
20210601T174124.7047375,-0.038,0.003,0
20210601T174124.8165253,-0.038,0.003,0
20210601T174124.8484778,-0.022,0.015,0
20210601T174124.9126823,-0.022,0.015,0
20210601T174124.9769895,-0.035,0.015,0
20210601T174125.0407231,-0.054,-0.006,0
20210601T174125.0728285,-0.054,-0.006,0
20210601T174125.1047223,-0.052,0.019,0
20210601T174125.2165612,-0.052,0.019,0
20210601T174125.2807211,-0.038,0.017,0
20210601T174125.3769293,-0.038,0.017,0
20210601T174125.4409343,-0.042,0.015,0
20210601T174125.5046254,-0.042,0.015,0
20210601T174125.6165110,-0.041,-0.003,0
20210601T174125.6485384,-0.041,-0.003,0
20210601T174125.7127057,-0.055,0,0
20210601T174125.7766889,-0.055,0,0
20210601T174125.8087207,-0.056,0.008,0
20210601T174125.9687410,-0.056,0.008,0
20210601T174126.0484922,-0.048,0.01,0
20210601T174126.1125062,-0.048,0.01,0
20210601T174126.2086261,-0.061,0.025,0
20210601T174126.2726222,-0.061,0.025,0
20210601T174126.3046630,-0.058,0.03,0
20210601T174126.3686331,-0.058,0.03,0
20210601T174126.5125426,-0.062,0.02,0
20210601T174126.5445038,-0.062,0.02,0
20210601T174126.6086590,-0.064,0.019,0
20210601T174126.6727106,-0.064,0.019,0
20210601T174126.7686654,-0.056,0.023,0
20210601T174126.8006761,-0.056,0.023,0
20210601T174126.8326969,-0.07,0.022,0
20210601T174126.9445110,-0.07,0.022,0
20210601T174127.0086143,-0.021,0.018,0
20210601T174127.0406386,-0.021,0.018,0
20210601T174127.1047002,0.029,0.025,0
20210601T174127.1687771,0.029,0.025,0
20210601T174127.2327316,0.012,0.01,0
20210601T174127.3125749,0.012,0.01,0
20210601T174127.3765938,0.021,0.002,0
20210601T174127.4726291,0.021,0.002,0
20210601T174127.5047258,0.018,0.017,0
20210601T174127.6327383,0.018,0.017,0
20210601T174127.6646800,0.009,0.034,0
20210601T174127.7445694,0.009,0.034,0
20210601T174127.7766636,0.003,0.013,0
20210601T174127.8407053,0.003,0.013,0
20210601T174127.9047944,0.001,0.028,0
20210601T174127.9687330,0.001,0.028,0
20210601T174128.0007160,-0.01,0.02,0
20210601T174128.0967023,-0.01,0.02,0
20210601T174128.1765988,-0.013,0.03,0
20210601T174128.2085262,-0.013,0.03,0
20210601T174128.3046265,0.003,0.048,0
20210601T174128.3366124,0.003,0.048,0
20210601T174128.4010600,-0.003,0.022,0
20210601T174128.4966206,-0.003,0.022,0
20210601T174128.6085298,-0.008,0.039,0
20210601T174128.6405524,-0.008,0.039,0
20210601T174128.6726884,-0.003,0.028,0
20210601T174128.7366760,-0.003,0.028,0
20210601T174128.7686876,-0.005,0.097,1
20210601T174128.8967586,-0.005,0.097,1
20210601T174128.9287828,-0.005,0.155,1
20210601T174128.9607896,-0.005,0.155,1
20210601T174129.1046790,-0.007,0.126,1
20210601T174129.1686713,-0.007,0.126,1
20210601T174129.2646538,0.015,0.068,1
20210601T174129.3609277,0.015,0.068,1
20210601T174129.4725704,0.01,0.048,0
20210601T174129.5045844,0.01,0.048,0
20210601T174129.5370827,-0.005,0.066,0
20210601T174129.5688569,-0.005,0.066,0
20210601T174129.7286825,-0.007,0.056,0
20210601T174129.7608066,-0.007,0.056,0
20210601T174129.7930228,-0.018,0.041,0
20210601T174129.8725889,-0.018,0.041,0
20210601T174129.9045698,-0.025,0.045,0
20210601T174130.0007721,-0.025,0.045,0
20210601T174130.0327138,-0.006,0.057,0
20210601T174130.1609366,-0.006,0.057,0
20210601T174130.2568414,-0.025,0.039,0
20210601T174130.3045582,-0.025,0.039,0
20210601T174130.3687364,-0.033,0.026,0
20210601T174130.4650999,-0.033,0.026,0
20210601T174130.4969140,-0.025,0.006,0
20210601T174130.6247429,-0.025,0.006,0
20210601T174130.7045430,-0.026,0.015,0
20210601T174130.7685426,-0.026,0.015,0
20210601T174130.8647982,-0.028,0.034,0
20210601T174130.9287146,-0.04,0.037,0
20210601T174130.9607549,-0.04,0.037,0
20210601T174131.0250893,-0.05,0.034,0
20210601T174131.0888692,-0.05,0.034,0
20210601T174131.1686130,-0.043,0.015,0
20210601T174131.2005973,-0.043,0.015,0
20210601T174131.3609637,-0.046,0.033,0
20210601T174131.4247725,-0.046,0.033,0
20210601T174131.4567803,-0.072,0.028,0
20210601T174131.5685822,-0.072,0.028,0
20210601T174131.6005909,-0.072,0.038,0
20210601T174131.6647605,-0.072,0.038,0
20210601T174131.6967794,-0.067,0.015,0
20210601T174131.7288043,-0.067,0.015,0
20210601T174131.7927242,-0.063,0.022,0
20210601T174131.8247823,-0.063,0.022,0
20210601T174131.9207653,-0.077,0.032,0
20210601T174132.0005680,-0.077,0.032,0
20210601T174132.0967673,-0.076,0.031,0
20210601T174132.1287639,-0.076,0.031,0
20210601T174132.2567455,0.026,0.018,0
20210601T174132.2887910,0.026,0.018,0
20210601T174132.3208451,0.033,0.025,0
20210601T174132.4646191,0.033,0.025,0
